Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-13T05:06:54.743Z,43455,48206,1310,3441,1581570414743
武汉,2020-02-13T05:06:54.743Z,30042,32994,1036,1916,1581570414743
孝感,2020-02-13T05:06:54.743Z,2618,2874,49,207,1581570414743
黄冈,2020-02-13T05:06:54.743Z,2177,2662,58,427,1581570414743
荆州,2020-02-13T05:06:54.743Z,1307,1431,23,101,1581570414743
随州,2020-02-13T05:06:54.743Z,1084,1160,14,62,1581570414743
襄阳,2020-02-13T05:06:54.743Z,1022,1101,13,66,1581570414743
鄂州,2020-02-13T05:06:54.743Z,940,1065,30,95,1581570414743
荆门,2020-02-13T05:06:54.743Z,811,927,24,92,1581570414743
黄石,2020-02-13T05:06:54.743Z,789,911,9,113,1581570414743
宜昌,2020-02-13T05:06:54.743Z,727,810,11,72,1581570414743
十堰,2020-02-13T05:06:54.743Z,480,562,1,81,1581570414743
咸宁,2020-02-13T05:06:54.743Z,443,534,7,84,1581570414743
仙桃,2020-02-13T05:06:54.743Z,416,480,16,48,1581570414743
天门,2020-02-13T05:06:54.743Z,339,362,10,13,1581570414743
恩施州,2020-02-13T05:06:54.743Z,177,229,4,48,1581570414743
潜江,2020-02-13T05:06:54.743Z,81,94,5,8,1581570414743
神农架林区,2020-02-13T05:06:54.743Z,2,10,0,8,1581570414743
广东,2020-02-13T05:06:54.743Z,950,1241,2,289,1581570414743
深圳,2020-02-13T05:06:54.743Z,309,391,0,82,1581570414743
广州,2020-02-13T05:06:54.743Z,256,327,0,71,1581570414743
珠海,2020-02-13T05:06:54.743Z,68,89,0,21,1581570414743
佛山,2020-02-13T05:06:54.743Z,64,81,0,17,1581570414743
东莞,2020-02-13T05:06:54.743Z,63,70,0,7,1581570414743
中山,2020-02-13T05:06:54.743Z,42,64,0,22,1581570414743
惠州,2020-02-13T05:06:54.743Z,48,55,0,7,1581570414743
汕头,2020-02-13T05:06:54.743Z,17,25,0,8,1581570414743
江门,2020-02-13T05:06:54.743Z,18,22,0,4,1581570414743
湛江,2020-02-13T05:06:54.743Z,12,21,0,9,1581570414743
肇庆,2020-02-13T05:06:54.743Z,8,16,1,7,1581570414743
阳江,2020-02-13T05:06:54.743Z,8,13,0,5,1581570414743
梅州,2020-02-13T05:06:54.743Z,8,13,0,5,1581570414743
茂名,2020-02-13T05:06:54.743Z,11,13,0,2,1581570414743
清远,2020-02-13T05:06:54.743Z,7,12,0,5,1581570414743
韶关,2020-02-13T05:06:54.743Z,5,8,0,3,1581570414743
揭阳,2020-02-13T05:06:54.743Z,5,8,0,3,1581570414743
汕尾,2020-02-13T05:06:54.743Z,4,5,0,1,1581570414743
潮州,2020-02-13T05:06:54.743Z,5,5,0,0,1581570414743
河源,2020-02-13T05:06:54.743Z,2,3,0,1,1581570414743
待明确地区,2020-02-13T05:06:54.743Z,0,0,1,9,1581570414743
河南,2020-02-13T05:06:54.743Z,897,1169,10,262,1581570414743
信阳,2020-02-13T05:06:54.743Z,202,240,0,38,1581570414743
南阳,2020-02-13T05:06:54.743Z,107,145,2,36,1581570414743
郑州,2020-02-13T05:06:54.743Z,94,141,0,47,1581570414743
驻马店,2020-02-13T05:06:54.743Z,103,134,0,31,1581570414743
