Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T01:37:10.156Z,48175,54406,1457,4774,1581730630156
武汉,2020-02-15T01:37:10.156Z,34289,37914,1123,2502,1581730630156
孝感,2020-02-15T01:37:10.156Z,2739,3114,62,313,1581730630156
黄冈,2020-02-15T01:37:10.156Z,2138,2817,68,611,1581730630156
荆州,2020-02-15T01:37:10.156Z,1254,1478,32,192,1581730630156
随州,2020-02-15T01:37:10.156Z,1117,1232,19,96,1581730630156
襄阳,2020-02-15T01:37:10.156Z,1025,1128,18,85,1581730630156
鄂州,2020-02-15T01:37:10.156Z,960,1192,33,199,1581730630156
宜昌,2020-02-15T01:37:10.156Z,799,906,15,92,1581730630156
黄石,2020-02-15T01:37:10.156Z,797,980,13,170,1581730630156
荆门,2020-02-15T01:37:10.156Z,762,902,28,112,1581730630156
咸宁,2020-02-15T01:37:10.156Z,705,840,8,127,1581730630156
十堰,2020-02-15T01:37:10.156Z,495,597,2,100,1581730630156
仙桃,2020-02-15T01:37:10.156Z,434,514,17,63,1581730630156
天门,2020-02-15T01:37:10.156Z,391,422,10,21,1581730630156
恩施州,2020-02-15T01:37:10.156Z,169,244,4,71,1581730630156
潜江,2020-02-15T01:37:10.156Z,99,116,5,12,1581730630156
神农架林区,2020-02-15T01:37:10.156Z,2,10,0,8,1581730630156
广东,2020-02-15T01:37:10.156Z,906,1294,2,386,1581730630156
深圳,2020-02-15T01:37:10.156Z,302,406,0,104,1581730630156
广州,2020-02-15T01:37:10.156Z,242,335,0,93,1581730630156
东莞,2020-02-15T01:37:10.156Z,73,81,1,7,1581730630156
珠海,2020-02-15T01:37:10.156Z,68,95,0,27,1581730630156
佛山,2020-02-15T01:37:10.156Z,62,84,0,22,1581730630156
惠州,2020-02-15T01:37:10.156Z,40,58,0,18,1581730630156
中山,2020-02-15T01:37:10.156Z,39,65,0,26,1581730630156
江门,2020-02-15T01:37:10.156Z,18,22,0,4,1581730630156
汕头,2020-02-15T01:37:10.156Z,16,25,0,9,1581730630156
湛江,2020-02-15T01:37:10.156Z,11,22,0,11,1581730630156
茂名,2020-02-15T01:37:10.156Z,10,13,0,3,1581730630156
肇庆,2020-02-15T01:37:10.156Z,9,17,1,7,1581730630156
梅州,2020-02-15T01:37:10.156Z,8,15,0,7,1581730630156
阳江,2020-02-15T01:37:10.156Z,8,13,0,5,1581730630156
韶关,2020-02-15T01:37:10.156Z,7,10,0,3,1581730630156
清远,2020-02-15T01:37:10.156Z,5,12,0,7,1581730630156
潮州,2020-02-15T01:37:10.156Z,5,5,0,0,1581730630156
揭阳,2020-02-15T01:37:10.156Z,4,8,0,4,1581730630156
汕尾,2020-02-15T01:37:10.156Z,4,5,0,1,1581730630156
河源,2020-02-15T01:37:10.156Z,2,3,0,1,1581730630156
待明确地区,2020-02-15T01:37:10.156Z,0,0,0,27,1581730630156
河南,2020-02-15T01:37:10.156Z,843,1212,13,356,1581730630156
信阳,2020-02-15T01:37:10.156Z,191,252,1,60,1581730630156
南阳,2020-02-15T01:37:10.156Z,103,150,2,45,1581730630156
驻马店,2020-02-15T01:37:10.156Z,88,138,0,50,1581730630156
郑州,2020-02-15T01:37:10.156Z,82,144,0,62,1581730630156
商丘,2020-02-15T01:37:10.156Z,63,90,2,25,1581730630156
周口,2020-02-15T01:37:10.156Z,45,70,0,25,1581730630156
新乡,2020-02-15T01:37:10.156Z,43,55,2,10,1581730630156
平顶山,2020-02-15T01:37:10.156Z,38,58,1,19,1581730630156
安阳,2020-02-15T01:37:10.156Z,35,51,0,16,1581730630156
许昌,2020-02-15T01:37:10.156Z,31,37,0,6,1581730630156
漯河,2020-02-15T01:37:10.156Z,25,34,0,9,1581730630156
焦作,2020-02-15T01:37:10.156Z,24,30,1,5,1581730630156
洛阳,2020-02-15T01:37:10.156Z,23,31,0,8,1581730630156
开封,2020-02-15T01:37:10.156Z,19,25,0,6,1581730630156
濮阳,2020-02-15T01:37:10.156Z,16,17,0,1,1581730630156
鹤壁,2020-02-15T01:37:10.156Z,15,19,0,4,1581730630156
济源,2020-02-15T01:37:10.156Z,4,4,0,0,1581730630156
三门峡,2020-02-15T01:37:10.156Z,3,7,0,4,1581730630156
待明确地区,2020-02-15T01:37:10.156Z,0,0,4,1,1581730630156
浙江,2020-02-15T01:37:10.156Z,753,1162,0,409,1581730630156
温州,2020-02-15T01:37:10.156Z,340,499,0,159,1581730630156
宁波,2020-02-15T01:37:10.156Z,108,154,0,46,1581730630156
杭州,2020-02-15T01:37:10.156Z,93,166,0,73,1581730630156
台州,2020-02-15T01:37:10.156Z,92,145,0,53,1581730630156
嘉兴,2020-02-15T01:37:10.156Z,33,43,0,10,1581730630156
金华,2020-02-15T01:37:10.156Z,31,55,0,24,1581730630156
绍兴,2020-02-15T01:37:10.156Z,25,42,0,17,1581730630156
衢州,2020-02-15T01:37:10.156Z,13,21,0,8,1581730630156
丽水,2020-02-15T01:37:10.156Z,7,17,0,10,1581730630156
湖州,2020-02-15T01:37:10.156Z,6,10,0,4,1581730630156
舟山,2020-02-15T01:37:10.156Z,5,10,0,5,1581730630156
安徽,2020-02-15T01:37:10.156Z,735,934,6,193,1581730630156
蚌埠,2020-02-15T01:37:10.156Z,141,149,5,3,1581730630156
合肥,2020-02-15T01:37:10.156Z,127,166,1,38,1581730630156
阜阳,2020-02-15T01:37:10.156Z,118,146,0,28,1581730630156
亳州,2020-02-15T01:37:10.156Z,87,106,0,19,1581730630156
六安,2020-02-15T01:37:10.156Z,53,61,0,8,1581730630156
安庆,2020-02-15T01:37:10.156Z,49,81,0,32,1581730630156
宿州,2020-02-15T01:37:10.156Z,29,39,0,10,1581730630156
马鞍山,2020-02-15T01:37:10.156Z,25,34,0,9,1581730630156
芜湖,2020-02-15T01:37:10.156Z,23,31,0,8,1581730630156
淮北,2020-02-15T01:37:10.156Z,19,25,0,6,1581730630156
铜陵,2020-02-15T01:37:10.156Z,18,28,0,10,1581730630156
淮南,2020-02-15T01:37:10.156Z,17,23,0,6,1581730630156
池州,2020-02-15T01:37:10.156Z,13,17,0,4,1581730630156
黄山,2020-02-15T01:37:10.156Z,8,9,0,1,1581730630156
滁州,2020-02-15T01:37:10.156Z,6,13,0,7,1581730630156
宣城,2020-02-15T01:37:10.156Z,2,6,0,4,1581730630156
江西,2020-02-15T01:37:10.156Z,702,913,1,210,1581730630156
