Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T04:39:00.744Z,48175,54406,1457,4774,1581741540744
武汉,2020-02-15T04:39:00.744Z,34289,37914,1123,2502,1581741540744
孝感,2020-02-15T04:39:00.744Z,2739,3114,62,313,1581741540744
黄冈,2020-02-15T04:39:00.744Z,2138,2817,68,611,1581741540744
荆州,2020-02-15T04:39:00.744Z,1254,1478,32,192,1581741540744
随州,2020-02-15T04:39:00.744Z,1117,1232,19,96,1581741540744
襄阳,2020-02-15T04:39:00.744Z,1025,1128,18,85,1581741540744
鄂州,2020-02-15T04:39:00.744Z,960,1192,33,199,1581741540744
宜昌,2020-02-15T04:39:00.744Z,799,906,15,92,1581741540744
黄石,2020-02-15T04:39:00.744Z,797,980,13,170,1581741540744
荆门,2020-02-15T04:39:00.744Z,762,902,28,112,1581741540744
咸宁,2020-02-15T04:39:00.744Z,705,840,8,127,1581741540744
十堰,2020-02-15T04:39:00.744Z,495,597,2,100,1581741540744
仙桃,2020-02-15T04:39:00.744Z,434,514,17,63,1581741540744
天门,2020-02-15T04:39:00.744Z,391,422,10,21,1581741540744
恩施州,2020-02-15T04:39:00.744Z,169,244,4,71,1581741540744
潜江,2020-02-15T04:39:00.744Z,99,116,5,12,1581741540744
神农架林区,2020-02-15T04:39:00.744Z,2,10,0,8,1581741540744
广东,2020-02-15T04:39:00.744Z,887,1294,2,405,1581741540744
深圳,2020-02-15T04:39:00.744Z,302,406,0,104,1581741540744
广州,2020-02-15T04:39:00.744Z,229,335,0,106,1581741540744
东莞,2020-02-15T04:39:00.744Z,73,81,1,7,1581741540744
珠海,2020-02-15T04:39:00.744Z,68,95,0,27,1581741540744
佛山,2020-02-15T04:39:00.744Z,62,84,0,22,1581741540744
惠州,2020-02-15T04:39:00.744Z,40,58,0,18,1581741540744
中山,2020-02-15T04:39:00.744Z,34,65,0,31,1581741540744
江门,2020-02-15T04:39:00.744Z,19,22,0,3,1581741540744
汕头,2020-02-15T04:39:00.744Z,16,25,0,9,1581741540744
湛江,2020-02-15T04:39:00.744Z,11,22,0,11,1581741540744
茂名,2020-02-15T04:39:00.744Z,10,13,0,3,1581741540744
肇庆,2020-02-15T04:39:00.744Z,9,17,1,7,1581741540744
梅州,2020-02-15T04:39:00.744Z,8,15,0,7,1581741540744
阳江,2020-02-15T04:39:00.744Z,8,13,0,5,1581741540744
韶关,2020-02-15T04:39:00.744Z,7,10,0,3,1581741540744
清远,2020-02-15T04:39:00.744Z,5,12,0,7,1581741540744
揭阳,2020-02-15T04:39:00.744Z,4,8,0,4,1581741540744
汕尾,2020-02-15T04:39:00.744Z,4,5,0,1,1581741540744
潮州,2020-02-15T04:39:00.744Z,4,5,0,1,1581741540744
河源,2020-02-15T04:39:00.744Z,2,3,0,1,1581741540744
待明确地区,2020-02-15T04:39:00.744Z,0,0,0,28,1581741540744
河南,2020-02-15T04:39:00.744Z,828,1212,13,371,1581741540744
信阳,2020-02-15T04:39:00.744Z,187,252,1,64,1581741540744
南阳,2020-02-15T04:39:00.744Z,103,150,2,45,1581741540744
郑州,2020-02-15T04:39:00.744Z,80,144,0,64,1581741540744
驻马店,2020-02-15T04:39:00.744Z,79,138,0,59,1581741540744
商丘,2020-02-15T04:39:00.744Z,63,90,2,25,1581741540744
周口,2020-02-15T04:39:00.744Z,45,70,0,25,1581741540744
新乡,2020-02-15T04:39:00.744Z,43,55,2,10,1581741540744
平顶山,2020-02-15T04:39:00.744Z,38,58,1,19,1581741540744
安阳,2020-02-15T04:39:00.744Z,35,51,0,16,1581741540744
许昌,2020-02-15T04:39:00.744Z,31,37,0,6,1581741540744
漯河,2020-02-15T04:39:00.744Z,25,34,0,9,1581741540744
洛阳,2020-02-15T04:39:00.744Z,23,31,0,8,1581741540744
焦作,2020-02-15T04:39:00.744Z,23,30,1,6,1581741540744
开封,2020-02-15T04:39:00.744Z,19,25,0,6,1581741540744
濮阳,2020-02-15T04:39:00.744Z,16,17,0,1,1581741540744
鹤壁,2020-02-15T04:39:00.744Z,15,19,0,4,1581741540744
济源,2020-02-15T04:39:00.744Z,4,4,0,0,1581741540744
三门峡,2020-02-15T04:39:00.744Z,3,7,0,4,1581741540744
待明确地区,2020-02-15T04:39:00.744Z,0,0,4,0,1581741540744
浙江,2020-02-15T04:39:00.744Z,752,1162,0,410,1581741540744
温州,2020-02-15T04:39:00.744Z,340,499,0,159,1581741540744
宁波,2020-02-15T04:39:00.744Z,108,154,0,46,1581741540744
杭州,2020-02-15T04:39:00.744Z,93,166,0,73,1581741540744
台州,2020-02-15T04:39:00.744Z,92,145,0,53,1581741540744
嘉兴,2020-02-15T04:39:00.744Z,33,43,0,10,1581741540744
金华,2020-02-15T04:39:00.744Z,31,55,0,24,1581741540744
绍兴,2020-02-15T04:39:00.744Z,25,42,0,17,1581741540744
衢州,2020-02-15T04:39:00.744Z,12,21,0,9,1581741540744
丽水,2020-02-15T04:39:00.744Z,7,17,0,10,1581741540744
湖州,2020-02-15T04:39:00.744Z,6,10,0,4,1581741540744
舟山,2020-02-15T04:39:00.744Z,5,10,0,5,1581741540744
安徽,2020-02-15T04:39:00.744Z,739,950,6,205,1581741540744
蚌埠,2020-02-15T04:39:00.744Z,141,153,5,7,1581741540744
