Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
合肥,2020-02-15T12:16:08.680Z,129,168,1,38,1581768968660
阜阳,2020-02-15T12:16:08.680Z,122,150,0,28,1581768968660
亳州,2020-02-15T12:16:08.680Z,82,107,0,25,1581768968660
安庆,2020-02-15T12:16:08.680Z,49,82,0,33,1581768968660
六安,2020-02-15T12:16:08.680Z,48,63,0,15,1581768968660
宿州,2020-02-15T12:16:08.680Z,28,39,0,11,1581768968660
马鞍山,2020-02-15T12:16:08.680Z,25,35,0,10,1581768968660
芜湖,2020-02-15T12:16:08.680Z,20,31,0,11,1581768968660
铜陵,2020-02-15T12:16:08.680Z,18,28,0,10,1581768968660
淮北,2020-02-15T12:16:08.680Z,16,26,0,10,1581768968660
淮南,2020-02-15T12:16:08.680Z,16,23,0,7,1581768968660
池州,2020-02-15T12:16:08.680Z,13,17,0,4,1581768968660
黄山,2020-02-15T12:16:08.680Z,8,9,0,1,1581768968660
滁州,2020-02-15T12:16:08.680Z,6,13,0,7,1581768968660
宣城,2020-02-15T12:16:08.680Z,2,6,0,4,1581768968660
江西,2020-02-15T12:16:08.680Z,702,913,1,210,1581768968660
南昌,2020-02-15T12:16:08.680Z,150,222,0,72,1581768968660
上饶,2020-02-15T12:16:08.680Z,103,123,0,20,1581768968660
九江,2020-02-15T12:16:08.680Z,97,115,0,18,1581768968660
新余,2020-02-15T12:16:08.680Z,93,127,0,34,1581768968660
宜春,2020-02-15T12:16:08.680Z,82,102,0,20,1581768968660
赣州,2020-02-15T12:16:08.680Z,61,76,1,14,1581768968660
抚州,2020-02-15T12:16:08.680Z,55,72,0,17,1581768968660
萍乡,2020-02-15T12:16:08.680Z,28,32,0,4,1581768968660
鹰潭,2020-02-15T12:16:08.680Z,15,18,0,3,1581768968660
吉安,2020-02-15T12:16:08.680Z,13,20,0,7,1581768968660
景德镇,2020-02-15T12:16:08.680Z,4,5,0,1,1581768968660
赣江新区,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
湖南,2020-02-15T12:16:08.680Z,576,1001,2,423,1581768968660
长沙,2020-02-15T12:16:08.680Z,168,241,0,73,1581768968660
岳阳,2020-02-15T12:16:08.680Z,101,153,1,51,1581768968660
常德,2020-02-15T12:16:08.680Z,50,78,0,28,1581768968660
株洲,2020-02-15T12:16:08.680Z,49,78,0,29,1581768968660
娄底,2020-02-15T12:16:08.680Z,46,75,0,29,1581768968660
邵阳,2020-02-15T12:16:08.680Z,40,100,1,59,1581768968660
益阳,2020-02-15T12:16:08.680Z,34,59,0,25,1581768968660
湘潭,2020-02-15T12:16:08.680Z,21,35,0,14,1581768968660
衡阳,2020-02-15T12:16:08.680Z,19,47,0,28,1581768968660
郴州,2020-02-15T12:16:08.680Z,17,39,0,22,1581768968660
永州,2020-02-15T12:16:08.680Z,16,43,0,27,1581768968660
怀化,2020-02-15T12:16:08.680Z,12,40,0,28,1581768968660
湘西自治州,2020-02-15T12:16:08.680Z,2,8,0,6,1581768968660
张家界,2020-02-15T12:16:08.680Z,1,5,0,4,1581768968660
江苏,2020-02-15T12:16:08.680Z,418,604,0,186,1581768968660
南京,2020-02-15T12:16:08.680Z,64,91,0,27,1581768968660
苏州,2020-02-15T12:16:08.680Z,60,86,0,26,1581768968660
徐州,2020-02-15T12:16:08.680Z,54,77,0,23,1581768968660
淮安,2020-02-15T12:16:08.680Z,49,60,0,11,1581768968660
无锡,2020-02-15T12:16:08.680Z,34,52,0,18,1581768968660
连云港,2020-02-15T12:16:08.680Z,34,46,0,12,1581768968660
常州,2020-02-15T12:16:08.680Z,32,43,0,11,1581768968660
南通,2020-02-15T12:16:08.680Z,25,40,0,15,1581768968660
泰州,2020-02-15T12:16:08.680Z,21,37,0,16,1581768968660
盐城,2020-02-15T12:16:08.680Z,18,27,0,9,1581768968660
扬州,2020-02-15T12:16:08.680Z,14,21,0,7,1581768968660
镇江,2020-02-15T12:16:08.680Z,8,12,0,4,1581768968660
宿迁,2020-02-15T12:16:08.680Z,5,12,0,7,1581768968660
山东,2020-02-15T12:16:08.680Z,374,532,2,156,1581768968660
济南,2020-02-15T12:16:08.680Z,36,47,0,11,1581768968660
青岛,2020-02-15T12:16:08.680Z,34,56,1,21,1581768968660
潍坊,2020-02-15T12:16:08.680Z,34,42,0,8,1581768968660
烟台,2020-02-15T12:16:08.680Z,33,46,0,13,1581768968660
济宁,2020-02-15T12:16:08.680Z,31,49,0,18,1581768968660
威海,2020-02-15T12:16:08.680Z,29,38,0,9,1581768968660
聊城,2020-02-15T12:16:08.680Z,28,38,0,10,1581768968660
德州,2020-02-15T12:16:08.680Z,28,36,1,7,1581768968660
泰安,2020-02-15T12:16:08.680Z,27,32,0,5,1581768968660
淄博,2020-02-15T12:16:08.680Z,25,29,0,4,1581768968660
临沂,2020-02-15T12:16:08.680Z,22,47,0,25,1581768968660
枣庄,2020-02-15T12:16:08.680Z,20,24,0,4,1581768968660
日照,2020-02-15T12:16:08.680Z,14,16,0,2,1581768968660
菏泽,2020-02-15T12:16:08.680Z,8,18,0,10,1581768968660
滨州,2020-02-15T12:16:08.680Z,5,14,0,9,1581768968660
四川,2020-02-15T12:16:08.680Z,350,470,1,119,1581768968660
成都,2020-02-15T12:16:08.680Z,94,139,1,44,1581768968660
甘孜州,2020-02-15T12:16:08.680Z,41,44,0,3,1581768968660
达州,2020-02-15T12:16:08.680Z,31,36,0,5,1581768968660
南充,2020-02-15T12:16:08.680Z,26,35,0,9,1581768968660
巴中,2020-02-15T12:16:08.680Z,23,24,0,1,1581768968660
广安,2020-02-15T12:16:08.680Z,22,30,0,8,1581768968660
绵阳,2020-02-15T12:16:08.680Z,17,22,0,5,1581768968660
内江,2020-02-15T12:16:08.680Z,17,22,0,5,1581768968660
泸州,2020-02-15T12:16:08.680Z,17,19,0,2,1581768968660
德阳,2020-02-15T12:16:08.680Z,17,17,0,0,1581768968660
自贡,2020-02-15T12:16:08.680Z,7,9,0,2,1581768968660
凉山州,2020-02-15T12:16:08.680Z,6,11,0,5,1581768968660
遂宁,2020-02-15T12:16:08.680Z,6,10,0,4,1581768968660
眉山,2020-02-15T12:16:08.680Z,6,8,0,2,1581768968660
宜宾,2020-02-15T12:16:08.680Z,5,11,0,6,1581768968660
雅安,2020-02-15T12:16:08.680Z,5,7,0,2,1581768968660
广元,2020-02-15T12:16:08.680Z,4,6,0,2,1581768968660
攀枝花,2020-02-15T12:16:08.680Z,3,13,0,10,1581768968660
乐山,2020-02-15T12:16:08.680Z,1,3,0,2,1581768968660
资阳,2020-02-15T12:16:08.680Z,1,3,0,2,1581768968660
阿坝州,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
重庆,2020-02-15T12:16:08.680Z,349,538,5,184,1581768968660
万州区,2020-02-15T12:16:08.680Z,67,104,3,34,1581768968660
江北区,2020-02-15T12:16:08.680Z,23,26,0,3,1581768968660
綦江区,2020-02-15T12:16:08.680Z,18,23,0,5,1581768968660
合川区,2020-02-15T12:16:08.680Z,17,23,0,6,1581768968660
垫江县,2020-02-15T12:16:08.680Z,15,20,0,5,1581768968660
奉节县,2020-02-15T12:16:08.680Z,15,20,0,5,1581768968660
潼南区,2020-02-15T12:16:08.680Z,15,17,0,2,1581768968660
渝中区,2020-02-15T12:16:08.680Z,13,20,0,7,1581768968660
南岸区,2020-02-15T12:16:08.680Z,13,15,0,2,1581768968660
九龙坡区,2020-02-15T12:16:08.680Z,12,20,1,7,1581768968660
大足区,2020-02-15T12:16:08.680Z,12,14,0,2,1581768968660
忠县,2020-02-15T12:16:08.680Z,10,19,0,9,1581768968660
两江新区,2020-02-15T12:16:08.680Z,10,17,0,7,1581768968660
渝北区,2020-02-15T12:16:08.680Z,10,15,0,5,1581768968660
长寿区,2020-02-15T12:16:08.680Z,9,18,0,9,1581768968660
石柱县,2020-02-15T12:16:08.680Z,9,14,0,5,1581768968660
荣昌区,2020-02-15T12:16:08.680Z,9,9,0,0,1581768968660
沙坪坝区,2020-02-15T12:16:08.680Z,8,8,0,0,1581768968660
云阳县,2020-02-15T12:16:08.680Z,7,23,0,16,1581768968660
开州区,2020-02-15T12:16:08.680Z,7,20,1,12,1581768968660
丰都县,2020-02-15T12:16:08.680Z,7,10,0,3,1581768968660
铜梁区,2020-02-15T12:16:08.680Z,7,9,0,2,1581768968660
巫溪县,2020-02-15T12:16:08.680Z,5,13,0,8,1581768968660
巫山县,2020-02-15T12:16:08.680Z,5,10,0,5,1581768968660
巴南区,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
璧山区,2020-02-15T12:16:08.680Z,4,8,0,4,1581768968660
大渡口区,2020-02-15T12:16:08.680Z,3,7,0,4,1581768968660
永川区,2020-02-15T12:16:08.680Z,3,5,0,2,1581768968660
高新区,2020-02-15T12:16:08.680Z,3,4,0,1,1581768968660
江津区,2020-02-15T12:16:08.680Z,2,4,0,2,1581768968660
涪陵区,2020-02-15T12:16:08.680Z,2,3,0,1,1581768968660
彭水县,2020-02-15T12:16:08.680Z,2,2,0,0,1581768968660
酉阳县,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
万盛经开区,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
梁平区,2020-02-15T12:16:08.680Z,0,4,0,4,1581768968660
黔江区,2020-02-15T12:16:08.680Z,0,2,0,2,1581768968660
城口县,2020-02-15T12:16:08.680Z,0,2,0,2,1581768968660
武隆区,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
秀山县,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
黑龙江,2020-02-15T12:16:08.680Z,346,425,11,68,1581768968660
哈尔滨,2020-02-15T12:16:08.680Z,134,167,3,30,1581768968660
双鸭山,2020-02-15T12:16:08.680Z,45,48,2,1,1581768968660
鸡西,2020-02-15T12:16:08.680Z,44,45,0,1,1581768968660
绥化,2020-02-15T12:16:08.680Z,30,46,4,12,1581768968660
齐齐哈尔,2020-02-15T12:16:08.680Z,27,36,1,8,1581768968660
大庆,2020-02-15T12:16:08.680Z,16,19,1,2,1581768968660
黑河,2020-02-15T12:16:08.680Z,13,13,0,0,1581768968660
七台河,2020-02-15T12:16:08.680Z,12,16,0,4,1581768968660
牡丹江,2020-02-15T12:16:08.680Z,11,12,0,1,1581768968660
佳木斯,2020-02-15T12:16:08.680Z,8,15,0,7,1581768968660
鹤岗,2020-02-15T12:16:08.680Z,3,5,0,2,1581768968660
大兴安岭,2020-02-15T12:16:08.680Z,2,2,0,0,1581768968660
伊春,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
北京,2020-02-15T12:16:08.680Z,273,375,4,98,1581768968660
海淀区,2020-02-15T12:16:08.680Z,59,59,0,0,1581768968660
朝阳区,2020-02-15T12:16:08.680Z,58,58,0,0,1581768968660
西城区,2020-02-15T12:16:08.680Z,46,46,0,0,1581768968660
大兴区,2020-02-15T12:16:08.680Z,37,39,0,2,1581768968660
丰台区,2020-02-15T12:16:08.680Z,35,38,0,3,1581768968660
外地来京人员,2020-02-15T12:16:08.680Z,24,26,0,2,1581768968660
昌平区,2020-02-15T12:16:08.680Z,24,24,0,0,1581768968660
通州区,2020-02-15T12:16:08.680Z,16,17,0,1,1581768968660
房山区,2020-02-15T12:16:08.680Z,14,14,0,0,1581768968660
石景山区,2020-02-15T12:16:08.680Z,13,14,0,1,1581768968660
东城区,2020-02-15T12:16:08.680Z,11,12,0,1,1581768968660
顺义区,2020-02-15T12:16:08.680Z,10,10,0,0,1581768968660
怀柔区,2020-02-15T12:16:08.680Z,7,7,0,0,1581768968660
密云区,2020-02-15T12:16:08.680Z,7,7,0,0,1581768968660
门头沟区,2020-02-15T12:16:08.680Z,3,3,0,0,1581768968660
延庆区,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
待明确地区,2020-02-15T12:16:08.680Z,0,0,4,88,1581768968660
福建,2020-02-15T12:16:08.680Z,215,285,0,70,1581768968660
福州,2020-02-15T12:16:08.680Z,46,66,0,20,1581768968660
莆田,2020-02-15T12:16:08.680Z,43,55,0,12,1581768968660
泉州,2020-02-15T12:16:08.680Z,33,46,0,13,1581768968660
厦门,2020-02-15T12:16:08.680Z,30,34,0,4,1581768968660
宁德,2020-02-15T12:16:08.680Z,19,25,0,6,1581768968660
南平,2020-02-15T12:16:08.680Z,15,20,0,5,1581768968660
漳州,2020-02-15T12:16:08.680Z,14,20,0,6,1581768968660
三明,2020-02-15T12:16:08.680Z,10,13,0,3,1581768968660
龙岩,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
上海,2020-02-15T12:16:08.680Z,201,326,1,124,1581768968660
外地来沪人员,2020-02-15T12:16:08.680Z,73,109,1,35,1581768968660
浦东新区,2020-02-15T12:16:08.680Z,33,56,0,23,1581768968660
宝山区,2020-02-15T12:16:08.680Z,18,20,0,2,1581768968660
徐汇区,2020-02-15T12:16:08.680Z,14,18,0,4,1581768968660
闵行区,2020-02-15T12:16:08.680Z,13,18,0,5,1581768968660
松江区,2020-02-15T12:16:08.680Z,13,14,0,1,1581768968660
静安区,2020-02-15T12:16:08.680Z,11,16,0,5,1581768968660
长宁区,2020-02-15T12:16:08.680Z,10,13,0,3,1581768968660
普陀区,2020-02-15T12:16:08.680Z,10,11,0,1,1581768968660
杨浦区,2020-02-15T12:16:08.680Z,8,9,0,1,1581768968660
嘉定区,2020-02-15T12:16:08.680Z,8,9,0,1,1581768968660
奉贤区,2020-02-15T12:16:08.680Z,8,9,0,1,1581768968660
虹口区,2020-02-15T12:16:08.680Z,5,7,0,2,1581768968660
黄浦区,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
崇明区,2020-02-15T12:16:08.680Z,3,3,0,0,1581768968660
青浦区,2020-02-15T12:16:08.680Z,2,5,0,3,1581768968660
金山区,2020-02-15T12:16:08.680Z,1,3,0,2,1581768968660
待明确地区,2020-02-15T12:16:08.680Z,0,0,0,34,1581768968660
河北,2020-02-15T12:16:08.680Z,191,291,3,97,1581768968660
唐山,2020-02-15T12:16:08.680Z,37,46,0,9,1581768968660
沧州,2020-02-15T12:16:08.680Z,30,46,2,14,1581768968660
张家口,2020-02-15T12:16:08.680Z,24,33,0,9,1581768968660
邯郸,2020-02-15T12:16:08.680Z,22,31,0,9,1581768968660
石家庄,2020-02-15T12:16:08.680Z,20,27,0,7,1581768968660
廊坊,2020-02-15T12:16:08.680Z,17,29,0,12,1581768968660
保定,2020-02-15T12:16:08.680Z,15,32,0,17,1581768968660
邢台,2020-02-15T12:16:08.680Z,11,22,1,10,1581768968660
秦皇岛,2020-02-15T12:16:08.680Z,7,10,0,3,1581768968660
衡水,2020-02-15T12:16:08.680Z,4,8,0,4,1581768968660
承德,2020-02-15T12:16:08.680Z,4,7,0,3,1581768968660
广西,2020-02-15T12:16:08.680Z,189,235,2,44,1581768968660
南宁,2020-02-15T12:16:08.680Z,38,49,0,11,1581768968660
北海,2020-02-15T12:16:08.680Z,35,43,1,7,1581768968660
桂林,2020-02-15T12:16:08.680Z,23,31,0,8,1581768968660
河池,2020-02-15T12:16:08.680Z,21,22,1,0,1581768968660
柳州,2020-02-15T12:16:08.680Z,16,24,0,8,1581768968660
防城港,2020-02-15T12:16:08.680Z,16,17,0,1,1581768968660
来宾,2020-02-15T12:16:08.680Z,11,11,0,0,1581768968660
玉林,2020-02-15T12:16:08.680Z,9,10,0,1,1581768968660
钦州,2020-02-15T12:16:08.680Z,7,8,0,1,1581768968660
贵港,2020-02-15T12:16:08.680Z,6,8,0,2,1581768968660
贺州,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
百色,2020-02-15T12:16:08.680Z,3,3,0,0,1581768968660
梧州,2020-02-15T12:16:08.680Z,0,5,0,5,1581768968660
陕西,2020-02-15T12:16:08.680Z,172,232,0,60,1581768968660
西安,2020-02-15T12:16:08.680Z,89,114,0,25,1581768968660
汉中,2020-02-15T12:16:08.680Z,20,21,0,1,1581768968660
安康,2020-02-15T12:16:08.680Z,19,24,0,5,1581768968660
渭南,2020-02-15T12:16:08.680Z,14,15,0,1,1581768968660
咸阳,2020-02-15T12:16:08.680Z,12,17,0,5,1581768968660
宝鸡,2020-02-15T12:16:08.680Z,6,13,0,7,1581768968660
商洛,2020-02-15T12:16:08.680Z,5,7,0,2,1581768968660
铜川,2020-02-15T12:16:08.680Z,4,8,0,4,1581768968660
延安,2020-02-15T12:16:08.680Z,2,8,0,6,1581768968660
榆林,2020-02-15T12:16:08.680Z,2,3,0,1,1581768968660
杨凌,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
韩城,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
待明确地区,2020-02-15T12:16:08.680Z,0,0,0,2,1581768968660
云南,2020-02-15T12:16:08.680Z,126,168,0,42,1581768968660
昆明,2020-02-15T12:16:08.680Z,40,48,0,8,1581768968660
昭通,2020-02-15T12:16:08.680Z,23,25,0,2,1581768968660
西双版纳,2020-02-15T12:16:08.680Z,12,15,0,3,1581768968660
玉溪,2020-02-15T12:16:08.680Z,11,14,0,3,1581768968660
曲靖,2020-02-15T12:16:08.680Z,8,13,0,5,1581768968660
大理州,2020-02-15T12:16:08.680Z,7,13,0,6,1581768968660
保山,2020-02-15T12:16:08.680Z,7,9,0,2,1581768968660
红河州,2020-02-15T12:16:08.680Z,5,8,0,3,1581768968660
德宏州,2020-02-15T12:16:08.680Z,3,5,0,2,1581768968660
普洱,2020-02-15T12:16:08.680Z,3,4,0,1,1581768968660
楚雄州,2020-02-15T12:16:08.680Z,3,4,0,1,1581768968660
丽江,2020-02-15T12:16:08.680Z,2,7,0,5,1581768968660
文山州,2020-02-15T12:16:08.680Z,2,2,0,0,1581768968660
临沧,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
海南,2020-02-15T12:16:08.680Z,119,162,4,39,1581768968660
三亚,2020-02-15T12:16:08.680Z,38,54,1,15,1581768968660
海口,2020-02-15T12:16:08.680Z,23,33,0,10,1581768968660
儋州,2020-02-15T12:16:08.680Z,13,15,0,2,1581768968660
万宁,2020-02-15T12:16:08.680Z,10,13,0,3,1581768968660
澄迈,2020-02-15T12:16:08.680Z,7,9,1,1,1581768968660
昌江,2020-02-15T12:16:08.680Z,7,7,0,0,1581768968660
琼海,2020-02-15T12:16:08.680Z,4,6,1,1,1581768968660
陵水,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
临高,2020-02-15T12:16:08.680Z,3,6,0,3,1581768968660
保亭,2020-02-15T12:16:08.680Z,3,3,0,0,1581768968660
文昌,2020-02-15T12:16:08.680Z,2,3,0,1,1581768968660
东方,2020-02-15T12:16:08.680Z,2,3,0,1,1581768968660
乐东,2020-02-15T12:16:08.680Z,2,2,0,0,1581768968660
定安,2020-02-15T12:16:08.680Z,1,3,1,1,1581768968660
琼中,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
贵州,2020-02-15T12:16:08.680Z,102,143,1,40,1581768968660
贵阳,2020-02-15T12:16:08.680Z,28,34,0,6,1581768968660
遵义,2020-02-15T12:16:08.680Z,26,31,0,5,1581768968660
毕节,2020-02-15T12:16:08.680Z,17,23,0,6,1581768968660
黔南州,2020-02-15T12:16:08.680Z,12,17,0,5,1581768968660
六盘水,2020-02-15T12:16:08.680Z,6,10,1,3,1581768968660
黔东南州,2020-02-15T12:16:08.680Z,6,10,0,4,1581768968660
安顺,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
铜仁,2020-02-15T12:16:08.680Z,3,10,0,7,1581768968660
黔西南州,2020-02-15T12:16:08.680Z,0,4,0,4,1581768968660
辽宁,2020-02-15T12:16:08.680Z,87,119,1,31,1581768968660
沈阳,2020-02-15T12:16:08.680Z,19,28,0,9,1581768968660
大连,2020-02-15T12:16:08.680Z,13,18,0,5,1581768968660
盘锦,2020-02-15T12:16:08.680Z,11,11,0,0,1581768968660
葫芦岛,2020-02-15T12:16:08.680Z,10,11,1,0,1581768968660
阜新,2020-02-15T12:16:08.680Z,8,8,0,0,1581768968660
锦州,2020-02-15T12:16:08.680Z,6,12,0,6,1581768968660
铁岭,2020-02-15T12:16:08.680Z,6,7,0,1,1581768968660
朝阳,2020-02-15T12:16:08.680Z,4,6,0,2,1581768968660
鞍山,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
丹东,2020-02-15T12:16:08.680Z,3,7,0,4,1581768968660
本溪,2020-02-15T12:16:08.680Z,2,3,0,1,1581768968660
辽阳,2020-02-15T12:16:08.680Z,1,3,0,2,1581768968660
营口,2020-02-15T12:16:08.680Z,0,1,0,1,1581768968660
天津,2020-02-15T12:16:08.680Z,85,121,3,33,1581768968660
宝坻区,2020-02-15T12:16:08.680Z,38,47,2,7,1581768968660
河东区,2020-02-15T12:16:08.680Z,8,14,1,5,1581768968660
河北区,2020-02-15T12:16:08.680Z,5,12,0,7,1581768968660
北辰区,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
南开区,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
外地来津人员,2020-02-15T12:16:08.680Z,5,6,0,1,1581768968660
和平区,2020-02-15T12:16:08.680Z,4,6,0,2,1581768968660
宁河区,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
东丽区,2020-02-15T12:16:08.680Z,3,4,0,1,1581768968660
滨海新区,2020-02-15T12:16:08.680Z,3,3,0,0,1581768968660
河西区,2020-02-15T12:16:08.680Z,2,4,0,2,1581768968660
西青区,2020-02-15T12:16:08.680Z,2,4,0,2,1581768968660
武清区,2020-02-15T12:16:08.680Z,1,2,0,1,1581768968660
津南区,2020-02-15T12:16:08.680Z,1,1,0,0,1581768968660
红桥区,2020-02-15T12:16:08.680Z,0,2,0,2,1581768968660
待明确地区,2020-02-15T12:16:08.680Z,0,0,0,1,1581768968660
山西,2020-02-15T12:16:08.680Z,85,127,0,42,1581768968660
晋中,2020-02-15T12:16:08.680Z,24,35,0,11,1581768968660
太原,2020-02-15T12:16:08.680Z,16,19,0,3,1581768968660
大同,2020-02-15T12:16:08.680Z,8,12,0,4,1581768968660
长治,2020-02-15T12:16:08.680Z,8,8,0,0,1581768968660
忻州,2020-02-15T12:16:08.680Z,7,7,0,0,1581768968660
运城,2020-02-15T12:16:08.680Z,6,19,0,13,1581768968660
晋城,2020-02-15T12:16:08.680Z,6,8,0,2,1581768968660
朔州,2020-02-15T12:16:08.680Z,5,7,0,2,1581768968660
阳泉,2020-02-15T12:16:08.680Z,4,4,0,0,1581768968660
临汾,2020-02-15T12:16:08.680Z,1,2,0,1,1581768968660
