Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-13T06:48:56.043Z,43455,48206,1310,3441,1581576536043
武汉,2020-02-13T06:48:56.043Z,30042,32994,1036,1916,1581576536043
孝感,2020-02-13T06:48:56.043Z,2618,2874,49,207,1581576536043
黄冈,2020-02-13T06:48:56.043Z,2177,2662,58,427,1581576536043
荆州,2020-02-13T06:48:56.043Z,1307,1431,23,101,1581576536043
随州,2020-02-13T06:48:56.043Z,1084,1160,14,62,1581576536043
襄阳,2020-02-13T06:48:56.043Z,1022,1101,13,66,1581576536043
鄂州,2020-02-13T06:48:56.043Z,940,1065,30,95,1581576536043
荆门,2020-02-13T06:48:56.043Z,811,927,24,92,1581576536043
黄石,2020-02-13T06:48:56.043Z,789,911,9,113,1581576536043
宜昌,2020-02-13T06:48:56.043Z,727,810,11,72,1581576536043
十堰,2020-02-13T06:48:56.043Z,480,562,1,81,1581576536043
咸宁,2020-02-13T06:48:56.043Z,443,534,7,84,1581576536043
仙桃,2020-02-13T06:48:56.043Z,416,480,16,48,1581576536043
天门,2020-02-13T06:48:56.043Z,339,362,10,13,1581576536043
恩施州,2020-02-13T06:48:56.043Z,177,229,4,48,1581576536043
潜江,2020-02-13T06:48:56.043Z,81,94,5,8,1581576536043
神农架林区,2020-02-13T06:48:56.043Z,2,10,0,8,1581576536043
广东,2020-02-13T06:48:56.043Z,950,1241,2,289,1581576536043
深圳,2020-02-13T06:48:56.043Z,309,391,0,82,1581576536043
广州,2020-02-13T06:48:56.043Z,256,327,0,71,1581576536043
珠海,2020-02-13T06:48:56.043Z,68,89,0,21,1581576536043
佛山,2020-02-13T06:48:56.043Z,64,81,0,17,1581576536043
东莞,2020-02-13T06:48:56.043Z,63,70,0,7,1581576536043
中山,2020-02-13T06:48:56.043Z,42,64,0,22,1581576536043
惠州,2020-02-13T06:48:56.043Z,48,55,0,7,1581576536043
汕头,2020-02-13T06:48:56.043Z,17,25,0,8,1581576536043
江门,2020-02-13T06:48:56.043Z,18,22,0,4,1581576536043
湛江,2020-02-13T06:48:56.043Z,12,21,0,9,1581576536043
肇庆,2020-02-13T06:48:56.043Z,8,16,1,7,1581576536043
阳江,2020-02-13T06:48:56.043Z,8,13,0,5,1581576536043
梅州,2020-02-13T06:48:56.043Z,8,13,0,5,1581576536043
茂名,2020-02-13T06:48:56.043Z,11,13,0,2,1581576536043
清远,2020-02-13T06:48:56.043Z,7,12,0,5,1581576536043
韶关,2020-02-13T06:48:56.043Z,5,8,0,3,1581576536043
揭阳,2020-02-13T06:48:56.043Z,5,8,0,3,1581576536043
汕尾,2020-02-13T06:48:56.043Z,4,5,0,1,1581576536043
潮州,2020-02-13T06:48:56.043Z,5,5,0,0,1581576536043
河源,2020-02-13T06:48:56.043Z,2,3,0,1,1581576536043
待明确地区,2020-02-13T06:48:56.043Z,0,0,1,9,1581576536043
河南,2020-02-13T06:48:56.043Z,887,1169,10,272,1581576536043
信阳,2020-02-13T06:48:56.043Z,191,240,0,49,1581576536043
南阳,2020-02-13T06:48:56.043Z,107,145,2,36,1581576536043
郑州,2020-02-13T06:48:56.043Z,94,141,0,47,1581576536043
驻马店,2020-02-13T06:48:56.043Z,95,134,0,39,1581576536043
商丘,2020-02-13T06:48:56.043Z,73,87,0,14,1581576536043
周口,2020-02-13T06:48:56.043Z,48,68,0,20,1581576536043
平顶山,2020-02-13T06:48:56.043Z,37,56,1,18,1581576536043
新乡,2020-02-13T06:48:56.043Z,46,54,1,7,1581576536043
安阳,2020-02-13T06:48:56.043Z,37,50,0,13,1581576536043
许昌,2020-02-13T06:48:56.043Z,31,34,0,3,1581576536043
漯河,2020-02-13T06:48:56.043Z,27,33,0,6,1581576536043
洛阳,2020-02-13T06:48:56.043Z,26,30,0,4,1581576536043
焦作,2020-02-13T06:48:56.043Z,23,29,1,5,1581576536043
开封,2020-02-13T06:48:56.043Z,22,25,0,3,1581576536043
鹤壁,2020-02-13T06:48:56.043Z,15,19,0,4,1581576536043
濮阳,2020-02-13T06:48:56.043Z,12,13,0,1,1581576536043
三门峡,2020-02-13T06:48:56.043Z,4,7,0,3,1581576536043
济源,2020-02-13T06:48:56.043Z,4,4,0,0,1581576536043
待明确地区,2020-02-13T06:48:56.043Z,0,0,5,0,1581576536043
浙江,2020-02-13T06:48:56.043Z,815,1145,0,330,1581576536043
温州,2020-02-13T06:48:56.043Z,370,490,0,120,1581576536043
杭州,2020-02-13T06:48:56.043Z,99,162,0,63,1581576536043
宁波,2020-02-13T06:48:56.043Z,122,153,0,31,1581576536043
台州,2020-02-13T06:48:56.043Z,95,144,0,49,1581576536043
金华,2020-02-13T06:48:56.043Z,32,55,0,23,1581576536043
嘉兴,2020-02-13T06:48:56.043Z,36,42,0,6,1581576536043
绍兴,2020-02-13T06:48:56.043Z,26,41,0,15,1581576536043
衢州,2020-02-13T06:48:56.043Z,16,21,0,5,1581576536043
丽水,2020-02-13T06:48:56.043Z,8,17,0,9,1581576536043
舟山,2020-02-13T06:48:56.043Z,5,10,0,5,1581576536043
湖州,2020-02-13T06:48:56.043Z,6,10,0,4,1581576536043
湖南,2020-02-13T06:48:56.043Z,650,968,2,316,1581576536043
长沙,2020-02-13T06:48:56.043Z,171,228,0,57,1581576536043
岳阳,2020-02-13T06:48:56.043Z,105,148,1,42,1581576536043
邵阳,2020-02-13T06:48:56.043Z,65,99,1,33,1581576536043
常德,2020-02-13T06:48:56.043Z,51,77,0,26,1581576536043
株洲,2020-02-13T06:48:56.043Z,61,75,0,14,1581576536043
娄底,2020-02-13T06:48:56.043Z,50,72,0,22,1581576536043
