Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-13T05:18:09.055Z,43455,48206,1310,3441,1581571089055
武汉,2020-02-13T05:18:09.055Z,30042,32994,1036,1916,1581571089055
孝感,2020-02-13T05:18:09.055Z,2618,2874,49,207,1581571089055
黄冈,2020-02-13T05:18:09.055Z,2177,2662,58,427,1581571089055
荆州,2020-02-13T05:18:09.055Z,1307,1431,23,101,1581571089055
随州,2020-02-13T05:18:09.055Z,1084,1160,14,62,1581571089055
襄阳,2020-02-13T05:18:09.055Z,1022,1101,13,66,1581571089055
鄂州,2020-02-13T05:18:09.055Z,940,1065,30,95,1581571089055
荆门,2020-02-13T05:18:09.055Z,811,927,24,92,1581571089055
黄石,2020-02-13T05:18:09.055Z,789,911,9,113,1581571089055
宜昌,2020-02-13T05:18:09.055Z,727,810,11,72,1581571089055
十堰,2020-02-13T05:18:09.055Z,480,562,1,81,1581571089055
咸宁,2020-02-13T05:18:09.055Z,443,534,7,84,1581571089055
仙桃,2020-02-13T05:18:09.055Z,416,480,16,48,1581571089055
天门,2020-02-13T05:18:09.055Z,339,362,10,13,1581571089055
恩施州,2020-02-13T05:18:09.055Z,177,229,4,48,1581571089055
潜江,2020-02-13T05:18:09.055Z,81,94,5,8,1581571089055
神农架林区,2020-02-13T05:18:09.055Z,2,10,0,8,1581571089055
广东,2020-02-13T05:18:09.055Z,950,1241,2,289,1581571089055
深圳,2020-02-13T05:18:09.055Z,309,391,0,82,1581571089055
广州,2020-02-13T05:18:09.055Z,256,327,0,71,1581571089055
珠海,2020-02-13T05:18:09.055Z,68,89,0,21,1581571089055
佛山,2020-02-13T05:18:09.055Z,64,81,0,17,1581571089055
东莞,2020-02-13T05:18:09.055Z,63,70,0,7,1581571089055
中山,2020-02-13T05:18:09.055Z,42,64,0,22,1581571089055
惠州,2020-02-13T05:18:09.055Z,48,55,0,7,1581571089055
汕头,2020-02-13T05:18:09.055Z,17,25,0,8,1581571089055
江门,2020-02-13T05:18:09.055Z,18,22,0,4,1581571089055
湛江,2020-02-13T05:18:09.055Z,12,21,0,9,1581571089055
肇庆,2020-02-13T05:18:09.055Z,8,16,1,7,1581571089055
阳江,2020-02-13T05:18:09.055Z,8,13,0,5,1581571089055
梅州,2020-02-13T05:18:09.055Z,8,13,0,5,1581571089055
茂名,2020-02-13T05:18:09.055Z,11,13,0,2,1581571089055
清远,2020-02-13T05:18:09.055Z,7,12,0,5,1581571089055
韶关,2020-02-13T05:18:09.055Z,5,8,0,3,1581571089055
揭阳,2020-02-13T05:18:09.055Z,5,8,0,3,1581571089055
汕尾,2020-02-13T05:18:09.055Z,4,5,0,1,1581571089055
潮州,2020-02-13T05:18:09.055Z,5,5,0,0,1581571089055
河源,2020-02-13T05:18:09.055Z,2,3,0,1,1581571089055
待明确地区,2020-02-13T05:18:09.055Z,0,0,1,9,1581571089055
河南,2020-02-13T05:18:09.055Z,897,1169,10,262,1581571089055
信阳,2020-02-13T05:18:09.055Z,202,240,0,38,1581571089055
南阳,2020-02-13T05:18:09.055Z,107,145,2,36,1581571089055
郑州,2020-02-13T05:18:09.055Z,94,141,0,47,1581571089055
驻马店,2020-02-13T05:18:09.055Z,103,134,0,31,1581571089055
商丘,2020-02-13T05:18:09.055Z,73,87,0,14,1581571089055
周口,2020-02-13T05:18:09.055Z,48,68,0,20,1581571089055
平顶山,2020-02-13T05:18:09.055Z,37,56,1,18,1581571089055
新乡,2020-02-13T05:18:09.055Z,46,54,1,7,1581571089055
安阳,2020-02-13T05:18:09.055Z,40,50,0,10,1581571089055
许昌,2020-02-13T05:18:09.055Z,31,34,0,3,1581571089055
漯河,2020-02-13T05:18:09.055Z,27,33,0,6,1581571089055
洛阳,2020-02-13T05:18:09.055Z,26,30,0,4,1581571089055
焦作,2020-02-13T05:18:09.055Z,23,29,1,5,1581571089055
