Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
新乡,2020-02-15T15:44:06.222Z,43,55,2,10,1581781446222
平顶山,2020-02-15T15:44:06.222Z,37,58,1,20,1581781446222
安阳,2020-02-15T15:44:06.222Z,33,51,0,18,1581781446222
许昌,2020-02-15T15:44:06.222Z,30,37,0,7,1581781446222
漯河,2020-02-15T15:44:06.222Z,25,34,0,9,1581781446222
焦作,2020-02-15T15:44:06.222Z,23,30,1,6,1581781446222
洛阳,2020-02-15T15:44:06.222Z,22,31,0,9,1581781446222
开封,2020-02-15T15:44:06.222Z,19,25,0,6,1581781446222
鹤壁,2020-02-15T15:44:06.222Z,15,19,0,4,1581781446222
濮阳,2020-02-15T15:44:06.222Z,15,17,0,2,1581781446222
济源,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
三门峡,2020-02-15T15:44:06.222Z,3,7,0,4,1581781446222
待明确地区,2020-02-15T15:44:06.222Z,0,0,3,0,1581781446222
浙江,2020-02-15T15:44:06.222Z,734,1162,0,428,1581781446222
温州,2020-02-15T15:44:06.222Z,330,499,0,169,1581781446222
宁波,2020-02-15T15:44:06.222Z,108,154,0,46,1581781446222
杭州,2020-02-15T15:44:06.222Z,93,166,0,73,1581781446222
台州,2020-02-15T15:44:06.222Z,85,145,0,60,1581781446222
嘉兴,2020-02-15T15:44:06.222Z,32,43,0,11,1581781446222
金华,2020-02-15T15:44:06.222Z,31,55,0,24,1581781446222
绍兴,2020-02-15T15:44:06.222Z,25,42,0,17,1581781446222
衢州,2020-02-15T15:44:06.222Z,12,21,0,9,1581781446222
丽水,2020-02-15T15:44:06.222Z,7,17,0,10,1581781446222
湖州,2020-02-15T15:44:06.222Z,6,10,0,4,1581781446222
舟山,2020-02-15T15:44:06.222Z,5,10,0,5,1581781446222
安徽,2020-02-15T15:44:06.222Z,723,950,6,221,1581781446222
蚌埠,2020-02-15T15:44:06.222Z,141,153,5,7,1581781446222
合肥,2020-02-15T15:44:06.222Z,129,168,1,38,1581781446222
阜阳,2020-02-15T15:44:06.222Z,122,150,0,28,1581781446222
亳州,2020-02-15T15:44:06.222Z,82,107,0,25,1581781446222
安庆,2020-02-15T15:44:06.222Z,49,82,0,33,1581781446222
六安,2020-02-15T15:44:06.222Z,48,63,0,15,1581781446222
宿州,2020-02-15T15:44:06.222Z,28,39,0,11,1581781446222
马鞍山,2020-02-15T15:44:06.222Z,25,35,0,10,1581781446222
芜湖,2020-02-15T15:44:06.222Z,20,31,0,11,1581781446222
铜陵,2020-02-15T15:44:06.222Z,18,28,0,10,1581781446222
淮北,2020-02-15T15:44:06.222Z,16,26,0,10,1581781446222
淮南,2020-02-15T15:44:06.222Z,16,23,0,7,1581781446222
池州,2020-02-15T15:44:06.222Z,13,17,0,4,1581781446222
黄山,2020-02-15T15:44:06.222Z,8,9,0,1,1581781446222
滁州,2020-02-15T15:44:06.222Z,6,13,0,7,1581781446222
宣城,2020-02-15T15:44:06.222Z,2,6,0,4,1581781446222
江西,2020-02-15T15:44:06.222Z,702,913,1,210,1581781446222
南昌,2020-02-15T15:44:06.222Z,150,222,0,72,1581781446222
上饶,2020-02-15T15:44:06.222Z,103,123,0,20,1581781446222
九江,2020-02-15T15:44:06.222Z,97,115,0,18,1581781446222
新余,2020-02-15T15:44:06.222Z,93,127,0,34,1581781446222
宜春,2020-02-15T15:44:06.222Z,82,102,0,20,1581781446222
赣州,2020-02-15T15:44:06.222Z,61,76,1,14,1581781446222
抚州,2020-02-15T15:44:06.222Z,55,72,0,17,1581781446222
萍乡,2020-02-15T15:44:06.222Z,28,32,0,4,1581781446222
鹰潭,2020-02-15T15:44:06.222Z,15,18,0,3,1581781446222
吉安,2020-02-15T15:44:06.222Z,13,20,0,7,1581781446222
景德镇,2020-02-15T15:44:06.222Z,4,5,0,1,1581781446222
赣江新区,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
湖南,2020-02-15T15:44:06.222Z,574,1001,2,425,1581781446222
长沙,2020-02-15T15:44:06.222Z,168,241,0,73,1581781446222
岳阳,2020-02-15T15:44:06.222Z,101,153,1,51,1581781446222
常德,2020-02-15T15:44:06.222Z,50,78,0,28,1581781446222
株洲,2020-02-15T15:44:06.222Z,49,78,0,29,1581781446222
娄底,2020-02-15T15:44:06.222Z,46,75,0,29,1581781446222
邵阳,2020-02-15T15:44:06.222Z,40,100,1,59,1581781446222
益阳,2020-02-15T15:44:06.222Z,34,59,0,25,1581781446222
湘潭,2020-02-15T15:44:06.222Z,21,35,0,14,1581781446222
衡阳,2020-02-15T15:44:06.222Z,19,47,0,28,1581781446222
郴州,2020-02-15T15:44:06.222Z,17,39,0,22,1581781446222
永州,2020-02-15T15:44:06.222Z,16,43,0,27,1581781446222
怀化,2020-02-15T15:44:06.222Z,10,40,0,30,1581781446222
湘西自治州,2020-02-15T15:44:06.222Z,2,8,0,6,1581781446222
张家界,2020-02-15T15:44:06.222Z,1,5,0,4,1581781446222
江苏,2020-02-15T15:44:06.222Z,418,604,0,186,1581781446222
南京,2020-02-15T15:44:06.222Z,64,91,0,27,1581781446222
苏州,2020-02-15T15:44:06.222Z,60,86,0,26,1581781446222
徐州,2020-02-15T15:44:06.222Z,54,77,0,23,1581781446222
淮安,2020-02-15T15:44:06.222Z,49,60,0,11,1581781446222
无锡,2020-02-15T15:44:06.222Z,34,52,0,18,1581781446222
连云港,2020-02-15T15:44:06.222Z,34,46,0,12,1581781446222
常州,2020-02-15T15:44:06.222Z,32,43,0,11,1581781446222
南通,2020-02-15T15:44:06.222Z,25,40,0,15,1581781446222
泰州,2020-02-15T15:44:06.222Z,21,37,0,16,1581781446222
盐城,2020-02-15T15:44:06.222Z,18,27,0,9,1581781446222
扬州,2020-02-15T15:44:06.222Z,14,21,0,7,1581781446222
镇江,2020-02-15T15:44:06.222Z,8,12,0,4,1581781446222
宿迁,2020-02-15T15:44:06.222Z,5,12,0,7,1581781446222
山东,2020-02-15T15:44:06.222Z,374,532,2,156,1581781446222
济南,2020-02-15T15:44:06.222Z,36,47,0,11,1581781446222
青岛,2020-02-15T15:44:06.222Z,34,56,1,21,1581781446222
潍坊,2020-02-15T15:44:06.222Z,34,42,0,8,1581781446222
烟台,2020-02-15T15:44:06.222Z,33,46,0,13,1581781446222
济宁,2020-02-15T15:44:06.222Z,31,49,0,18,1581781446222
威海,2020-02-15T15:44:06.222Z,29,38,0,9,1581781446222
聊城,2020-02-15T15:44:06.222Z,28,38,0,10,1581781446222
德州,2020-02-15T15:44:06.222Z,28,36,1,7,1581781446222
泰安,2020-02-15T15:44:06.222Z,27,32,0,5,1581781446222
淄博,2020-02-15T15:44:06.222Z,25,29,0,4,1581781446222
临沂,2020-02-15T15:44:06.222Z,22,47,0,25,1581781446222
枣庄,2020-02-15T15:44:06.222Z,20,24,0,4,1581781446222
日照,2020-02-15T15:44:06.222Z,14,16,0,2,1581781446222
菏泽,2020-02-15T15:44:06.222Z,8,18,0,10,1581781446222
滨州,2020-02-15T15:44:06.222Z,5,14,0,9,1581781446222
四川,2020-02-15T15:44:06.222Z,350,470,1,119,1581781446222
成都,2020-02-15T15:44:06.222Z,94,139,1,44,1581781446222
甘孜州,2020-02-15T15:44:06.222Z,41,44,0,3,1581781446222
达州,2020-02-15T15:44:06.222Z,31,36,0,5,1581781446222
南充,2020-02-15T15:44:06.222Z,26,35,0,9,1581781446222
巴中,2020-02-15T15:44:06.222Z,23,24,0,1,1581781446222
广安,2020-02-15T15:44:06.222Z,22,30,0,8,1581781446222
绵阳,2020-02-15T15:44:06.222Z,17,22,0,5,1581781446222
内江,2020-02-15T15:44:06.222Z,17,22,0,5,1581781446222
泸州,2020-02-15T15:44:06.222Z,17,19,0,2,1581781446222
德阳,2020-02-15T15:44:06.222Z,17,17,0,0,1581781446222
自贡,2020-02-15T15:44:06.222Z,7,9,0,2,1581781446222
凉山州,2020-02-15T15:44:06.222Z,6,11,0,5,1581781446222
遂宁,2020-02-15T15:44:06.222Z,6,10,0,4,1581781446222
眉山,2020-02-15T15:44:06.222Z,6,8,0,2,1581781446222
宜宾,2020-02-15T15:44:06.222Z,5,11,0,6,1581781446222
雅安,2020-02-15T15:44:06.222Z,5,7,0,2,1581781446222
广元,2020-02-15T15:44:06.222Z,4,6,0,2,1581781446222
攀枝花,2020-02-15T15:44:06.222Z,3,13,0,10,1581781446222
乐山,2020-02-15T15:44:06.222Z,1,3,0,2,1581781446222
资阳,2020-02-15T15:44:06.222Z,1,3,0,2,1581781446222
阿坝州,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
重庆,2020-02-15T15:44:06.222Z,349,538,5,184,1581781446222
万州区,2020-02-15T15:44:06.222Z,67,104,3,34,1581781446222
江北区,2020-02-15T15:44:06.222Z,23,26,0,3,1581781446222
綦江区,2020-02-15T15:44:06.222Z,18,23,0,5,1581781446222
合川区,2020-02-15T15:44:06.222Z,17,23,0,6,1581781446222
垫江县,2020-02-15T15:44:06.222Z,15,20,0,5,1581781446222
奉节县,2020-02-15T15:44:06.222Z,15,20,0,5,1581781446222
潼南区,2020-02-15T15:44:06.222Z,15,17,0,2,1581781446222
渝中区,2020-02-15T15:44:06.222Z,13,20,0,7,1581781446222
南岸区,2020-02-15T15:44:06.222Z,13,15,0,2,1581781446222
九龙坡区,2020-02-15T15:44:06.222Z,12,20,1,7,1581781446222
大足区,2020-02-15T15:44:06.222Z,12,14,0,2,1581781446222
忠县,2020-02-15T15:44:06.222Z,10,19,0,9,1581781446222
两江新区,2020-02-15T15:44:06.222Z,10,17,0,7,1581781446222
渝北区,2020-02-15T15:44:06.222Z,10,15,0,5,1581781446222
长寿区,2020-02-15T15:44:06.222Z,9,18,0,9,1581781446222
石柱县,2020-02-15T15:44:06.222Z,9,14,0,5,1581781446222
荣昌区,2020-02-15T15:44:06.222Z,9,9,0,0,1581781446222
沙坪坝区,2020-02-15T15:44:06.222Z,8,8,0,0,1581781446222
云阳县,2020-02-15T15:44:06.222Z,7,23,0,16,1581781446222
开州区,2020-02-15T15:44:06.222Z,7,20,1,12,1581781446222
丰都县,2020-02-15T15:44:06.222Z,7,10,0,3,1581781446222
铜梁区,2020-02-15T15:44:06.222Z,7,9,0,2,1581781446222
巫溪县,2020-02-15T15:44:06.222Z,5,13,0,8,1581781446222
巫山县,2020-02-15T15:44:06.222Z,5,10,0,5,1581781446222
巴南区,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
璧山区,2020-02-15T15:44:06.222Z,4,8,0,4,1581781446222
大渡口区,2020-02-15T15:44:06.222Z,3,7,0,4,1581781446222
永川区,2020-02-15T15:44:06.222Z,3,5,0,2,1581781446222
高新区,2020-02-15T15:44:06.222Z,3,4,0,1,1581781446222
江津区,2020-02-15T15:44:06.222Z,2,4,0,2,1581781446222
涪陵区,2020-02-15T15:44:06.222Z,2,3,0,1,1581781446222
彭水县,2020-02-15T15:44:06.222Z,2,2,0,0,1581781446222
酉阳县,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
万盛经开区,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
梁平区,2020-02-15T15:44:06.222Z,0,4,0,4,1581781446222
黔江区,2020-02-15T15:44:06.222Z,0,2,0,2,1581781446222
城口县,2020-02-15T15:44:06.222Z,0,2,0,2,1581781446222
武隆区,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
秀山县,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
黑龙江,2020-02-15T15:44:06.222Z,346,425,11,68,1581781446222
哈尔滨,2020-02-15T15:44:06.222Z,134,167,3,30,1581781446222
双鸭山,2020-02-15T15:44:06.222Z,45,48,2,1,1581781446222
鸡西,2020-02-15T15:44:06.222Z,44,45,0,1,1581781446222
绥化,2020-02-15T15:44:06.222Z,30,46,4,12,1581781446222
齐齐哈尔,2020-02-15T15:44:06.222Z,27,36,1,8,1581781446222
大庆,2020-02-15T15:44:06.222Z,16,19,1,2,1581781446222
黑河,2020-02-15T15:44:06.222Z,13,13,0,0,1581781446222
七台河,2020-02-15T15:44:06.222Z,12,16,0,4,1581781446222
牡丹江,2020-02-15T15:44:06.222Z,11,12,0,1,1581781446222
佳木斯,2020-02-15T15:44:06.222Z,8,15,0,7,1581781446222
鹤岗,2020-02-15T15:44:06.222Z,3,5,0,2,1581781446222
大兴安岭,2020-02-15T15:44:06.222Z,2,2,0,0,1581781446222
伊春,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
北京,2020-02-15T15:44:06.222Z,273,375,4,98,1581781446222
海淀区,2020-02-15T15:44:06.222Z,59,59,0,0,1581781446222
朝阳区,2020-02-15T15:44:06.222Z,58,58,0,0,1581781446222
西城区,2020-02-15T15:44:06.222Z,46,46,0,0,1581781446222
大兴区,2020-02-15T15:44:06.222Z,37,39,0,2,1581781446222
丰台区,2020-02-15T15:44:06.222Z,35,38,0,3,1581781446222
外地来京人员,2020-02-15T15:44:06.222Z,24,26,0,2,1581781446222
昌平区,2020-02-15T15:44:06.222Z,24,24,0,0,1581781446222
通州区,2020-02-15T15:44:06.222Z,16,17,0,1,1581781446222
房山区,2020-02-15T15:44:06.222Z,14,14,0,0,1581781446222
石景山区,2020-02-15T15:44:06.222Z,13,14,0,1,1581781446222
东城区,2020-02-15T15:44:06.222Z,11,12,0,1,1581781446222
顺义区,2020-02-15T15:44:06.222Z,10,10,0,0,1581781446222
怀柔区,2020-02-15T15:44:06.222Z,7,7,0,0,1581781446222
密云区,2020-02-15T15:44:06.222Z,7,7,0,0,1581781446222
门头沟区,2020-02-15T15:44:06.222Z,3,3,0,0,1581781446222
延庆区,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
待明确地区,2020-02-15T15:44:06.222Z,0,0,4,88,1581781446222
福建,2020-02-15T15:44:06.222Z,214,285,0,71,1581781446222
福州,2020-02-15T15:44:06.222Z,46,66,0,20,1581781446222
莆田,2020-02-15T15:44:06.222Z,43,55,0,12,1581781446222
泉州,2020-02-15T15:44:06.222Z,33,46,0,13,1581781446222
厦门,2020-02-15T15:44:06.222Z,29,34,0,5,1581781446222
宁德,2020-02-15T15:44:06.222Z,19,25,0,6,1581781446222
南平,2020-02-15T15:44:06.222Z,15,20,0,5,1581781446222
漳州,2020-02-15T15:44:06.222Z,14,20,0,6,1581781446222
三明,2020-02-15T15:44:06.222Z,10,13,0,3,1581781446222
龙岩,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
上海,2020-02-15T15:44:06.222Z,201,326,1,124,1581781446222
外地来沪人员,2020-02-15T15:44:06.222Z,73,109,1,35,1581781446222
浦东新区,2020-02-15T15:44:06.222Z,33,56,0,23,1581781446222
宝山区,2020-02-15T15:44:06.222Z,18,20,0,2,1581781446222
徐汇区,2020-02-15T15:44:06.222Z,14,18,0,4,1581781446222
闵行区,2020-02-15T15:44:06.222Z,13,18,0,5,1581781446222
松江区,2020-02-15T15:44:06.222Z,13,14,0,1,1581781446222
静安区,2020-02-15T15:44:06.222Z,11,16,0,5,1581781446222
长宁区,2020-02-15T15:44:06.222Z,10,13,0,3,1581781446222
普陀区,2020-02-15T15:44:06.222Z,10,11,0,1,1581781446222
杨浦区,2020-02-15T15:44:06.222Z,8,9,0,1,1581781446222
嘉定区,2020-02-15T15:44:06.222Z,8,9,0,1,1581781446222
奉贤区,2020-02-15T15:44:06.222Z,8,9,0,1,1581781446222
虹口区,2020-02-15T15:44:06.222Z,5,7,0,2,1581781446222
黄浦区,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
崇明区,2020-02-15T15:44:06.222Z,3,3,0,0,1581781446222
青浦区,2020-02-15T15:44:06.222Z,2,5,0,3,1581781446222
金山区,2020-02-15T15:44:06.222Z,1,3,0,2,1581781446222
待明确地区,2020-02-15T15:44:06.222Z,0,0,0,34,1581781446222
广西,2020-02-15T15:44:06.222Z,189,235,2,44,1581781446222
南宁,2020-02-15T15:44:06.222Z,38,49,0,11,1581781446222
北海,2020-02-15T15:44:06.222Z,35,43,1,7,1581781446222
桂林,2020-02-15T15:44:06.222Z,23,31,0,8,1581781446222
河池,2020-02-15T15:44:06.222Z,21,22,1,0,1581781446222
柳州,2020-02-15T15:44:06.222Z,16,24,0,8,1581781446222
防城港,2020-02-15T15:44:06.222Z,16,17,0,1,1581781446222
来宾,2020-02-15T15:44:06.222Z,11,11,0,0,1581781446222
玉林,2020-02-15T15:44:06.222Z,9,10,0,1,1581781446222
钦州,2020-02-15T15:44:06.222Z,7,8,0,1,1581781446222
贵港,2020-02-15T15:44:06.222Z,6,8,0,2,1581781446222
贺州,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
百色,2020-02-15T15:44:06.222Z,3,3,0,0,1581781446222
梧州,2020-02-15T15:44:06.222Z,0,5,0,5,1581781446222
河北,2020-02-15T15:44:06.222Z,187,291,3,101,1581781446222
唐山,2020-02-15T15:44:06.222Z,37,46,0,9,1581781446222
沧州,2020-02-15T15:44:06.222Z,30,46,2,14,1581781446222
张家口,2020-02-15T15:44:06.222Z,24,33,0,9,1581781446222
邯郸,2020-02-15T15:44:06.222Z,22,31,0,9,1581781446222
石家庄,2020-02-15T15:44:06.222Z,20,27,0,7,1581781446222
廊坊,2020-02-15T15:44:06.222Z,15,29,0,14,1581781446222
保定,2020-02-15T15:44:06.222Z,13,32,0,19,1581781446222
邢台,2020-02-15T15:44:06.222Z,11,22,1,10,1581781446222
秦皇岛,2020-02-15T15:44:06.222Z,7,10,0,3,1581781446222
衡水,2020-02-15T15:44:06.222Z,4,8,0,4,1581781446222
承德,2020-02-15T15:44:06.222Z,4,7,0,3,1581781446222
陕西,2020-02-15T15:44:06.222Z,172,232,0,60,1581781446222
西安,2020-02-15T15:44:06.222Z,89,114,0,25,1581781446222
汉中,2020-02-15T15:44:06.222Z,20,21,0,1,1581781446222
安康,2020-02-15T15:44:06.222Z,19,24,0,5,1581781446222
渭南,2020-02-15T15:44:06.222Z,14,15,0,1,1581781446222
咸阳,2020-02-15T15:44:06.222Z,12,17,0,5,1581781446222
宝鸡,2020-02-15T15:44:06.222Z,6,13,0,7,1581781446222
商洛,2020-02-15T15:44:06.222Z,5,7,0,2,1581781446222
铜川,2020-02-15T15:44:06.222Z,4,8,0,4,1581781446222
延安,2020-02-15T15:44:06.222Z,2,8,0,6,1581781446222
榆林,2020-02-15T15:44:06.222Z,2,3,0,1,1581781446222
杨凌,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
韩城,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
待明确地区,2020-02-15T15:44:06.222Z,0,0,0,2,1581781446222
云南,2020-02-15T15:44:06.222Z,126,168,0,42,1581781446222
昆明,2020-02-15T15:44:06.222Z,40,48,0,8,1581781446222
昭通,2020-02-15T15:44:06.222Z,23,25,0,2,1581781446222
西双版纳,2020-02-15T15:44:06.222Z,12,15,0,3,1581781446222
玉溪,2020-02-15T15:44:06.222Z,11,14,0,3,1581781446222
曲靖,2020-02-15T15:44:06.222Z,8,13,0,5,1581781446222
大理州,2020-02-15T15:44:06.222Z,7,13,0,6,1581781446222
保山,2020-02-15T15:44:06.222Z,7,9,0,2,1581781446222
红河州,2020-02-15T15:44:06.222Z,5,8,0,3,1581781446222
德宏州,2020-02-15T15:44:06.222Z,3,5,0,2,1581781446222
普洱,2020-02-15T15:44:06.222Z,3,4,0,1,1581781446222
楚雄州,2020-02-15T15:44:06.222Z,3,4,0,1,1581781446222
丽江,2020-02-15T15:44:06.222Z,2,7,0,5,1581781446222
文山州,2020-02-15T15:44:06.222Z,2,2,0,0,1581781446222
临沧,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
海南,2020-02-15T15:44:06.222Z,119,162,4,39,1581781446222
三亚,2020-02-15T15:44:06.222Z,38,54,1,15,1581781446222
海口,2020-02-15T15:44:06.222Z,23,33,0,10,1581781446222
儋州,2020-02-15T15:44:06.222Z,13,15,0,2,1581781446222
万宁,2020-02-15T15:44:06.222Z,10,13,0,3,1581781446222
澄迈,2020-02-15T15:44:06.222Z,7,9,1,1,1581781446222
昌江,2020-02-15T15:44:06.222Z,7,7,0,0,1581781446222
琼海,2020-02-15T15:44:06.222Z,4,6,1,1,1581781446222
陵水,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
临高,2020-02-15T15:44:06.222Z,3,6,0,3,1581781446222
保亭,2020-02-15T15:44:06.222Z,3,3,0,0,1581781446222
文昌,2020-02-15T15:44:06.222Z,2,3,0,1,1581781446222
东方,2020-02-15T15:44:06.222Z,2,3,0,1,1581781446222
乐东,2020-02-15T15:44:06.222Z,2,2,0,0,1581781446222
定安,2020-02-15T15:44:06.222Z,1,3,1,1,1581781446222
琼中,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
贵州,2020-02-15T15:44:06.222Z,101,143,1,41,1581781446222
贵阳,2020-02-15T15:44:06.222Z,28,34,0,6,1581781446222
遵义,2020-02-15T15:44:06.222Z,26,31,0,5,1581781446222
毕节,2020-02-15T15:44:06.222Z,16,23,0,7,1581781446222
黔南州,2020-02-15T15:44:06.222Z,12,17,0,5,1581781446222
六盘水,2020-02-15T15:44:06.222Z,6,10,1,3,1581781446222
黔东南州,2020-02-15T15:44:06.222Z,6,10,0,4,1581781446222
安顺,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
铜仁,2020-02-15T15:44:06.222Z,3,10,0,7,1581781446222
黔西南州,2020-02-15T15:44:06.222Z,0,4,0,4,1581781446222
辽宁,2020-02-15T15:44:06.222Z,87,119,1,31,1581781446222
沈阳,2020-02-15T15:44:06.222Z,19,28,0,9,1581781446222
大连,2020-02-15T15:44:06.222Z,13,18,0,5,1581781446222
盘锦,2020-02-15T15:44:06.222Z,11,11,0,0,1581781446222
葫芦岛,2020-02-15T15:44:06.222Z,10,11,1,0,1581781446222
阜新,2020-02-15T15:44:06.222Z,8,8,0,0,1581781446222
锦州,2020-02-15T15:44:06.222Z,6,12,0,6,1581781446222
铁岭,2020-02-15T15:44:06.222Z,6,7,0,1,1581781446222
朝阳,2020-02-15T15:44:06.222Z,4,6,0,2,1581781446222
鞍山,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
丹东,2020-02-15T15:44:06.222Z,3,7,0,4,1581781446222
本溪,2020-02-15T15:44:06.222Z,2,3,0,1,1581781446222
辽阳,2020-02-15T15:44:06.222Z,1,3,0,2,1581781446222
营口,2020-02-15T15:44:06.222Z,0,1,0,1,1581781446222
山西,2020-02-15T15:44:06.222Z,85,127,0,42,1581781446222
晋中,2020-02-15T15:44:06.222Z,24,35,0,11,1581781446222
太原,2020-02-15T15:44:06.222Z,16,19,0,3,1581781446222
大同,2020-02-15T15:44:06.222Z,8,12,0,4,1581781446222
长治,2020-02-15T15:44:06.222Z,8,8,0,0,1581781446222
忻州,2020-02-15T15:44:06.222Z,7,7,0,0,1581781446222
运城,2020-02-15T15:44:06.222Z,6,19,0,13,1581781446222
晋城,2020-02-15T15:44:06.222Z,6,8,0,2,1581781446222
朔州,2020-02-15T15:44:06.222Z,5,7,0,2,1581781446222
阳泉,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
临汾,2020-02-15T15:44:06.222Z,1,2,0,1,1581781446222
吕梁,2020-02-15T15:44:06.222Z,0,6,0,6,1581781446222
天津,2020-02-15T15:44:06.222Z,82,122,3,37,1581781446222
宝坻区,2020-02-15T15:44:06.222Z,39,48,2,7,1581781446222
河东区,2020-02-15T15:44:06.222Z,8,14,1,5,1581781446222
河北区,2020-02-15T15:44:06.222Z,5,12,0,7,1581781446222
北辰区,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
南开区,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
外地来津人员,2020-02-15T15:44:06.222Z,5,6,0,1,1581781446222
和平区,2020-02-15T15:44:06.222Z,4,6,0,2,1581781446222
宁河区,2020-02-15T15:44:06.222Z,4,4,0,0,1581781446222
东丽区,2020-02-15T15:44:06.222Z,3,4,0,1,1581781446222
滨海新区,2020-02-15T15:44:06.222Z,3,3,0,0,1581781446222
河西区,2020-02-15T15:44:06.222Z,2,4,0,2,1581781446222
西青区,2020-02-15T15:44:06.222Z,2,4,0,2,1581781446222
武清区,2020-02-15T15:44:06.222Z,1,2,0,1,1581781446222
津南区,2020-02-15T15:44:06.222Z,1,1,0,0,1581781446222
红桥区,2020-02-15T15:44:06.222Z,0,2,0,2,1581781446222
