Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-13T15:27:22.794Z,43437,48206,1310,3459,1581607642794
武汉,2020-02-13T15:27:22.794Z,30035,32994,1036,1923,1581607642794
孝感,2020-02-13T15:27:22.794Z,2616,2874,49,209,1581607642794
黄冈,2020-02-13T15:27:22.794Z,2177,2662,58,427,1581607642794
荆州,2020-02-13T15:27:22.794Z,1304,1431,23,104,1581607642794
随州,2020-02-13T15:27:22.794Z,1084,1160,14,62,1581607642794
襄阳,2020-02-13T15:27:22.794Z,1022,1101,13,66,1581607642794
鄂州,2020-02-13T15:27:22.794Z,938,1065,30,97,1581607642794
荆门,2020-02-13T15:27:22.794Z,810,927,24,93,1581607642794
黄石,2020-02-13T15:27:22.794Z,787,911,9,115,1581607642794
宜昌,2020-02-13T15:27:22.794Z,727,810,11,72,1581607642794
十堰,2020-02-13T15:27:22.794Z,480,562,1,81,1581607642794
咸宁,2020-02-13T15:27:22.794Z,442,534,7,85,1581607642794
仙桃,2020-02-13T15:27:22.794Z,416,480,16,48,1581607642794
天门,2020-02-13T15:27:22.794Z,339,362,10,13,1581607642794
恩施州,2020-02-13T15:27:22.794Z,177,229,4,48,1581607642794
潜江,2020-02-13T15:27:22.794Z,81,94,5,8,1581607642794
神农架林区,2020-02-13T15:27:22.794Z,2,10,0,8,1581607642794
广东,2020-02-13T15:27:22.794Z,925,1241,2,314,1581607642794
深圳,2020-02-13T15:27:22.794Z,297,391,0,94,1581607642794
广州,2020-02-13T15:27:22.794Z,249,327,0,78,1581607642794
佛山,2020-02-13T15:27:22.794Z,64,81,0,17,1581607642794
东莞,2020-02-13T15:27:22.794Z,63,70,0,7,1581607642794
珠海,2020-02-13T15:27:22.794Z,62,89,0,27,1581607642794
中山,2020-02-13T15:27:22.794Z,42,64,0,22,1581607642794
惠州,2020-02-13T15:27:22.794Z,41,55,0,14,1581607642794
江门,2020-02-13T15:27:22.794Z,18,22,0,4,1581607642794
汕头,2020-02-13T15:27:22.794Z,17,25,0,8,1581607642794
茂名,2020-02-13T15:27:22.794Z,11,13,0,2,1581607642794
湛江,2020-02-13T15:27:22.794Z,10,21,0,11,1581607642794
肇庆,2020-02-13T15:27:22.794Z,8,16,1,7,1581607642794
阳江,2020-02-13T15:27:22.794Z,8,13,0,5,1581607642794
梅州,2020-02-13T15:27:22.794Z,8,13,0,5,1581607642794
清远,2020-02-13T15:27:22.794Z,7,12,0,5,1581607642794
韶关,2020-02-13T15:27:22.794Z,5,8,0,3,1581607642794
揭阳,2020-02-13T15:27:22.794Z,5,8,0,3,1581607642794
