Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T04:08:42.959Z,48175,54406,1457,4774,1581739722959
武汉,2020-02-15T04:08:42.959Z,34289,37914,1123,2502,1581739722959
孝感,2020-02-15T04:08:42.959Z,2739,3114,62,313,1581739722959
黄冈,2020-02-15T04:08:42.959Z,2138,2817,68,611,1581739722959
荆州,2020-02-15T04:08:42.959Z,1254,1478,32,192,1581739722959
随州,2020-02-15T04:08:42.959Z,1117,1232,19,96,1581739722959
襄阳,2020-02-15T04:08:42.959Z,1025,1128,18,85,1581739722959
鄂州,2020-02-15T04:08:42.959Z,960,1192,33,199,1581739722959
宜昌,2020-02-15T04:08:42.959Z,799,906,15,92,1581739722959
黄石,2020-02-15T04:08:42.959Z,797,980,13,170,1581739722959
荆门,2020-02-15T04:08:42.959Z,762,902,28,112,1581739722959
咸宁,2020-02-15T04:08:42.959Z,705,840,8,127,1581739722959
十堰,2020-02-15T04:08:42.959Z,495,597,2,100,1581739722959
仙桃,2020-02-15T04:08:42.959Z,434,514,17,63,1581739722959
天门,2020-02-15T04:08:42.959Z,391,422,10,21,1581739722959
恩施州,2020-02-15T04:08:42.959Z,169,244,4,71,1581739722959
潜江,2020-02-15T04:08:42.959Z,99,116,5,12,1581739722959
神农架林区,2020-02-15T04:08:42.959Z,2,10,0,8,1581739722959
广东,2020-02-15T04:08:42.959Z,887,1294,2,405,1581739722959
深圳,2020-02-15T04:08:42.959Z,302,406,0,104,1581739722959
广州,2020-02-15T04:08:42.959Z,229,335,0,106,1581739722959
东莞,2020-02-15T04:08:42.959Z,73,81,1,7,1581739722959
珠海,2020-02-15T04:08:42.959Z,68,95,0,27,1581739722959
佛山,2020-02-15T04:08:42.959Z,62,84,0,22,1581739722959
惠州,2020-02-15T04:08:42.959Z,40,58,0,18,1581739722959
中山,2020-02-15T04:08:42.959Z,34,65,0,31,1581739722959
江门,2020-02-15T04:08:42.959Z,19,22,0,3,1581739722959
汕头,2020-02-15T04:08:42.959Z,16,25,0,9,1581739722959
湛江,2020-02-15T04:08:42.959Z,11,22,0,11,1581739722959
茂名,2020-02-15T04:08:42.959Z,10,13,0,3,1581739722959
肇庆,2020-02-15T04:08:42.959Z,9,17,1,7,1581739722959
梅州,2020-02-15T04:08:42.959Z,8,15,0,7,1581739722959
阳江,2020-02-15T04:08:42.959Z,8,13,0,5,1581739722959
韶关,2020-02-15T04:08:42.959Z,7,10,0,3,1581739722959
清远,2020-02-15T04:08:42.959Z,5,12,0,7,1581739722959
揭阳,2020-02-15T04:08:42.959Z,4,8,0,4,1581739722959
汕尾,2020-02-15T04:08:42.959Z,4,5,0,1,1581739722959
潮州,2020-02-15T04:08:42.959Z,4,5,0,1,1581739722959
河源,2020-02-15T04:08:42.959Z,2,3,0,1,1581739722959
待明确地区,2020-02-15T04:08:42.959Z,0,0,0,28,1581739722959
河南,2020-02-15T04:08:42.959Z,828,1212,13,371,1581739722959
信阳,2020-02-15T04:08:42.959Z,187,252,1,64,1581739722959
南阳,2020-02-15T04:08:42.959Z,103,150,2,45,1581739722959
郑州,2020-02-15T04:08:42.959Z,80,144,0,64,1581739722959
驻马店,2020-02-15T04:08:42.959Z,79,138,0,59,1581739722959
商丘,2020-02-15T04:08:42.959Z,63,90,2,25,1581739722959
周口,2020-02-15T04:08:42.959Z,45,70,0,25,1581739722959
新乡,2020-02-15T04:08:42.959Z,43,55,2,10,1581739722959
平顶山,2020-02-15T04:08:42.959Z,38,58,1,19,1581739722959
安阳,2020-02-15T04:08:42.959Z,35,51,0,16,1581739722959
许昌,2020-02-15T04:08:42.959Z,31,37,0,6,1581739722959
漯河,2020-02-15T04:08:42.959Z,25,34,0,9,1581739722959
洛阳,2020-02-15T04:08:42.959Z,23,31,0,8,1581739722959
焦作,2020-02-15T04:08:42.959Z,23,30,1,6,1581739722959
开封,2020-02-15T04:08:42.959Z,19,25,0,6,1581739722959
濮阳,2020-02-15T04:08:42.959Z,16,17,0,1,1581739722959
鹤壁,2020-02-15T04:08:42.959Z,15,19,0,4,1581739722959
济源,2020-02-15T04:08:42.959Z,4,4,0,0,1581739722959
三门峡,2020-02-15T04:08:42.959Z,3,7,0,4,1581739722959
待明确地区,2020-02-15T04:08:42.959Z,0,0,4,0,1581739722959
浙江,2020-02-15T04:08:42.959Z,752,1162,0,410,1581739722959
温州,2020-02-15T04:08:42.959Z,340,499,0,159,1581739722959
宁波,2020-02-15T04:08:42.959Z,108,154,0,46,1581739722959
杭州,2020-02-15T04:08:42.959Z,93,166,0,73,1581739722959
台州,2020-02-15T04:08:42.959Z,92,145,0,53,1581739722959
嘉兴,2020-02-15T04:08:42.959Z,33,43,0,10,1581739722959
金华,2020-02-15T04:08:42.959Z,31,55,0,24,1581739722959
绍兴,2020-02-15T04:08:42.959Z,25,42,0,17,1581739722959
衢州,2020-02-15T04:08:42.959Z,12,21,0,9,1581739722959
丽水,2020-02-15T04:08:42.959Z,7,17,0,10,1581739722959
湖州,2020-02-15T04:08:42.959Z,6,10,0,4,1581739722959
