Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
广安,2020-02-15T10:43:49.670Z,22,30,0,8,1581763429630
绵阳,2020-02-15T10:43:49.670Z,17,22,0,5,1581763429630
内江,2020-02-15T10:43:49.670Z,17,22,0,5,1581763429630
泸州,2020-02-15T10:43:49.670Z,17,19,0,2,1581763429630
德阳,2020-02-15T10:43:49.670Z,17,17,0,0,1581763429630
自贡,2020-02-15T10:43:49.670Z,7,9,0,2,1581763429630
凉山州,2020-02-15T10:43:49.670Z,6,11,0,5,1581763429630
遂宁,2020-02-15T10:43:49.670Z,6,10,0,4,1581763429630
眉山,2020-02-15T10:43:49.670Z,6,8,0,2,1581763429630
宜宾,2020-02-15T10:43:49.670Z,5,11,0,6,1581763429630
雅安,2020-02-15T10:43:49.670Z,5,7,0,2,1581763429630
广元,2020-02-15T10:43:49.670Z,4,6,0,2,1581763429630
攀枝花,2020-02-15T10:43:49.670Z,3,13,0,10,1581763429630
乐山,2020-02-15T10:43:49.670Z,1,3,0,2,1581763429630
资阳,2020-02-15T10:43:49.670Z,1,3,0,2,1581763429630
阿坝州,2020-02-15T10:43:49.670Z,1,1,0,0,1581763429630
北京,2020-02-15T10:43:49.670Z,273,375,4,98,1581763429630
海淀区,2020-02-15T10:43:49.670Z,59,59,0,0,1581763429630
朝阳区,2020-02-15T10:43:49.670Z,58,58,0,0,1581763429630
西城区,2020-02-15T10:43:49.670Z,46,46,0,0,1581763429630
大兴区,2020-02-15T10:43:49.670Z,37,39,0,2,1581763429630
丰台区,2020-02-15T10:43:49.670Z,35,38,0,3,1581763429630
外地来京人员,2020-02-15T10:43:49.670Z,24,26,0,2,1581763429630
昌平区,2020-02-15T10:43:49.670Z,24,24,0,0,1581763429630
通州区,2020-02-15T10:43:49.670Z,16,17,0,1,1581763429630
房山区,2020-02-15T10:43:49.670Z,14,14,0,0,1581763429630
石景山区,2020-02-15T10:43:49.670Z,13,14,0,1,1581763429630
东城区,2020-02-15T10:43:49.670Z,11,12,0,1,1581763429630
顺义区,2020-02-15T10:43:49.670Z,10,10,0,0,1581763429630
怀柔区,2020-02-15T10:43:49.670Z,7,7,0,0,1581763429630
密云区,2020-02-15T10:43:49.670Z,7,7,0,0,1581763429630
门头沟区,2020-02-15T10:43:49.670Z,3,3,0,0,1581763429630
延庆区,2020-02-15T10:43:49.670Z,1,1,0,0,1581763429630
待明确地区,2020-02-15T10:43:49.670Z,0,0,4,88,1581763429630
福建,2020-02-15T10:43:49.670Z,215,285,0,70,1581763429630
福州,2020-02-15T10:43:49.670Z,46,66,0,20,1581763429630
莆田,2020-02-15T10:43:49.670Z,43,55,0,12,1581763429630
泉州,2020-02-15T10:43:49.670Z,33,46,0,13,1581763429630
厦门,2020-02-15T10:43:49.670Z,30,34,0,4,1581763429630
宁德,2020-02-15T10:43:49.670Z,19,25,0,6,1581763429630
南平,2020-02-15T10:43:49.670Z,15,20,0,5,1581763429630
漳州,2020-02-15T10:43:49.670Z,14,20,0,6,1581763429630
三明,2020-02-15T10:43:49.670Z,10,13,0,3,1581763429630
龙岩,2020-02-15T10:43:49.670Z,5,6,0,1,1581763429630
上海,2020-02-15T10:43:49.670Z,201,326,1,124,1581763429630
外地来沪人员,2020-02-15T10:43:49.670Z,73,109,1,35,1581763429630
浦东新区,2020-02-15T10:43:49.670Z,33,56,0,23,1581763429630
宝山区,2020-02-15T10:43:49.670Z,18,20,0,2,1581763429630
徐汇区,2020-02-15T10:43:49.670Z,14,18,0,4,1581763429630
闵行区,2020-02-15T10:43:49.670Z,13,18,0,5,1581763429630
松江区,2020-02-15T10:43:49.670Z,13,14,0,1,1581763429630
静安区,2020-02-15T10:43:49.670Z,11,16,0,5,1581763429630
长宁区,2020-02-15T10:43:49.670Z,10,13,0,3,1581763429630
普陀区,2020-02-15T10:43:49.670Z,10,11,0,1,1581763429630
杨浦区,2020-02-15T10:43:49.670Z,8,9,0,1,1581763429630
嘉定区,2020-02-15T10:43:49.670Z,8,9,0,1,1581763429630
奉贤区,2020-02-15T10:43:49.670Z,8,9,0,1,1581763429630
虹口区,2020-02-15T10:43:49.670Z,5,7,0,2,1581763429630
黄浦区,2020-02-15T10:43:49.670Z,5,6,0,1,1581763429630
崇明区,2020-02-15T10:43:49.670Z,3,3,0,0,1581763429630
青浦区,2020-02-15T10:43:49.670Z,2,5,0,3,1581763429630
金山区,2020-02-15T10:43:49.670Z,1,3,0,2,1581763429630
待明确地区,2020-02-15T10:43:49.670Z,0,0,0,34,1581763429630
河北,2020-02-15T10:43:49.670Z,191,291,3,97,1581763429630
唐山,2020-02-15T10:43:49.670Z,37,46,0,9,1581763429630
沧州,2020-02-15T10:43:49.670Z,30,46,2,14,1581763429630
张家口,2020-02-15T10:43:49.670Z,24,33,0,9,1581763429630
邯郸,2020-02-15T10:43:49.670Z,22,31,0,9,1581763429630
石家庄,2020-02-15T10:43:49.670Z,20,27,0,7,1581763429630
廊坊,2020-02-15T10:43:49.670Z,17,29,0,12,1581763429630
保定,2020-02-15T10:43:49.670Z,15,32,0,17,1581763429630
邢台,2020-02-15T10:43:49.670Z,11,22,1,10,1581763429630
秦皇岛,2020-02-15T10:43:49.670Z,7,10,0,3,1581763429630
衡水,2020-02-15T10:43:49.670Z,4,8,0,4,1581763429630
承德,2020-02-15T10:43:49.670Z,4,7,0,3,1581763429630
广西,2020-02-15T10:43:49.670Z,189,235,2,44,1581763429630
南宁,2020-02-15T10:43:49.670Z,38,49,0,11,1581763429630
北海,2020-02-15T10:43:49.670Z,35,43,1,7,1581763429630
桂林,2020-02-15T10:43:49.670Z,23,31,0,8,1581763429630
河池,2020-02-15T10:43:49.670Z,21,22,1,0,1581763429630
柳州,2020-02-15T10:43:49.670Z,16,24,0,8,1581763429630
防城港,2020-02-15T10:43:49.670Z,16,17,0,1,1581763429630
来宾,2020-02-15T10:43:49.670Z,11,11,0,0,1581763429630
玉林,2020-02-15T10:43:49.670Z,9,10,0,1,1581763429630
钦州,2020-02-15T10:43:49.670Z,7,8,0,1,1581763429630
贵港,2020-02-15T10:43:49.670Z,6,8,0,2,1581763429630
贺州,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
百色,2020-02-15T10:43:49.670Z,3,3,0,0,1581763429630
梧州,2020-02-15T10:43:49.670Z,0,5,0,5,1581763429630
陕西,2020-02-15T10:43:49.670Z,176,232,0,56,1581763429630
西安,2020-02-15T10:43:49.670Z,91,114,0,23,1581763429630
汉中,2020-02-15T10:43:49.670Z,20,21,0,1,1581763429630
安康,2020-02-15T10:43:49.670Z,19,24,0,5,1581763429630
渭南,2020-02-15T10:43:49.670Z,15,15,0,0,1581763429630
咸阳,2020-02-15T10:43:49.670Z,12,17,0,5,1581763429630
宝鸡,2020-02-15T10:43:49.670Z,6,13,0,7,1581763429630
商洛,2020-02-15T10:43:49.670Z,6,7,0,1,1581763429630
铜川,2020-02-15T10:43:49.670Z,4,8,0,4,1581763429630
延安,2020-02-15T10:43:49.670Z,2,8,0,6,1581763429630
榆林,2020-02-15T10:43:49.670Z,2,3,0,1,1581763429630
杨凌,2020-02-15T10:43:49.670Z,1,1,0,0,1581763429630
韩城,2020-02-15T10:43:49.670Z,0,1,0,1,1581763429630
待明确地区,2020-02-15T10:43:49.670Z,0,0,0,2,1581763429630
云南,2020-02-15T10:43:49.670Z,126,168,0,42,1581763429630
昆明,2020-02-15T10:43:49.670Z,40,48,0,8,1581763429630
昭通,2020-02-15T10:43:49.670Z,23,25,0,2,1581763429630
西双版纳,2020-02-15T10:43:49.670Z,12,15,0,3,1581763429630
玉溪,2020-02-15T10:43:49.670Z,11,14,0,3,1581763429630
曲靖,2020-02-15T10:43:49.670Z,8,13,0,5,1581763429630
大理州,2020-02-15T10:43:49.670Z,7,13,0,6,1581763429630
保山,2020-02-15T10:43:49.670Z,7,9,0,2,1581763429630
红河州,2020-02-15T10:43:49.670Z,5,8,0,3,1581763429630
德宏州,2020-02-15T10:43:49.670Z,3,5,0,2,1581763429630
普洱,2020-02-15T10:43:49.670Z,3,4,0,1,1581763429630
楚雄州,2020-02-15T10:43:49.670Z,3,4,0,1,1581763429630
丽江,2020-02-15T10:43:49.670Z,2,7,0,5,1581763429630
文山州,2020-02-15T10:43:49.670Z,2,2,0,0,1581763429630
临沧,2020-02-15T10:43:49.670Z,0,1,0,1,1581763429630
海南,2020-02-15T10:43:49.670Z,120,162,4,38,1581763429630
三亚,2020-02-15T10:43:49.670Z,38,54,1,15,1581763429630
海口,2020-02-15T10:43:49.670Z,24,33,0,9,1581763429630
儋州,2020-02-15T10:43:49.670Z,13,15,0,2,1581763429630
万宁,2020-02-15T10:43:49.670Z,10,13,0,3,1581763429630
澄迈,2020-02-15T10:43:49.670Z,7,9,1,1,1581763429630
昌江,2020-02-15T10:43:49.670Z,7,7,0,0,1581763429630
琼海,2020-02-15T10:43:49.670Z,4,6,1,1,1581763429630
陵水,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
临高,2020-02-15T10:43:49.670Z,3,6,0,3,1581763429630
保亭,2020-02-15T10:43:49.670Z,3,3,0,0,1581763429630
文昌,2020-02-15T10:43:49.670Z,2,3,0,1,1581763429630
东方,2020-02-15T10:43:49.670Z,2,3,0,1,1581763429630
乐东,2020-02-15T10:43:49.670Z,2,2,0,0,1581763429630
定安,2020-02-15T10:43:49.670Z,1,3,1,1,1581763429630
琼中,2020-02-15T10:43:49.670Z,0,1,0,1,1581763429630
贵州,2020-02-15T10:43:49.670Z,102,143,1,40,1581763429630
贵阳,2020-02-15T10:43:49.670Z,28,34,0,6,1581763429630
遵义,2020-02-15T10:43:49.670Z,26,31,0,5,1581763429630
毕节,2020-02-15T10:43:49.670Z,17,23,0,6,1581763429630
黔南州,2020-02-15T10:43:49.670Z,12,17,0,5,1581763429630
六盘水,2020-02-15T10:43:49.670Z,6,10,1,3,1581763429630
黔东南州,2020-02-15T10:43:49.670Z,6,10,0,4,1581763429630
安顺,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
铜仁,2020-02-15T10:43:49.670Z,3,10,0,7,1581763429630
黔西南州,2020-02-15T10:43:49.670Z,0,4,0,4,1581763429630
辽宁,2020-02-15T10:43:49.670Z,87,119,1,31,1581763429630
沈阳,2020-02-15T10:43:49.670Z,19,28,0,9,1581763429630
大连,2020-02-15T10:43:49.670Z,13,18,0,5,1581763429630
盘锦,2020-02-15T10:43:49.670Z,11,11,0,0,1581763429630
葫芦岛,2020-02-15T10:43:49.670Z,10,11,1,0,1581763429630
阜新,2020-02-15T10:43:49.670Z,8,8,0,0,1581763429630
锦州,2020-02-15T10:43:49.670Z,6,12,0,6,1581763429630
铁岭,2020-02-15T10:43:49.670Z,6,7,0,1,1581763429630
朝阳,2020-02-15T10:43:49.670Z,4,6,0,2,1581763429630
鞍山,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
丹东,2020-02-15T10:43:49.670Z,3,7,0,4,1581763429630
本溪,2020-02-15T10:43:49.670Z,2,3,0,1,1581763429630
辽阳,2020-02-15T10:43:49.670Z,1,3,0,2,1581763429630
营口,2020-02-15T10:43:49.670Z,0,1,0,1,1581763429630
天津,2020-02-15T10:43:49.670Z,85,121,3,33,1581763429630
宝坻区,2020-02-15T10:43:49.670Z,38,47,2,7,1581763429630
河东区,2020-02-15T10:43:49.670Z,8,14,1,5,1581763429630
河北区,2020-02-15T10:43:49.670Z,5,12,0,7,1581763429630
北辰区,2020-02-15T10:43:49.670Z,5,6,0,1,1581763429630
南开区,2020-02-15T10:43:49.670Z,5,6,0,1,1581763429630
外地来津人员,2020-02-15T10:43:49.670Z,5,6,0,1,1581763429630
和平区,2020-02-15T10:43:49.670Z,4,6,0,2,1581763429630
宁河区,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
东丽区,2020-02-15T10:43:49.670Z,3,4,0,1,1581763429630
滨海新区,2020-02-15T10:43:49.670Z,3,3,0,0,1581763429630
河西区,2020-02-15T10:43:49.670Z,2,4,0,2,1581763429630
西青区,2020-02-15T10:43:49.670Z,2,4,0,2,1581763429630
武清区,2020-02-15T10:43:49.670Z,1,2,0,1,1581763429630
津南区,2020-02-15T10:43:49.670Z,1,1,0,0,1581763429630
红桥区,2020-02-15T10:43:49.670Z,0,2,0,2,1581763429630
待明确地区,2020-02-15T10:43:49.670Z,0,0,0,1,1581763429630
山西,2020-02-15T10:43:49.670Z,85,127,0,42,1581763429630
晋中,2020-02-15T10:43:49.670Z,24,35,0,11,1581763429630
太原,2020-02-15T10:43:49.670Z,16,19,0,3,1581763429630
大同,2020-02-15T10:43:49.670Z,8,12,0,4,1581763429630
长治,2020-02-15T10:43:49.670Z,8,8,0,0,1581763429630
忻州,2020-02-15T10:43:49.670Z,7,7,0,0,1581763429630
运城,2020-02-15T10:43:49.670Z,6,19,0,13,1581763429630
晋城,2020-02-15T10:43:49.670Z,6,8,0,2,1581763429630
朔州,2020-02-15T10:43:49.670Z,5,7,0,2,1581763429630
阳泉,2020-02-15T10:43:49.670Z,4,4,0,0,1581763429630
临汾,2020-02-15T10:43:49.670Z,1,2,0,1,1581763429630
