Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
开封,2020-02-13T06:18:40.100Z,22,25,0,3,1581574720100
鹤壁,2020-02-13T06:18:40.100Z,15,19,0,4,1581574720100
濮阳,2020-02-13T06:18:40.100Z,12,13,0,1,1581574720100
三门峡,2020-02-13T06:18:40.100Z,4,7,0,3,1581574720100
济源,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
待明确地区,2020-02-13T06:18:40.100Z,0,0,5,0,1581574720100
浙江,2020-02-13T06:18:40.100Z,815,1145,0,330,1581574720100
温州,2020-02-13T06:18:40.100Z,370,490,0,120,1581574720100
杭州,2020-02-13T06:18:40.100Z,99,162,0,63,1581574720100
宁波,2020-02-13T06:18:40.100Z,122,153,0,31,1581574720100
台州,2020-02-13T06:18:40.100Z,95,144,0,49,1581574720100
金华,2020-02-13T06:18:40.100Z,32,55,0,23,1581574720100
嘉兴,2020-02-13T06:18:40.100Z,36,42,0,6,1581574720100
绍兴,2020-02-13T06:18:40.100Z,26,41,0,15,1581574720100
衢州,2020-02-13T06:18:40.100Z,16,21,0,5,1581574720100
丽水,2020-02-13T06:18:40.100Z,8,17,0,9,1581574720100
舟山,2020-02-13T06:18:40.100Z,5,10,0,5,1581574720100
湖州,2020-02-13T06:18:40.100Z,6,10,0,4,1581574720100
湖南,2020-02-13T06:18:40.100Z,650,968,2,316,1581574720100
长沙,2020-02-13T06:18:40.100Z,171,228,0,57,1581574720100
岳阳,2020-02-13T06:18:40.100Z,105,148,1,42,1581574720100
邵阳,2020-02-13T06:18:40.100Z,65,99,1,33,1581574720100
常德,2020-02-13T06:18:40.100Z,51,77,0,26,1581574720100
株洲,2020-02-13T06:18:40.100Z,61,75,0,14,1581574720100
娄底,2020-02-13T06:18:40.100Z,50,72,0,22,1581574720100
益阳,2020-02-13T06:18:40.100Z,37,59,0,22,1581574720100
衡阳,2020-02-13T06:18:40.100Z,22,45,0,23,1581574720100
永州,2020-02-13T06:18:40.100Z,25,43,0,18,1581574720100
怀化,2020-02-13T06:18:40.100Z,16,39,0,23,1581574720100
郴州,2020-02-13T06:18:40.100Z,23,38,0,15,1581574720100
湘潭,2020-02-13T06:18:40.100Z,20,32,0,12,1581574720100
湘西自治州,2020-02-13T06:18:40.100Z,2,8,0,6,1581574720100
张家界,2020-02-13T06:18:40.100Z,2,5,0,3,1581574720100
安徽,2020-02-13T06:18:40.100Z,756,910,5,149,1581574720100
合肥,2020-02-13T06:18:40.100Z,132,161,1,28,1581574720100
蚌埠,2020-02-13T06:18:40.100Z,140,146,4,2,1581574720100
阜阳,2020-02-13T06:18:40.100Z,125,142,0,17,1581574720100
亳州,2020-02-13T06:18:40.100Z,84,100,0,16,1581574720100
安庆,2020-02-13T06:18:40.100Z,51,80,0,29,1581574720100
六安,2020-02-13T06:18:40.100Z,57,60,0,3,1581574720100
宿州,2020-02-13T06:18:40.100Z,30,38,0,8,1581574720100
马鞍山,2020-02-13T06:18:40.100Z,24,32,0,8,1581574720100
芜湖,2020-02-13T06:18:40.100Z,27,31,0,4,1581574720100
铜陵,2020-02-13T06:18:40.100Z,18,28,0,10,1581574720100
淮北,2020-02-13T06:18:40.100Z,19,25,0,6,1581574720100
淮南,2020-02-13T06:18:40.100Z,17,23,0,6,1581574720100
池州,2020-02-13T06:18:40.100Z,13,16,0,3,1581574720100
滁州,2020-02-13T06:18:40.100Z,9,13,0,4,1581574720100
黄山,2020-02-13T06:18:40.100Z,8,9,0,1,1581574720100
宣城,2020-02-13T06:18:40.100Z,2,6,0,4,1581574720100
江西,2020-02-13T06:18:40.100Z,701,872,1,170,1581574720100
南昌,2020-02-13T06:18:40.100Z,149,210,0,61,1581574720100
新余,2020-02-13T06:18:40.100Z,93,121,0,28,1581574720100
上饶,2020-02-13T06:18:40.100Z,102,119,0,17,1581574720100
九江,2020-02-13T06:18:40.100Z,95,109,0,14,1581574720100
宜春,2020-02-13T06:18:40.100Z,79,95,0,16,1581574720100
赣州,2020-02-13T06:18:40.100Z,65,76,1,10,1581574720100
抚州,2020-02-13T06:18:40.100Z,55,69,0,14,1581574720100
萍乡,2020-02-13T06:18:40.100Z,27,29,0,2,1581574720100
吉安,2020-02-13T06:18:40.100Z,15,20,0,5,1581574720100
鹰潭,2020-02-13T06:18:40.100Z,16,18,0,2,1581574720100
景德镇,2020-02-13T06:18:40.100Z,4,5,0,1,1581574720100
赣江新区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
江苏,2020-02-13T06:18:40.100Z,437,570,0,133,1581574720100
南京,2020-02-13T06:18:40.100Z,66,90,0,24,1581574720100
苏州,2020-02-13T06:18:40.100Z,68,85,0,17,1581574720100
徐州,2020-02-13T06:18:40.100Z,55,71,0,16,1581574720100
淮安,2020-02-13T06:18:40.100Z,45,51,0,6,1581574720100
无锡,2020-02-13T06:18:40.100Z,41,49,0,8,1581574720100
连云港,2020-02-13T06:18:40.100Z,36,42,0,6,1581574720100
南通,2020-02-13T06:18:40.100Z,28,38,0,10,1581574720100
常州,2020-02-13T06:18:40.100Z,27,38,0,11,1581574720100
泰州,2020-02-13T06:18:40.100Z,22,37,0,15,1581574720100
盐城,2020-02-13T06:18:40.100Z,19,25,0,6,1581574720100
扬州,2020-02-13T06:18:40.100Z,14,20,0,6,1581574720100
镇江,2020-02-13T06:18:40.100Z,10,12,0,2,1581574720100
宿迁,2020-02-13T06:18:40.100Z,6,12,0,6,1581574720100
重庆,2020-02-13T06:18:40.100Z,413,518,3,102,1581574720100
万州区,2020-02-13T06:18:40.100Z,86,103,1,16,1581574720100
江北区,2020-02-13T06:18:40.100Z,23,25,0,2,1581574720100
合川区,2020-02-13T06:18:40.100Z,18,21,0,3,1581574720100
綦江区,2020-02-13T06:18:40.100Z,20,21,0,1,1581574720100
云阳县,2020-02-13T06:18:40.100Z,10,21,0,11,1581574720100
九龙坡区,2020-02-13T06:18:40.100Z,16,20,1,3,1581574720100
开州区,2020-02-13T06:18:40.100Z,8,20,1,11,1581574720100
垫江县,2020-02-13T06:18:40.100Z,19,20,0,1,1581574720100
渝中区,2020-02-13T06:18:40.100Z,19,20,0,1,1581574720100
忠县,2020-02-13T06:18:40.100Z,12,19,0,7,1581574720100
奉节县,2020-02-13T06:18:40.100Z,16,18,0,2,1581574720100
长寿区,2020-02-13T06:18:40.100Z,9,17,0,8,1581574720100
两江新区,2020-02-13T06:18:40.100Z,14,17,0,3,1581574720100
渝北区,2020-02-13T06:18:40.100Z,12,15,0,3,1581574720100
潼南区,2020-02-13T06:18:40.100Z,15,15,0,0,1581574720100
大足区,2020-02-13T06:18:40.100Z,13,14,0,1,1581574720100
石柱县,2020-02-13T06:18:40.100Z,11,14,0,3,1581574720100
巫溪县,2020-02-13T06:18:40.100Z,7,13,0,6,1581574720100
南岸区,2020-02-13T06:18:40.100Z,10,11,0,1,1581574720100
丰都县,2020-02-13T06:18:40.100Z,9,10,0,1,1581574720100
巫山县,2020-02-13T06:18:40.100Z,6,10,0,4,1581574720100
璧山区,2020-02-13T06:18:40.100Z,6,8,0,2,1581574720100
铜梁区,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
荣昌区,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
沙坪坝区,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
大渡口区,2020-02-13T06:18:40.100Z,4,7,0,3,1581574720100
巴南区,2020-02-13T06:18:40.100Z,4,5,0,1,1581574720100
永川区,2020-02-13T06:18:40.100Z,4,5,0,1,1581574720100
江津区,2020-02-13T06:18:40.100Z,3,4,0,1,1581574720100
梁平区,2020-02-13T06:18:40.100Z,2,4,0,2,1581574720100
高新区,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
涪陵区,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
城口县,2020-02-13T06:18:40.100Z,1,2,0,1,1581574720100
黔江区,2020-02-13T06:18:40.100Z,0,2,0,2,1581574720100
彭水县,2020-02-13T06:18:40.100Z,2,2,0,0,1581574720100
秀山县,2020-02-13T06:18:40.100Z,0,1,0,1,1581574720100
武隆区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
酉阳县,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
万盛经开区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
山东,2020-02-13T06:18:40.100Z,401,506,2,103,1581574720100
青岛,2020-02-13T06:18:40.100Z,39,53,1,13,1581574720100
济南,2020-02-13T06:18:40.100Z,37,47,0,10,1581574720100
烟台,2020-02-13T06:18:40.100Z,39,46,0,7,1581574720100
临沂,2020-02-13T06:18:40.100Z,33,45,0,12,1581574720100
济宁,2020-02-13T06:18:40.100Z,29,43,0,14,1581574720100
威海,2020-02-13T06:18:40.100Z,29,38,0,9,1581574720100
潍坊,2020-02-13T06:18:40.100Z,33,38,0,5,1581574720100
聊城,2020-02-13T06:18:40.100Z,35,38,0,3,1581574720100
德州,2020-02-13T06:18:40.100Z,28,35,1,6,1581574720100
泰安,2020-02-13T06:18:40.100Z,28,32,0,4,1581574720100
淄博,2020-02-13T06:18:40.100Z,22,23,0,1,1581574720100
枣庄,2020-02-13T06:18:40.100Z,19,23,0,4,1581574720100
菏泽,2020-02-13T06:18:40.100Z,11,18,0,7,1581574720100
日照,2020-02-13T06:18:40.100Z,13,15,0,2,1581574720100
滨州,2020-02-13T06:18:40.100Z,6,12,0,6,1581574720100
四川,2020-02-13T06:18:40.100Z,353,451,1,97,1581574720100
成都,2020-02-13T06:18:40.100Z,88,131,1,42,1581574720100
甘孜州,2020-02-13T06:18:40.100Z,34,37,0,3,1581574720100
达州,2020-02-13T06:18:40.100Z,31,36,0,5,1581574720100
南充,2020-02-13T06:18:40.100Z,29,35,0,6,1581574720100
广安,2020-02-13T06:18:40.100Z,25,30,0,5,1581574720100
绵阳,2020-02-13T06:18:40.100Z,18,22,0,4,1581574720100
巴中,2020-02-13T06:18:40.100Z,21,22,0,1,1581574720100
内江,2020-02-13T06:18:40.100Z,18,21,0,3,1581574720100
泸州,2020-02-13T06:18:40.100Z,17,19,0,2,1581574720100
德阳,2020-02-13T06:18:40.100Z,17,17,0,0,1581574720100
攀枝花,2020-02-13T06:18:40.100Z,4,13,0,9,1581574720100
宜宾,2020-02-13T06:18:40.100Z,8,11,0,3,1581574720100
遂宁,2020-02-13T06:18:40.100Z,6,10,0,4,1581574720100
凉山州,2020-02-13T06:18:40.100Z,9,10,0,1,1581574720100
自贡,2020-02-13T06:18:40.100Z,7,9,0,2,1581574720100
眉山,2020-02-13T06:18:40.100Z,6,8,0,2,1581574720100
雅安,2020-02-13T06:18:40.100Z,5,7,0,2,1581574720100
广元,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
乐山,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
资阳,2020-02-13T06:18:40.100Z,1,3,0,2,1581574720100
阿坝州,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
黑龙江,2020-02-13T06:18:40.100Z,355,395,9,31,1581574720100
哈尔滨,2020-02-13T06:18:40.100Z,143,159,1,15,1581574720100
绥化,2020-02-13T06:18:40.100Z,38,45,4,3,1581574720100
鸡西,2020-02-13T06:18:40.100Z,43,44,0,1,1581574720100
双鸭山,2020-02-13T06:18:40.100Z,36,39,2,1,1581574720100
齐齐哈尔,2020-02-13T06:18:40.100Z,28,33,1,4,1581574720100
七台河,2020-02-13T06:18:40.100Z,16,16,0,0,1581574720100
大庆,2020-02-13T06:18:40.100Z,14,15,1,0,1581574720100
佳木斯,2020-02-13T06:18:40.100Z,10,15,0,5,1581574720100
牡丹江,2020-02-13T06:18:40.100Z,11,12,0,1,1581574720100
黑河,2020-02-13T06:18:40.100Z,10,10,0,0,1581574720100
鹤岗,2020-02-13T06:18:40.100Z,4,5,0,1,1581574720100
大兴安岭,2020-02-13T06:18:40.100Z,2,2,0,0,1581574720100
北京,2020-02-13T06:18:40.100Z,295,366,3,68,1581574720100
朝阳区,2020-02-13T06:18:40.100Z,56,56,0,0,1581574720100
海淀区,2020-02-13T06:18:40.100Z,56,56,0,0,1581574720100
西城区,2020-02-13T06:18:40.100Z,46,46,0,0,1581574720100
大兴区,2020-02-13T06:18:40.100Z,36,38,0,2,1581574720100
丰台区,2020-02-13T06:18:40.100Z,33,36,0,3,1581574720100
外地来京人员,2020-02-13T06:18:40.100Z,24,26,0,2,1581574720100
昌平区,2020-02-13T06:18:40.100Z,24,24,0,0,1581574720100
通州区,2020-02-13T06:18:40.100Z,16,17,0,1,1581574720100
房山区,2020-02-13T06:18:40.100Z,14,14,0,0,1581574720100
石景山区,2020-02-13T06:18:40.100Z,13,13,0,0,1581574720100
东城区,2020-02-13T06:18:40.100Z,12,12,0,0,1581574720100
顺义区,2020-02-13T06:18:40.100Z,10,10,0,0,1581574720100
怀柔区,2020-02-13T06:18:40.100Z,7,7,0,0,1581574720100
密云区,2020-02-13T06:18:40.100Z,7,7,0,0,1581574720100
门头沟区,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
延庆区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
待明确地区,2020-02-13T06:18:40.100Z,0,0,3,60,1581574720100
上海,2020-02-13T06:18:40.100Z,252,315,1,62,1581574720100
外地来沪人员,2020-02-13T06:18:40.100Z,73,101,1,27,1581574720100
浦东新区,2020-02-13T06:18:40.100Z,44,56,0,12,1581574720100
宝山区,2020-02-13T06:18:40.100Z,19,20,0,1,1581574720100
闵行区,2020-02-13T06:18:40.100Z,14,18,0,4,1581574720100
徐汇区,2020-02-13T06:18:40.100Z,15,17,0,2,1581574720100
静安区,2020-02-13T06:18:40.100Z,13,16,0,3,1581574720100
松江区,2020-02-13T06:18:40.100Z,13,14,0,1,1581574720100
长宁区,2020-02-13T06:18:40.100Z,10,13,0,3,1581574720100
普陀区,2020-02-13T06:18:40.100Z,11,11,0,0,1581574720100
奉贤区,2020-02-13T06:18:40.100Z,8,9,0,1,1581574720100
杨浦区,2020-02-13T06:18:40.100Z,7,8,0,1,1581574720100
嘉定区,2020-02-13T06:18:40.100Z,7,8,0,1,1581574720100
虹口区,2020-02-13T06:18:40.100Z,5,7,0,2,1581574720100
黄浦区,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
青浦区,2020-02-13T06:18:40.100Z,3,5,0,2,1581574720100
金山区,2020-02-13T06:18:40.100Z,2,3,0,1,1581574720100
崇明区,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
福建,2020-02-13T06:18:40.100Z,225,279,0,54,1581574720100
福州,2020-02-13T06:18:40.100Z,49,64,0,15,1581574720100
莆田,2020-02-13T06:18:40.100Z,46,54,0,8,1581574720100
泉州,2020-02-13T06:18:40.100Z,31,44,0,13,1581574720100
厦门,2020-02-13T06:18:40.100Z,30,34,0,4,1581574720100
宁德,2020-02-13T06:18:40.100Z,20,25,0,5,1581574720100
南平,2020-02-13T06:18:40.100Z,17,20,0,3,1581574720100
漳州,2020-02-13T06:18:40.100Z,15,19,0,4,1581574720100
三明,2020-02-13T06:18:40.100Z,12,13,0,1,1581574720100
龙岩,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
河北,2020-02-13T06:18:40.100Z,202,265,3,60,1581574720100
沧州,2020-02-13T06:18:40.100Z,28,42,2,12,1581574720100
唐山,2020-02-13T06:18:40.100Z,31,35,0,4,1581574720100
保定,2020-02-13T06:18:40.100Z,20,31,0,11,1581574720100
邯郸,2020-02-13T06:18:40.100Z,26,31,0,5,1581574720100
廊坊,2020-02-13T06:18:40.100Z,18,29,0,11,1581574720100
石家庄,2020-02-13T06:18:40.100Z,23,27,0,4,1581574720100
张家口,2020-02-13T06:18:40.100Z,22,25,0,3,1581574720100
邢台,2020-02-13T06:18:40.100Z,15,21,1,5,1581574720100
秦皇岛,2020-02-13T06:18:40.100Z,7,9,0,2,1581574720100
衡水,2020-02-13T06:18:40.100Z,6,8,0,2,1581574720100
承德,2020-02-13T06:18:40.100Z,6,7,0,1,1581574720100
陕西,2020-02-13T06:18:40.100Z,185,229,0,44,1581574720100
西安,2020-02-13T06:18:40.100Z,99,114,0,15,1581574720100
安康,2020-02-13T06:18:40.100Z,17,22,0,5,1581574720100
汉中,2020-02-13T06:18:40.100Z,20,21,0,1,1581574720100
咸阳,2020-02-13T06:18:40.100Z,13,17,0,4,1581574720100
渭南,2020-02-13T06:18:40.100Z,14,14,0,0,1581574720100
宝鸡,2020-02-13T06:18:40.100Z,6,13,0,7,1581574720100
延安,2020-02-13T06:18:40.100Z,2,8,0,6,1581574720100
铜川,2020-02-13T06:18:40.100Z,4,8,0,4,1581574720100
商洛,2020-02-13T06:18:40.100Z,6,7,0,1,1581574720100
榆林,2020-02-13T06:18:40.100Z,2,3,0,1,1581574720100
韩城,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
杨凌,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
广西,2020-02-13T06:18:40.100Z,187,222,2,33,1581574720100
南宁,2020-02-13T06:18:40.100Z,34,44,0,10,1581574720100
北海,2020-02-13T06:18:40.100Z,34,39,1,4,1581574720100
桂林,2020-02-13T06:18:40.100Z,26,31,0,5,1581574720100
柳州,2020-02-13T06:18:40.100Z,16,22,0,6,1581574720100
河池,2020-02-13T06:18:40.100Z,20,21,1,0,1581574720100
防城港,2020-02-13T06:18:40.100Z,16,17,0,1,1581574720100
来宾,2020-02-13T06:18:40.100Z,11,11,0,0,1581574720100
玉林,2020-02-13T06:18:40.100Z,8,9,0,1,1581574720100
钦州,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
贵港,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
梧州,2020-02-13T06:18:40.100Z,0,5,0,5,1581574720100
贺州,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
百色,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
待明确地区,2020-02-13T06:18:40.100Z,0,0,0,1,1581574720100
海南,2020-02-13T06:18:40.100Z,126,157,4,27,1581574720100
三亚,2020-02-13T06:18:40.100Z,42,54,1,11,1581574720100
海口,2020-02-13T06:18:40.100Z,19,29,0,10,1581574720100
儋州,2020-02-13T06:18:40.100Z,14,15,0,1,1581574720100
万宁,2020-02-13T06:18:40.100Z,12,13,0,1,1581574720100
澄迈,2020-02-13T06:18:40.100Z,6,8,1,1,1581574720100
昌江,2020-02-13T06:18:40.100Z,7,7,0,0,1581574720100
临高,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
琼海,2020-02-13T06:18:40.100Z,5,6,1,0,1581574720100
陵水,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
东方,2020-02-13T06:18:40.100Z,2,3,0,1,1581574720100
定安,2020-02-13T06:18:40.100Z,2,3,1,0,1581574720100
文昌,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
保亭,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
乐东,2020-02-13T06:18:40.100Z,2,2,0,0,1581574720100
琼中,2020-02-13T06:18:40.100Z,0,1,0,1,1581574720100
云南,2020-02-13T06:18:40.100Z,130,155,0,25,1581574720100
昆明,2020-02-13T06:18:40.100Z,40,47,0,7,1581574720100
西双版纳,2020-02-13T06:18:40.100Z,13,15,0,2,1581574720100
玉溪,2020-02-13T06:18:40.100Z,11,14,0,3,1581574720100
昭通,2020-02-13T06:18:40.100Z,12,14,0,2,1581574720100
曲靖,2020-02-13T06:18:40.100Z,12,13,0,1,1581574720100
大理州,2020-02-13T06:18:40.100Z,10,13,0,3,1581574720100
保山,2020-02-13T06:18:40.100Z,9,9,0,0,1581574720100
丽江,2020-02-13T06:18:40.100Z,5,7,0,2,1581574720100
红河州,2020-02-13T06:18:40.100Z,4,7,0,3,1581574720100
德宏州,2020-02-13T06:18:40.100Z,3,5,0,2,1581574720100
普洱,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
楚雄州,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
文山州,2020-02-13T06:18:40.100Z,2,2,0,0,1581574720100
临沧,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
贵州,2020-02-13T06:18:40.100Z,114,135,1,20,1581574720100
贵阳,2020-02-13T06:18:40.100Z,30,33,0,3,1581574720100
遵义,2020-02-13T06:18:40.100Z,24,25,0,1,1581574720100
毕节,2020-02-13T06:18:40.100Z,20,22,0,2,1581574720100
黔南州,2020-02-13T06:18:40.100Z,14,17,0,3,1581574720100
铜仁,2020-02-13T06:18:40.100Z,5,10,0,5,1581574720100
六盘水,2020-02-13T06:18:40.100Z,8,10,1,1,1581574720100
黔东南州,2020-02-13T06:18:40.100Z,8,10,0,2,1581574720100
黔西南州,2020-02-13T06:18:40.100Z,1,4,0,3,1581574720100
安顺,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
山西,2020-02-13T06:18:40.100Z,93,126,0,33,1581574720100
晋中,2020-02-13T06:18:40.100Z,27,35,0,8,1581574720100
运城,2020-02-13T06:18:40.100Z,11,19,0,8,1581574720100
太原,2020-02-13T06:18:40.100Z,15,18,0,3,1581574720100
大同,2020-02-13T06:18:40.100Z,8,12,0,4,1581574720100
长治,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
晋城,2020-02-13T06:18:40.100Z,6,8,0,2,1581574720100
朔州,2020-02-13T06:18:40.100Z,5,7,0,2,1581574720100
忻州,2020-02-13T06:18:40.100Z,7,7,0,0,1581574720100
吕梁,2020-02-13T06:18:40.100Z,1,6,0,5,1581574720100
阳泉,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
临汾,2020-02-13T06:18:40.100Z,1,2,0,1,1581574720100
辽宁,2020-02-13T06:18:40.100Z,94,116,1,21,1581574720100
沈阳,2020-02-13T06:18:40.100Z,21,28,0,7,1581574720100
大连,2020-02-13T06:18:40.100Z,12,16,0,4,1581574720100
锦州,2020-02-13T06:18:40.100Z,11,12,0,1,1581574720100
葫芦岛,2020-02-13T06:18:40.100Z,10,11,1,0,1581574720100
盘锦,2020-02-13T06:18:40.100Z,11,11,0,0,1581574720100
阜新,2020-02-13T06:18:40.100Z,8,8,0,0,1581574720100
铁岭,2020-02-13T06:18:40.100Z,6,7,0,1,1581574720100
丹东,2020-02-13T06:18:40.100Z,4,7,0,3,1581574720100
朝阳,2020-02-13T06:18:40.100Z,4,6,0,2,1581574720100
本溪,2020-02-13T06:18:40.100Z,2,3,0,1,1581574720100
辽阳,2020-02-13T06:18:40.100Z,2,3,0,1,1581574720100
鞍山,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
营口,2020-02-13T06:18:40.100Z,0,1,0,1,1581574720100
天津,2020-02-13T06:18:40.100Z,99,113,3,11,1581574720100
宝坻区,2020-02-13T06:18:40.100Z,40,43,2,1,1581574720100
河东区,2020-02-13T06:18:40.100Z,10,13,1,2,1581574720100
河北区,2020-02-13T06:18:40.100Z,10,12,0,2,1581574720100
和平区,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
外地来津人员,2020-02-13T06:18:40.100Z,5,6,0,1,1581574720100
北辰区,2020-02-13T06:18:40.100Z,6,6,0,0,1581574720100
南开区,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
河西区,2020-02-13T06:18:40.100Z,3,4,0,1,1581574720100
西青区,2020-02-13T06:18:40.100Z,2,4,0,2,1581574720100
宁河区,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
东丽区,2020-02-13T06:18:40.100Z,4,4,0,0,1581574720100
滨海新区,2020-02-13T06:18:40.100Z,3,3,0,0,1581574720100
红桥区,2020-02-13T06:18:40.100Z,1,2,0,1,1581574720100
津南区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
武清区,2020-02-13T06:18:40.100Z,1,1,0,0,1581574720100
甘肃,2020-02-13T06:18:40.100Z,52,87,2,33,1581574720100
