Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
自贡,2020-02-15T11:14:42.841Z,7,9,0,2,1581765282801
凉山州,2020-02-15T11:14:42.841Z,6,11,0,5,1581765282801
遂宁,2020-02-15T11:14:42.841Z,6,10,0,4,1581765282801
眉山,2020-02-15T11:14:42.841Z,6,8,0,2,1581765282801
宜宾,2020-02-15T11:14:42.841Z,5,11,0,6,1581765282801
雅安,2020-02-15T11:14:42.841Z,5,7,0,2,1581765282801
广元,2020-02-15T11:14:42.841Z,4,6,0,2,1581765282801
攀枝花,2020-02-15T11:14:42.841Z,3,13,0,10,1581765282801
乐山,2020-02-15T11:14:42.841Z,1,3,0,2,1581765282801
资阳,2020-02-15T11:14:42.841Z,1,3,0,2,1581765282801
阿坝州,2020-02-15T11:14:42.841Z,1,1,0,0,1581765282801
黑龙江,2020-02-15T11:14:42.841Z,347,425,11,67,1581765282801
哈尔滨,2020-02-15T11:14:42.841Z,134,167,3,30,1581765282801
双鸭山,2020-02-15T11:14:42.841Z,45,48,2,1,1581765282801
鸡西,2020-02-15T11:14:42.841Z,44,45,0,1,1581765282801
绥化,2020-02-15T11:14:42.841Z,31,46,4,11,1581765282801
齐齐哈尔,2020-02-15T11:14:42.841Z,27,36,1,8,1581765282801
大庆,2020-02-15T11:14:42.841Z,16,19,1,2,1581765282801
黑河,2020-02-15T11:14:42.841Z,13,13,0,0,1581765282801
七台河,2020-02-15T11:14:42.841Z,12,16,0,4,1581765282801
牡丹江,2020-02-15T11:14:42.841Z,11,12,0,1,1581765282801
佳木斯,2020-02-15T11:14:42.841Z,8,15,0,7,1581765282801
鹤岗,2020-02-15T11:14:42.841Z,3,5,0,2,1581765282801
大兴安岭,2020-02-15T11:14:42.841Z,2,2,0,0,1581765282801
伊春,2020-02-15T11:14:42.841Z,1,1,0,0,1581765282801
北京,2020-02-15T11:14:42.841Z,273,375,4,98,1581765282801
海淀区,2020-02-15T11:14:42.841Z,59,59,0,0,1581765282801
朝阳区,2020-02-15T11:14:42.841Z,58,58,0,0,1581765282801
西城区,2020-02-15T11:14:42.841Z,46,46,0,0,1581765282801
大兴区,2020-02-15T11:14:42.841Z,37,39,0,2,1581765282801
丰台区,2020-02-15T11:14:42.841Z,35,38,0,3,1581765282801
外地来京人员,2020-02-15T11:14:42.841Z,24,26,0,2,1581765282801
昌平区,2020-02-15T11:14:42.841Z,24,24,0,0,1581765282801
通州区,2020-02-15T11:14:42.841Z,16,17,0,1,1581765282801
房山区,2020-02-15T11:14:42.841Z,14,14,0,0,1581765282801
石景山区,2020-02-15T11:14:42.841Z,13,14,0,1,1581765282801
东城区,2020-02-15T11:14:42.841Z,11,12,0,1,1581765282801
顺义区,2020-02-15T11:14:42.841Z,10,10,0,0,1581765282801
怀柔区,2020-02-15T11:14:42.841Z,7,7,0,0,1581765282801
密云区,2020-02-15T11:14:42.841Z,7,7,0,0,1581765282801
门头沟区,2020-02-15T11:14:42.841Z,3,3,0,0,1581765282801
延庆区,2020-02-15T11:14:42.841Z,1,1,0,0,1581765282801
待明确地区,2020-02-15T11:14:42.841Z,0,0,4,88,1581765282801
福建,2020-02-15T11:14:42.841Z,215,285,0,70,1581765282801
福州,2020-02-15T11:14:42.841Z,46,66,0,20,1581765282801
莆田,2020-02-15T11:14:42.841Z,43,55,0,12,1581765282801
泉州,2020-02-15T11:14:42.841Z,33,46,0,13,1581765282801
厦门,2020-02-15T11:14:42.841Z,30,34,0,4,1581765282801
宁德,2020-02-15T11:14:42.841Z,19,25,0,6,1581765282801
南平,2020-02-15T11:14:42.841Z,15,20,0,5,1581765282801
漳州,2020-02-15T11:14:42.841Z,14,20,0,6,1581765282801
三明,2020-02-15T11:14:42.841Z,10,13,0,3,1581765282801
龙岩,2020-02-15T11:14:42.841Z,5,6,0,1,1581765282801
上海,2020-02-15T11:14:42.841Z,201,326,1,124,1581765282801
外地来沪人员,2020-02-15T11:14:42.841Z,73,109,1,35,1581765282801
浦东新区,2020-02-15T11:14:42.841Z,33,56,0,23,1581765282801
宝山区,2020-02-15T11:14:42.841Z,18,20,0,2,1581765282801
徐汇区,2020-02-15T11:14:42.841Z,14,18,0,4,1581765282801
闵行区,2020-02-15T11:14:42.841Z,13,18,0,5,1581765282801
松江区,2020-02-15T11:14:42.841Z,13,14,0,1,1581765282801
静安区,2020-02-15T11:14:42.841Z,11,16,0,5,1581765282801
长宁区,2020-02-15T11:14:42.841Z,10,13,0,3,1581765282801
普陀区,2020-02-15T11:14:42.841Z,10,11,0,1,1581765282801
杨浦区,2020-02-15T11:14:42.841Z,8,9,0,1,1581765282801
嘉定区,2020-02-15T11:14:42.841Z,8,9,0,1,1581765282801
奉贤区,2020-02-15T11:14:42.841Z,8,9,0,1,1581765282801
虹口区,2020-02-15T11:14:42.841Z,5,7,0,2,1581765282801
黄浦区,2020-02-15T11:14:42.841Z,5,6,0,1,1581765282801
崇明区,2020-02-15T11:14:42.841Z,3,3,0,0,1581765282801
青浦区,2020-02-15T11:14:42.841Z,2,5,0,3,1581765282801
金山区,2020-02-15T11:14:42.841Z,1,3,0,2,1581765282801
待明确地区,2020-02-15T11:14:42.841Z,0,0,0,34,1581765282801
河北,2020-02-15T11:14:42.841Z,191,291,3,97,1581765282801
唐山,2020-02-15T11:14:42.841Z,37,46,0,9,1581765282801
沧州,2020-02-15T11:14:42.841Z,30,46,2,14,1581765282801
张家口,2020-02-15T11:14:42.841Z,24,33,0,9,1581765282801
邯郸,2020-02-15T11:14:42.841Z,22,31,0,9,1581765282801
石家庄,2020-02-15T11:14:42.841Z,20,27,0,7,1581765282801
廊坊,2020-02-15T11:14:42.841Z,17,29,0,12,1581765282801
保定,2020-02-15T11:14:42.841Z,15,32,0,17,1581765282801
邢台,2020-02-15T11:14:42.841Z,11,22,1,10,1581765282801
秦皇岛,2020-02-15T11:14:42.841Z,7,10,0,3,1581765282801
衡水,2020-02-15T11:14:42.841Z,4,8,0,4,1581765282801
承德,2020-02-15T11:14:42.841Z,4,7,0,3,1581765282801
广西,2020-02-15T11:14:42.841Z,189,235,2,44,1581765282801
南宁,2020-02-15T11:14:42.841Z,38,49,0,11,1581765282801
北海,2020-02-15T11:14:42.841Z,35,43,1,7,1581765282801
桂林,2020-02-15T11:14:42.841Z,23,31,0,8,1581765282801
河池,2020-02-15T11:14:42.841Z,21,22,1,0,1581765282801
柳州,2020-02-15T11:14:42.841Z,16,24,0,8,1581765282801
防城港,2020-02-15T11:14:42.841Z,16,17,0,1,1581765282801
来宾,2020-02-15T11:14:42.841Z,11,11,0,0,1581765282801
玉林,2020-02-15T11:14:42.841Z,9,10,0,1,1581765282801
钦州,2020-02-15T11:14:42.841Z,7,8,0,1,1581765282801
贵港,2020-02-15T11:14:42.841Z,6,8,0,2,1581765282801
贺州,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
百色,2020-02-15T11:14:42.841Z,3,3,0,0,1581765282801
梧州,2020-02-15T11:14:42.841Z,0,5,0,5,1581765282801
陕西,2020-02-15T11:14:42.841Z,173,232,0,59,1581765282801
西安,2020-02-15T11:14:42.841Z,89,114,0,25,1581765282801
汉中,2020-02-15T11:14:42.841Z,20,21,0,1,1581765282801
安康,2020-02-15T11:14:42.841Z,19,24,0,5,1581765282801
渭南,2020-02-15T11:14:42.841Z,15,15,0,0,1581765282801
咸阳,2020-02-15T11:14:42.841Z,12,17,0,5,1581765282801
宝鸡,2020-02-15T11:14:42.841Z,6,13,0,7,1581765282801
商洛,2020-02-15T11:14:42.841Z,5,7,0,2,1581765282801
铜川,2020-02-15T11:14:42.841Z,4,8,0,4,1581765282801
延安,2020-02-15T11:14:42.841Z,2,8,0,6,1581765282801
榆林,2020-02-15T11:14:42.841Z,2,3,0,1,1581765282801
杨凌,2020-02-15T11:14:42.841Z,1,1,0,0,1581765282801
韩城,2020-02-15T11:14:42.841Z,0,1,0,1,1581765282801
待明确地区,2020-02-15T11:14:42.841Z,0,0,0,2,1581765282801
云南,2020-02-15T11:14:42.841Z,126,168,0,42,1581765282801
昆明,2020-02-15T11:14:42.841Z,40,48,0,8,1581765282801
昭通,2020-02-15T11:14:42.841Z,23,25,0,2,1581765282801
西双版纳,2020-02-15T11:14:42.841Z,12,15,0,3,1581765282801
玉溪,2020-02-15T11:14:42.841Z,11,14,0,3,1581765282801
曲靖,2020-02-15T11:14:42.841Z,8,13,0,5,1581765282801
大理州,2020-02-15T11:14:42.841Z,7,13,0,6,1581765282801
保山,2020-02-15T11:14:42.841Z,7,9,0,2,1581765282801
红河州,2020-02-15T11:14:42.841Z,5,8,0,3,1581765282801
德宏州,2020-02-15T11:14:42.841Z,3,5,0,2,1581765282801
普洱,2020-02-15T11:14:42.841Z,3,4,0,1,1581765282801
楚雄州,2020-02-15T11:14:42.841Z,3,4,0,1,1581765282801
丽江,2020-02-15T11:14:42.841Z,2,7,0,5,1581765282801
文山州,2020-02-15T11:14:42.841Z,2,2,0,0,1581765282801
临沧,2020-02-15T11:14:42.841Z,0,1,0,1,1581765282801
海南,2020-02-15T11:14:42.841Z,119,162,4,39,1581765282801
三亚,2020-02-15T11:14:42.841Z,38,54,1,15,1581765282801
海口,2020-02-15T11:14:42.841Z,23,33,0,10,1581765282801
儋州,2020-02-15T11:14:42.841Z,13,15,0,2,1581765282801
万宁,2020-02-15T11:14:42.841Z,10,13,0,3,1581765282801
澄迈,2020-02-15T11:14:42.841Z,7,9,1,1,1581765282801
昌江,2020-02-15T11:14:42.841Z,7,7,0,0,1581765282801
琼海,2020-02-15T11:14:42.841Z,4,6,1,1,1581765282801
陵水,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
临高,2020-02-15T11:14:42.841Z,3,6,0,3,1581765282801
保亭,2020-02-15T11:14:42.841Z,3,3,0,0,1581765282801
文昌,2020-02-15T11:14:42.841Z,2,3,0,1,1581765282801
东方,2020-02-15T11:14:42.841Z,2,3,0,1,1581765282801
乐东,2020-02-15T11:14:42.841Z,2,2,0,0,1581765282801
定安,2020-02-15T11:14:42.841Z,1,3,1,1,1581765282801
琼中,2020-02-15T11:14:42.841Z,0,1,0,1,1581765282801
贵州,2020-02-15T11:14:42.841Z,102,143,1,40,1581765282801
贵阳,2020-02-15T11:14:42.841Z,28,34,0,6,1581765282801
遵义,2020-02-15T11:14:42.841Z,26,31,0,5,1581765282801
毕节,2020-02-15T11:14:42.841Z,17,23,0,6,1581765282801
黔南州,2020-02-15T11:14:42.841Z,12,17,0,5,1581765282801
六盘水,2020-02-15T11:14:42.841Z,6,10,1,3,1581765282801
黔东南州,2020-02-15T11:14:42.841Z,6,10,0,4,1581765282801
安顺,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
铜仁,2020-02-15T11:14:42.841Z,3,10,0,7,1581765282801
黔西南州,2020-02-15T11:14:42.841Z,0,4,0,4,1581765282801
辽宁,2020-02-15T11:14:42.841Z,87,119,1,31,1581765282801
沈阳,2020-02-15T11:14:42.841Z,19,28,0,9,1581765282801
大连,2020-02-15T11:14:42.841Z,13,18,0,5,1581765282801
盘锦,2020-02-15T11:14:42.841Z,11,11,0,0,1581765282801
葫芦岛,2020-02-15T11:14:42.841Z,10,11,1,0,1581765282801
阜新,2020-02-15T11:14:42.841Z,8,8,0,0,1581765282801
锦州,2020-02-15T11:14:42.841Z,6,12,0,6,1581765282801
铁岭,2020-02-15T11:14:42.841Z,6,7,0,1,1581765282801
朝阳,2020-02-15T11:14:42.841Z,4,6,0,2,1581765282801
鞍山,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
丹东,2020-02-15T11:14:42.841Z,3,7,0,4,1581765282801
本溪,2020-02-15T11:14:42.841Z,2,3,0,1,1581765282801
辽阳,2020-02-15T11:14:42.841Z,1,3,0,2,1581765282801
营口,2020-02-15T11:14:42.841Z,0,1,0,1,1581765282801
天津,2020-02-15T11:14:42.841Z,85,121,3,33,1581765282801
宝坻区,2020-02-15T11:14:42.841Z,38,47,2,7,1581765282801
河东区,2020-02-15T11:14:42.841Z,8,14,1,5,1581765282801
河北区,2020-02-15T11:14:42.841Z,5,12,0,7,1581765282801
北辰区,2020-02-15T11:14:42.841Z,5,6,0,1,1581765282801
南开区,2020-02-15T11:14:42.841Z,5,6,0,1,1581765282801
外地来津人员,2020-02-15T11:14:42.841Z,5,6,0,1,1581765282801
和平区,2020-02-15T11:14:42.841Z,4,6,0,2,1581765282801
宁河区,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
东丽区,2020-02-15T11:14:42.841Z,3,4,0,1,1581765282801
滨海新区,2020-02-15T11:14:42.841Z,3,3,0,0,1581765282801
河西区,2020-02-15T11:14:42.841Z,2,4,0,2,1581765282801
西青区,2020-02-15T11:14:42.841Z,2,4,0,2,1581765282801
武清区,2020-02-15T11:14:42.841Z,1,2,0,1,1581765282801
津南区,2020-02-15T11:14:42.841Z,1,1,0,0,1581765282801
红桥区,2020-02-15T11:14:42.841Z,0,2,0,2,1581765282801
待明确地区,2020-02-15T11:14:42.841Z,0,0,0,1,1581765282801
山西,2020-02-15T11:14:42.841Z,85,127,0,42,1581765282801
晋中,2020-02-15T11:14:42.841Z,24,35,0,11,1581765282801
太原,2020-02-15T11:14:42.841Z,16,19,0,3,1581765282801
大同,2020-02-15T11:14:42.841Z,8,12,0,4,1581765282801
长治,2020-02-15T11:14:42.841Z,8,8,0,0,1581765282801
忻州,2020-02-15T11:14:42.841Z,7,7,0,0,1581765282801
运城,2020-02-15T11:14:42.841Z,6,19,0,13,1581765282801
晋城,2020-02-15T11:14:42.841Z,6,8,0,2,1581765282801
朔州,2020-02-15T11:14:42.841Z,5,7,0,2,1581765282801
阳泉,2020-02-15T11:14:42.841Z,4,4,0,0,1581765282801
临汾,2020-02-15T11:14:42.841Z,1,2,0,1,1581765282801
