Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T09:42:56.316Z,48157,54406,1457,4792,1581759776316
武汉,2020-02-15T09:42:56.316Z,34272,37914,1123,2519,1581759776316
孝感,2020-02-15T09:42:56.316Z,2739,3114,62,313,1581759776316
黄冈,2020-02-15T09:42:56.316Z,2138,2817,68,611,1581759776316
荆州,2020-02-15T09:42:56.316Z,1253,1478,32,193,1581759776316
随州,2020-02-15T09:42:56.316Z,1117,1232,19,96,1581759776316
襄阳,2020-02-15T09:42:56.316Z,1025,1128,18,85,1581759776316
鄂州,2020-02-15T09:42:56.316Z,960,1192,33,199,1581759776316
宜昌,2020-02-15T09:42:56.316Z,799,906,15,92,1581759776316
黄石,2020-02-15T09:42:56.316Z,797,980,13,170,1581759776316
荆门,2020-02-15T09:42:56.316Z,762,902,28,112,1581759776316
咸宁,2020-02-15T09:42:56.316Z,705,840,8,127,1581759776316
十堰,2020-02-15T09:42:56.316Z,495,597,2,100,1581759776316
仙桃,2020-02-15T09:42:56.316Z,434,514,17,63,1581759776316
天门,2020-02-15T09:42:56.316Z,391,422,10,21,1581759776316
恩施州,2020-02-15T09:42:56.316Z,169,244,4,71,1581759776316
潜江,2020-02-15T09:42:56.316Z,99,116,5,12,1581759776316
神农架林区,2020-02-15T09:42:56.316Z,2,10,0,8,1581759776316
广东,2020-02-15T09:42:56.316Z,895,1294,2,397,1581759776316
深圳,2020-02-15T09:42:56.316Z,302,406,0,104,1581759776316
广州,2020-02-15T09:42:56.316Z,229,335,0,106,1581759776316
东莞,2020-02-15T09:42:56.316Z,73,81,1,7,1581759776316
佛山,2020-02-15T09:42:56.316Z,62,84,0,22,1581759776316
珠海,2020-02-15T09:42:56.316Z,61,95,0,34,1581759776316
惠州,2020-02-15T09:42:56.316Z,40,58,0,18,1581759776316
中山,2020-02-15T09:42:56.316Z,34,65,0,31,1581759776316
江门,2020-02-15T09:42:56.316Z,19,22,0,3,1581759776316
汕头,2020-02-15T09:42:56.316Z,14,25,0,11,1581759776316
湛江,2020-02-15T09:42:56.316Z,11,22,0,11,1581759776316
茂名,2020-02-15T09:42:56.316Z,10,13,0,3,1581759776316
肇庆,2020-02-15T09:42:56.316Z,9,17,1,7,1581759776316
梅州,2020-02-15T09:42:56.316Z,8,15,0,7,1581759776316
阳江,2020-02-15T09:42:56.316Z,6,13,0,7,1581759776316
韶关,2020-02-15T09:42:56.316Z,6,10,0,4,1581759776316
清远,2020-02-15T09:42:56.316Z,5,12,0,7,1581759776316
揭阳,2020-02-15T09:42:56.316Z,4,8,0,4,1581759776316
汕尾,2020-02-15T09:42:56.316Z,4,5,0,1,1581759776316
潮州,2020-02-15T09:42:56.316Z,4,5,0,1,1581759776316
河源,2020-02-15T09:42:56.316Z,2,3,0,1,1581759776316
待明确地区,2020-02-15T09:42:56.316Z,0,0,0,8,1581759776316
