Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T03:07:57.155Z,48175,54406,1457,4774,1581736077155
武汉,2020-02-15T03:07:57.155Z,34289,37914,1123,2502,1581736077155
孝感,2020-02-15T03:07:57.155Z,2739,3114,62,313,1581736077155
黄冈,2020-02-15T03:07:57.155Z,2138,2817,68,611,1581736077155
荆州,2020-02-15T03:07:57.155Z,1254,1478,32,192,1581736077155
随州,2020-02-15T03:07:57.155Z,1117,1232,19,96,1581736077155
襄阳,2020-02-15T03:07:57.155Z,1025,1128,18,85,1581736077155
鄂州,2020-02-15T03:07:57.155Z,960,1192,33,199,1581736077155
宜昌,2020-02-15T03:07:57.155Z,799,906,15,92,1581736077155
黄石,2020-02-15T03:07:57.155Z,797,980,13,170,1581736077155
荆门,2020-02-15T03:07:57.155Z,762,902,28,112,1581736077155
咸宁,2020-02-15T03:07:57.155Z,705,840,8,127,1581736077155
十堰,2020-02-15T03:07:57.155Z,495,597,2,100,1581736077155
仙桃,2020-02-15T03:07:57.155Z,434,514,17,63,1581736077155
天门,2020-02-15T03:07:57.155Z,391,422,10,21,1581736077155
恩施州,2020-02-15T03:07:57.155Z,169,244,4,71,1581736077155
潜江,2020-02-15T03:07:57.155Z,99,116,5,12,1581736077155
神农架林区,2020-02-15T03:07:57.155Z,2,10,0,8,1581736077155
广东,2020-02-15T03:07:57.155Z,906,1294,2,386,1581736077155
深圳,2020-02-15T03:07:57.155Z,302,406,0,104,1581736077155
广州,2020-02-15T03:07:57.155Z,242,335,0,93,1581736077155
东莞,2020-02-15T03:07:57.155Z,73,81,1,7,1581736077155
珠海,2020-02-15T03:07:57.155Z,68,95,0,27,1581736077155
佛山,2020-02-15T03:07:57.155Z,62,84,0,22,1581736077155
惠州,2020-02-15T03:07:57.155Z,40,58,0,18,1581736077155
中山,2020-02-15T03:07:57.155Z,39,65,0,26,1581736077155
江门,2020-02-15T03:07:57.155Z,18,22,0,4,1581736077155
汕头,2020-02-15T03:07:57.155Z,16,25,0,9,1581736077155
湛江,2020-02-15T03:07:57.155Z,11,22,0,11,1581736077155
茂名,2020-02-15T03:07:57.155Z,10,13,0,3,1581736077155
肇庆,2020-02-15T03:07:57.155Z,9,17,1,7,1581736077155
梅州,2020-02-15T03:07:57.155Z,8,15,0,7,1581736077155
阳江,2020-02-15T03:07:57.155Z,8,13,0,5,1581736077155
韶关,2020-02-15T03:07:57.155Z,7,10,0,3,1581736077155
清远,2020-02-15T03:07:57.155Z,5,12,0,7,1581736077155
潮州,2020-02-15T03:07:57.155Z,5,5,0,0,1581736077155
揭阳,2020-02-15T03:07:57.155Z,4,8,0,4,1581736077155
汕尾,2020-02-15T03:07:57.155Z,4,5,0,1,1581736077155
河源,2020-02-15T03:07:57.155Z,2,3,0,1,1581736077155
待明确地区,2020-02-15T03:07:57.155Z,0,0,0,27,1581736077155
河南,2020-02-15T03:07:57.155Z,843,1212,13,356,1581736077155
信阳,2020-02-15T03:07:57.155Z,191,252,1,60,1581736077155
南阳,2020-02-15T03:07:57.155Z,103,150,2,45,1581736077155
驻马店,2020-02-15T03:07:57.155Z,88,138,0,50,1581736077155
郑州,2020-02-15T03:07:57.155Z,82,144,0,62,1581736077155
商丘,2020-02-15T03:07:57.155Z,63,90,2,25,1581736077155
周口,2020-02-15T03:07:57.155Z,45,70,0,25,1581736077155
新乡,2020-02-15T03:07:57.155Z,43,55,2,10,1581736077155
平顶山,2020-02-15T03:07:57.155Z,38,58,1,19,1581736077155
安阳,2020-02-15T03:07:57.155Z,35,51,0,16,1581736077155
许昌,2020-02-15T03:07:57.155Z,31,37,0,6,1581736077155
漯河,2020-02-15T03:07:57.155Z,25,34,0,9,1581736077155
焦作,2020-02-15T03:07:57.155Z,24,30,1,5,1581736077155
洛阳,2020-02-15T03:07:57.155Z,23,31,0,8,1581736077155
开封,2020-02-15T03:07:57.155Z,19,25,0,6,1581736077155
濮阳,2020-02-15T03:07:57.155Z,16,17,0,1,1581736077155
鹤壁,2020-02-15T03:07:57.155Z,15,19,0,4,1581736077155
济源,2020-02-15T03:07:57.155Z,4,4,0,0,1581736077155
三门峡,2020-02-15T03:07:57.155Z,3,7,0,4,1581736077155
待明确地区,2020-02-15T03:07:57.155Z,0,0,4,1,1581736077155
浙江,2020-02-15T03:07:57.155Z,753,1162,0,409,1581736077155
温州,2020-02-15T03:07:57.155Z,340,499,0,159,1581736077155
宁波,2020-02-15T03:07:57.155Z,108,154,0,46,1581736077155
杭州,2020-02-15T03:07:57.155Z,93,166,0,73,1581736077155
台州,2020-02-15T03:07:57.155Z,92,145,0,53,1581736077155
嘉兴,2020-02-15T03:07:57.155Z,33,43,0,10,1581736077155
