Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-15T08:42:03.120Z,48157,54406,1457,4792,1581756123120
武汉,2020-02-15T08:42:03.120Z,34272,37914,1123,2519,1581756123120
孝感,2020-02-15T08:42:03.120Z,2739,3114,62,313,1581756123120
黄冈,2020-02-15T08:42:03.120Z,2138,2817,68,611,1581756123120
荆州,2020-02-15T08:42:03.120Z,1253,1478,32,193,1581756123120
随州,2020-02-15T08:42:03.120Z,1117,1232,19,96,1581756123120
襄阳,2020-02-15T08:42:03.120Z,1025,1128,18,85,1581756123120
鄂州,2020-02-15T08:42:03.120Z,960,1192,33,199,1581756123120
宜昌,2020-02-15T08:42:03.120Z,799,906,15,92,1581756123120
黄石,2020-02-15T08:42:03.120Z,797,980,13,170,1581756123120
荆门,2020-02-15T08:42:03.120Z,762,902,28,112,1581756123120
咸宁,2020-02-15T08:42:03.120Z,705,840,8,127,1581756123120
十堰,2020-02-15T08:42:03.120Z,495,597,2,100,1581756123120
仙桃,2020-02-15T08:42:03.120Z,434,514,17,63,1581756123120
天门,2020-02-15T08:42:03.120Z,391,422,10,21,1581756123120
恩施州,2020-02-15T08:42:03.120Z,169,244,4,71,1581756123120
潜江,2020-02-15T08:42:03.120Z,99,116,5,12,1581756123120
神农架林区,2020-02-15T08:42:03.120Z,2,10,0,8,1581756123120
广东,2020-02-15T08:42:03.120Z,895,1294,2,397,1581756123120
深圳,2020-02-15T08:42:03.120Z,302,406,0,104,1581756123120
广州,2020-02-15T08:42:03.120Z,229,335,0,106,1581756123120
东莞,2020-02-15T08:42:03.120Z,73,81,1,7,1581756123120
佛山,2020-02-15T08:42:03.120Z,62,84,0,22,1581756123120
珠海,2020-02-15T08:42:03.120Z,61,95,0,34,1581756123120
惠州,2020-02-15T08:42:03.120Z,40,58,0,18,1581756123120
中山,2020-02-15T08:42:03.120Z,34,65,0,31,1581756123120
江门,2020-02-15T08:42:03.120Z,19,22,0,3,1581756123120
汕头,2020-02-15T08:42:03.120Z,14,25,0,11,1581756123120
湛江,2020-02-15T08:42:03.120Z,11,22,0,11,1581756123120
茂名,2020-02-15T08:42:03.120Z,10,13,0,3,1581756123120
肇庆,2020-02-15T08:42:03.120Z,9,17,1,7,1581756123120
梅州,2020-02-15T08:42:03.120Z,8,15,0,7,1581756123120
阳江,2020-02-15T08:42:03.120Z,6,13,0,7,1581756123120
韶关,2020-02-15T08:42:03.120Z,6,10,0,4,1581756123120
清远,2020-02-15T08:42:03.120Z,5,12,0,7,1581756123120
揭阳,2020-02-15T08:42:03.120Z,4,8,0,4,1581756123120
汕尾,2020-02-15T08:42:03.120Z,4,5,0,1,1581756123120
潮州,2020-02-15T08:42:03.120Z,4,5,0,1,1581756123120
河源,2020-02-15T08:42:03.120Z,2,3,0,1,1581756123120
待明确地区,2020-02-15T08:42:03.120Z,0,0,0,8,1581756123120
河南,2020-02-15T08:42:03.120Z,817,1212,13,382,1581756123120
信阳,2020-02-15T08:42:03.120Z,187,252,1,64,1581756123120
南阳,2020-02-15T08:42:03.120Z,96,150,2,52,1581756123120
驻马店,2020-02-15T08:42:03.120Z,79,138,0,59,1581756123120
郑州,2020-02-15T08:42:03.120Z,78,144,0,66,1581756123120
商丘,2020-02-15T08:42:03.120Z,63,90,2,25,1581756123120
周口,2020-02-15T08:42:03.120Z,45,70,0,25,1581756123120
新乡,2020-02-15T08:42:03.120Z,43,55,2,10,1581756123120
平顶山,2020-02-15T08:42:03.120Z,38,58,1,19,1581756123120
安阳,2020-02-15T08:42:03.120Z,33,51,0,18,1581756123120
许昌,2020-02-15T08:42:03.120Z,31,37,0,6,1581756123120
漯河,2020-02-15T08:42:03.120Z,25,34,0,9,1581756123120
洛阳,2020-02-15T08:42:03.120Z,23,31,0,8,1581756123120
焦作,2020-02-15T08:42:03.120Z,23,30,1,6,1581756123120
开封,2020-02-15T08:42:03.120Z,19,25,0,6,1581756123120
濮阳,2020-02-15T08:42:03.120Z,16,17,0,1,1581756123120
鹤壁,2020-02-15T08:42:03.120Z,15,19,0,4,1581756123120
济源,2020-02-15T08:42:03.120Z,4,4,0,0,1581756123120
三门峡,2020-02-15T08:42:03.120Z,3,7,0,4,1581756123120
待明确地区,2020-02-15T08:42:03.120Z,0,0,4,0,1581756123120
浙江,2020-02-15T08:42:03.120Z,745,1162,0,417,1581756123120
温州,2020-02-15T08:42:03.120Z,340,499,0,159,1581756123120
宁波,2020-02-15T08:42:03.120Z,108,154,0,46,1581756123120
杭州,2020-02-15T08:42:03.120Z,93,166,0,73,1581756123120
台州,2020-02-15T08:42:03.120Z,85,145,0,60,1581756123120
嘉兴,2020-02-15T08:42:03.120Z,33,43,0,10,1581756123120
金华,2020-02-15T08:42:03.120Z,31,55,0,24,1581756123120
绍兴,2020-02-15T08:42:03.120Z,25,42,0,17,1581756123120
衢州,2020-02-15T08:42:03.120Z,12,21,0,9,1581756123120
丽水,2020-02-15T08:42:03.120Z,7,17,0,10,1581756123120
湖州,2020-02-15T08:42:03.120Z,6,10,0,4,1581756123120
舟山,2020-02-15T08:42:03.120Z,5,10,0,5,1581756123120
安徽,2020-02-15T08:42:03.120Z,728,950,6,216,1581756123120
蚌埠,2020-02-15T08:42:03.120Z,141,153,5,7,1581756123120
合肥,2020-02-15T08:42:03.120Z,129,168,1,38,1581756123120
阜阳,2020-02-15T08:42:03.120Z,122,150,0,28,1581756123120
亳州,2020-02-15T08:42:03.120Z,82,107,0,25,1581756123120
安庆,2020-02-15T08:42:03.120Z,49,82,0,33,1581756123120
六安,2020-02-15T08:42:03.120Z,48,63,0,15,1581756123120
宿州,2020-02-15T08:42:03.120Z,28,39,0,11,1581756123120
马鞍山,2020-02-15T08:42:03.120Z,25,35,0,10,1581756123120
芜湖,2020-02-15T08:42:03.120Z,20,31,0,11,1581756123120
淮北,2020-02-15T08:42:03.120Z,20,26,0,6,1581756123120
铜陵,2020-02-15T08:42:03.120Z,18,28,0,10,1581756123120
淮南,2020-02-15T08:42:03.120Z,17,23,0,6,1581756123120
池州,2020-02-15T08:42:03.120Z,13,17,0,4,1581756123120
黄山,2020-02-15T08:42:03.120Z,8,9,0,1,1581756123120
滁州,2020-02-15T08:42:03.120Z,6,13,0,7,1581756123120
宣城,2020-02-15T08:42:03.120Z,2,6,0,4,1581756123120
江西,2020-02-15T08:42:03.120Z,702,913,1,210,1581756123120
南昌,2020-02-15T08:42:03.120Z,150,222,0,72,1581756123120
上饶,2020-02-15T08:42:03.120Z,103,123,0,20,1581756123120
九江,2020-02-15T08:42:03.120Z,97,115,0,18,1581756123120
新余,2020-02-15T08:42:03.120Z,93,127,0,34,1581756123120
宜春,2020-02-15T08:42:03.120Z,82,102,0,20,1581756123120
赣州,2020-02-15T08:42:03.120Z,61,76,1,14,1581756123120
抚州,2020-02-15T08:42:03.120Z,55,72,0,17,1581756123120
萍乡,2020-02-15T08:42:03.120Z,28,32,0,4,1581756123120
鹰潭,2020-02-15T08:42:03.120Z,15,18,0,3,1581756123120
吉安,2020-02-15T08:42:03.120Z,13,20,0,7,1581756123120
景德镇,2020-02-15T08:42:03.120Z,4,5,0,1,1581756123120
赣江新区,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
湖南,2020-02-15T08:42:03.120Z,598,1001,2,401,1581756123120
长沙,2020-02-15T08:42:03.120Z,168,241,0,73,1581756123120
岳阳,2020-02-15T08:42:03.120Z,101,153,1,51,1581756123120
株洲,2020-02-15T08:42:03.120Z,55,78,0,23,1581756123120
常德,2020-02-15T08:42:03.120Z,50,78,0,28,1581756123120
邵阳,2020-02-15T08:42:03.120Z,49,100,1,50,1581756123120
娄底,2020-02-15T08:42:03.120Z,46,75,0,29,1581756123120
益阳,2020-02-15T08:42:03.120Z,35,59,0,24,1581756123120
衡阳,2020-02-15T08:42:03.120Z,21,47,0,26,1581756123120
湘潭,2020-02-15T08:42:03.120Z,21,35,0,14,1581756123120
永州,2020-02-15T08:42:03.120Z,20,43,0,23,1581756123120
郴州,2020-02-15T08:42:03.120Z,17,39,0,22,1581756123120
怀化,2020-02-15T08:42:03.120Z,12,40,0,28,1581756123120
湘西自治州,2020-02-15T08:42:03.120Z,2,8,0,6,1581756123120
张家界,2020-02-15T08:42:03.120Z,1,5,0,4,1581756123120
江苏,2020-02-15T08:42:03.120Z,433,604,0,171,1581756123120
南京,2020-02-15T08:42:03.120Z,64,91,0,27,1581756123120
苏州,2020-02-15T08:42:03.120Z,60,86,0,26,1581756123120
徐州,2020-02-15T08:42:03.120Z,57,77,0,20,1581756123120
淮安,2020-02-15T08:42:03.120Z,49,60,0,11,1581756123120
无锡,2020-02-15T08:42:03.120Z,37,52,0,15,1581756123120
连云港,2020-02-15T08:42:03.120Z,34,46,0,12,1581756123120
常州,2020-02-15T08:42:03.120Z,32,43,0,11,1581756123120
南通,2020-02-15T08:42:03.120Z,27,40,0,13,1581756123120
泰州,2020-02-15T08:42:03.120Z,21,37,0,16,1581756123120
盐城,2020-02-15T08:42:03.120Z,21,27,0,6,1581756123120
扬州,2020-02-15T08:42:03.120Z,15,21,0,6,1581756123120
镇江,2020-02-15T08:42:03.120Z,10,12,0,2,1581756123120
宿迁,2020-02-15T08:42:03.120Z,6,12,0,6,1581756123120
山东,2020-02-15T08:42:03.120Z,378,532,2,152,1581756123120
济南,2020-02-15T08:42:03.120Z,36,47,0,11,1581756123120
青岛,2020-02-15T08:42:03.120Z,34,56,1,21,1581756123120
烟台,2020-02-15T08:42:03.120Z,34,46,0,12,1581756123120
潍坊,2020-02-15T08:42:03.120Z,34,42,0,8,1581756123120
济宁,2020-02-15T08:42:03.120Z,31,49,0,18,1581756123120
聊城,2020-02-15T08:42:03.120Z,31,38,0,7,1581756123120
威海,2020-02-15T08:42:03.120Z,29,38,0,9,1581756123120
德州,2020-02-15T08:42:03.120Z,28,36,1,7,1581756123120
泰安,2020-02-15T08:42:03.120Z,27,32,0,5,1581756123120
淄博,2020-02-15T08:42:03.120Z,25,29,0,4,1581756123120
临沂,2020-02-15T08:42:03.120Z,22,47,0,25,1581756123120
枣庄,2020-02-15T08:42:03.120Z,20,24,0,4,1581756123120
日照,2020-02-15T08:42:03.120Z,14,16,0,2,1581756123120
菏泽,2020-02-15T08:42:03.120Z,8,18,0,10,1581756123120
滨州,2020-02-15T08:42:03.120Z,5,14,0,9,1581756123120
重庆,2020-02-15T08:42:03.120Z,366,537,5,166,1581756123120
万州区,2020-02-15T08:42:03.120Z,67,104,3,34,1581756123120
江北区,2020-02-15T08:42:03.120Z,23,26,0,3,1581756123120
綦江区,2020-02-15T08:42:03.120Z,19,22,0,3,1581756123120
合川区,2020-02-15T08:42:03.120Z,18,23,0,5,1581756123120
九龙坡区,2020-02-15T08:42:03.120Z,16,20,1,3,1581756123120
垫江县,2020-02-15T08:42:03.120Z,16,20,0,4,1581756123120
渝中区,2020-02-15T08:42:03.120Z,15,20,0,5,1581756123120
奉节县,2020-02-15T08:42:03.120Z,15,20,0,5,1581756123120
潼南区,2020-02-15T08:42:03.120Z,15,17,0,2,1581756123120
两江新区,2020-02-15T08:42:03.120Z,13,17,0,4,1581756123120
南岸区,2020-02-15T08:42:03.120Z,13,15,0,2,1581756123120
大足区,2020-02-15T08:42:03.120Z,13,14,0,1,1581756123120
忠县,2020-02-15T08:42:03.120Z,10,19,0,9,1581756123120
长寿区,2020-02-15T08:42:03.120Z,10,18,0,8,1581756123120
渝北区,2020-02-15T08:42:03.120Z,10,15,0,5,1581756123120
石柱县,2020-02-15T08:42:03.120Z,9,14,0,5,1581756123120
荣昌区,2020-02-15T08:42:03.120Z,9,9,0,0,1581756123120
丰都县,2020-02-15T08:42:03.120Z,8,10,0,2,1581756123120
铜梁区,2020-02-15T08:42:03.120Z,8,9,0,1,1581756123120
沙坪坝区,2020-02-15T08:42:03.120Z,8,8,0,0,1581756123120
云阳县,2020-02-15T08:42:03.120Z,7,23,0,16,1581756123120
开州区,2020-02-15T08:42:03.120Z,7,20,1,12,1581756123120
巫溪县,2020-02-15T08:42:03.120Z,5,13,0,8,1581756123120
巫山县,2020-02-15T08:42:03.120Z,5,10,0,5,1581756123120
巴南区,2020-02-15T08:42:03.120Z,5,6,0,1,1581756123120
璧山区,2020-02-15T08:42:03.120Z,4,8,0,4,1581756123120
大渡口区,2020-02-15T08:42:03.120Z,3,7,0,4,1581756123120
永川区,2020-02-15T08:42:03.120Z,3,5,0,2,1581756123120
高新区,2020-02-15T08:42:03.120Z,3,4,0,1,1581756123120
江津区,2020-02-15T08:42:03.120Z,2,4,0,2,1581756123120
涪陵区,2020-02-15T08:42:03.120Z,2,3,0,1,1581756123120
彭水县,2020-02-15T08:42:03.120Z,2,2,0,0,1581756123120
武隆区,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
酉阳县,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
万盛经开区,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
梁平区,2020-02-15T08:42:03.120Z,0,4,0,4,1581756123120
黔江区,2020-02-15T08:42:03.120Z,0,2,0,2,1581756123120
城口县,2020-02-15T08:42:03.120Z,0,2,0,2,1581756123120
秀山县,2020-02-15T08:42:03.120Z,0,1,0,1,1581756123120
黑龙江,2020-02-15T08:42:03.120Z,363,425,11,51,1581756123120
哈尔滨,2020-02-15T08:42:03.120Z,145,167,3,19,1581756123120
双鸭山,2020-02-15T08:42:03.120Z,45,48,2,1,1581756123120
鸡西,2020-02-15T08:42:03.120Z,44,45,0,1,1581756123120
绥化,2020-02-15T08:42:03.120Z,35,46,4,7,1581756123120
齐齐哈尔,2020-02-15T08:42:03.120Z,27,36,1,8,1581756123120
大庆,2020-02-15T08:42:03.120Z,17,19,1,1,1581756123120
黑河,2020-02-15T08:42:03.120Z,13,13,0,0,1581756123120
七台河,2020-02-15T08:42:03.120Z,12,16,0,4,1581756123120
牡丹江,2020-02-15T08:42:03.120Z,11,12,0,1,1581756123120
佳木斯,2020-02-15T08:42:03.120Z,8,15,0,7,1581756123120
鹤岗,2020-02-15T08:42:03.120Z,3,5,0,2,1581756123120
大兴安岭,2020-02-15T08:42:03.120Z,2,2,0,0,1581756123120
伊春,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
四川,2020-02-15T08:42:03.120Z,350,470,1,119,1581756123120
成都,2020-02-15T08:42:03.120Z,94,139,1,44,1581756123120
甘孜州,2020-02-15T08:42:03.120Z,41,44,0,3,1581756123120
达州,2020-02-15T08:42:03.120Z,31,36,0,5,1581756123120
南充,2020-02-15T08:42:03.120Z,26,35,0,9,1581756123120
巴中,2020-02-15T08:42:03.120Z,23,24,0,1,1581756123120
广安,2020-02-15T08:42:03.120Z,22,30,0,8,1581756123120
绵阳,2020-02-15T08:42:03.120Z,17,22,0,5,1581756123120
内江,2020-02-15T08:42:03.120Z,17,22,0,5,1581756123120
泸州,2020-02-15T08:42:03.120Z,17,19,0,2,1581756123120
德阳,2020-02-15T08:42:03.120Z,17,17,0,0,1581756123120
自贡,2020-02-15T08:42:03.120Z,7,9,0,2,1581756123120
凉山州,2020-02-15T08:42:03.120Z,6,11,0,5,1581756123120
遂宁,2020-02-15T08:42:03.120Z,6,10,0,4,1581756123120
眉山,2020-02-15T08:42:03.120Z,6,8,0,2,1581756123120
宜宾,2020-02-15T08:42:03.120Z,5,11,0,6,1581756123120
雅安,2020-02-15T08:42:03.120Z,5,7,0,2,1581756123120
广元,2020-02-15T08:42:03.120Z,4,6,0,2,1581756123120
攀枝花,2020-02-15T08:42:03.120Z,3,13,0,10,1581756123120
乐山,2020-02-15T08:42:03.120Z,1,3,0,2,1581756123120
资阳,2020-02-15T08:42:03.120Z,1,3,0,2,1581756123120
阿坝州,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
北京,2020-02-15T08:42:03.120Z,274,375,4,97,1581756123120
海淀区,2020-02-15T08:42:03.120Z,59,59,0,0,1581756123120
朝阳区,2020-02-15T08:42:03.120Z,58,58,0,0,1581756123120
西城区,2020-02-15T08:42:03.120Z,46,46,0,0,1581756123120
大兴区,2020-02-15T08:42:03.120Z,37,39,0,2,1581756123120
丰台区,2020-02-15T08:42:03.120Z,35,38,0,3,1581756123120
外地来京人员,2020-02-15T08:42:03.120Z,24,26,0,2,1581756123120
昌平区,2020-02-15T08:42:03.120Z,24,24,0,0,1581756123120
通州区,2020-02-15T08:42:03.120Z,16,17,0,1,1581756123120
房山区,2020-02-15T08:42:03.120Z,14,14,0,0,1581756123120
石景山区,2020-02-15T08:42:03.120Z,13,14,0,1,1581756123120
东城区,2020-02-15T08:42:03.120Z,12,12,0,0,1581756123120
顺义区,2020-02-15T08:42:03.120Z,10,10,0,0,1581756123120
怀柔区,2020-02-15T08:42:03.120Z,7,7,0,0,1581756123120
密云区,2020-02-15T08:42:03.120Z,7,7,0,0,1581756123120
门头沟区,2020-02-15T08:42:03.120Z,3,3,0,0,1581756123120
延庆区,2020-02-15T08:42:03.120Z,1,1,0,0,1581756123120
待明确地区,2020-02-15T08:42:03.120Z,0,0,4,88,1581756123120
福建,2020-02-15T08:42:03.120Z,217,285,0,68,1581756123120
福州,2020-02-15T08:42:03.120Z,48,66,0,18,1581756123120
莆田,2020-02-15T08:42:03.120Z,43,55,0,12,1581756123120
泉州,2020-02-15T08:42:03.120Z,33,46,0,13,1581756123120
厦门,2020-02-15T08:42:03.120Z,30,34,0,4,1581756123120
宁德,2020-02-15T08:42:03.120Z,19,25,0,6,1581756123120
南平,2020-02-15T08:42:03.120Z,15,20,0,5,1581756123120
漳州,2020-02-15T08:42:03.120Z,14,20,0,6,1581756123120
三明,2020-02-15T08:42:03.120Z,10,13,0,3,1581756123120
龙岩,2020-02-15T08:42:03.120Z,5,6,0,1,1581756123120
上海,2020-02-15T08:42:03.120Z,201,326,1,124,1581756123120
外地来沪人员,2020-02-15T08:42:03.120Z,73,109,1,35,1581756123120
浦东新区,2020-02-15T08:42:03.120Z,33,56,0,23,1581756123120
宝山区,2020-02-15T08:42:03.120Z,18,20,0,2,1581756123120
徐汇区,2020-02-15T08:42:03.120Z,14,18,0,4,1581756123120
闵行区,2020-02-15T08:42:03.120Z,13,18,0,5,1581756123120
松江区,2020-02-15T08:42:03.120Z,13,14,0,1,1581756123120
静安区,2020-02-15T08:42:03.120Z,11,16,0,5,1581756123120
长宁区,2020-02-15T08:42:03.120Z,10,13,0,3,1581756123120
普陀区,2020-02-15T08:42:03.120Z,10,11,0,1,1581756123120
杨浦区,2020-02-15T08:42:03.120Z,8,9,0,1,1581756123120
嘉定区,2020-02-15T08:42:03.120Z,8,9,0,1,1581756123120
奉贤区,2020-02-15T08:42:03.120Z,8,9,0,1,1581756123120
虹口区,2020-02-15T08:42:03.120Z,5,7,0,2,1581756123120
黄浦区,2020-02-15T08:42:03.120Z,5,6,0,1,1581756123120
崇明区,2020-02-15T08:42:03.120Z,3,3,0,0,1581756123120
青浦区,2020-02-15T08:42:03.120Z,2,5,0,3,1581756123120
金山区,2020-02-15T08:42:03.120Z,1,3,0,2,1581756123120
待明确地区,2020-02-15T08:42:03.120Z,0,0,0,34,1581756123120
河北,2020-02-15T08:42:03.120Z,196,291,3,92,1581756123120
唐山,2020-02-15T08:42:03.120Z,37,46,0,9,1581756123120
沧州,2020-02-15T08:42:03.120Z,30,46,2,14,1581756123120
张家口,2020-02-15T08:42:03.120Z,26,33,0,7,1581756123120
邯郸,2020-02-15T08:42:03.120Z,22,31,0,9,1581756123120
石家庄,2020-02-15T08:42:03.120Z,20,27,0,7,1581756123120
廊坊,2020-02-15T08:42:03.120Z,17,29,0,12,1581756123120
保定,2020-02-15T08:42:03.120Z,15,32,0,17,1581756123120
邢台,2020-02-15T08:42:03.120Z,13,22,1,8,1581756123120
秦皇岛,2020-02-15T08:42:03.120Z,8,10,0,2,1581756123120
衡水,2020-02-15T08:42:03.120Z,4,8,0,4,1581756123120
承德,2020-02-15T08:42:03.120Z,4,7,0,3,1581756123120
广西,2020-02-15T08:42:03.120Z,189,235,2,44,1581756123120
南宁,2020-02-15T08:42:03.120Z,38,49,0,11,1581756123120
北海,2020-02-15T08:42:03.120Z,35,43,1,7,1581756123120
桂林,2020-02-15T08:42:03.120Z,23,31,0,8,1581756123120
河池,2020-02-15T08:42:03.120Z,21,22,1,0,1581756123120
柳州,2020-02-15T08:42:03.120Z,16,24,0,8,1581756123120
防城港,2020-02-15T08:42:03.120Z,16,17,0,1,1581756123120
来宾,2020-02-15T08:42:03.120Z,11,11,0,0,1581756123120
玉林,2020-02-15T08:42:03.120Z,9,10,0,1,1581756123120
钦州,2020-02-15T08:42:03.120Z,7,8,0,1,1581756123120
贵港,2020-02-15T08:42:03.120Z,6,8,0,2,1581756123120
贺州,2020-02-15T08:42:03.120Z,4,4,0,0,1581756123120
百色,2020-02-15T08:42:03.120Z,3,3,0,0,1581756123120
梧州,2020-02-15T08:42:03.120Z,0,5,0,5,1581756123120
陕西,2020-02-15T08:42:03.120Z,176,232,0,56,1581756123120
西安,2020-02-15T08:42:03.120Z,91,114,0,23,1581756123120
汉中,2020-02-15T08:42:03.120Z,20,21,0,1,1581756123120
安康,2020-02-15T08:42:03.120Z,19,24,0,5,1581756123120
渭南,2020-02-15T08:42:03.120Z,15,15,0,0,1581756123120
