Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
湖北,2020-02-13T13:35:00.302Z,43438,48206,1310,3458,1581600900302
武汉,2020-02-13T13:35:00.302Z,30035,32994,1036,1923,1581600900302
孝感,2020-02-13T13:35:00.302Z,2616,2874,49,209,1581600900302
黄冈,2020-02-13T13:35:00.302Z,2177,2662,58,427,1581600900302
荆州,2020-02-13T13:35:00.302Z,1304,1431,23,104,1581600900302
随州,2020-02-13T13:35:00.302Z,1084,1160,14,62,1581600900302
襄阳,2020-02-13T13:35:00.302Z,1022,1101,13,66,1581600900302
鄂州,2020-02-13T13:35:00.302Z,939,1065,30,96,1581600900302
荆门,2020-02-13T13:35:00.302Z,810,927,24,93,1581600900302
黄石,2020-02-13T13:35:00.302Z,787,911,9,115,1581600900302
宜昌,2020-02-13T13:35:00.302Z,727,810,11,72,1581600900302
十堰,2020-02-13T13:35:00.302Z,480,562,1,81,1581600900302
咸宁,2020-02-13T13:35:00.302Z,442,534,7,85,1581600900302
仙桃,2020-02-13T13:35:00.302Z,416,480,16,48,1581600900302
天门,2020-02-13T13:35:00.302Z,339,362,10,13,1581600900302
恩施州,2020-02-13T13:35:00.302Z,177,229,4,48,1581600900302
潜江,2020-02-13T13:35:00.302Z,81,94,5,8,1581600900302
神农架林区,2020-02-13T13:35:00.302Z,2,10,0,8,1581600900302
广东,2020-02-13T13:35:00.302Z,925,1241,2,314,1581600900302
深圳,2020-02-13T13:35:00.302Z,297,391,0,94,1581600900302
广州,2020-02-13T13:35:00.302Z,249,327,0,78,1581600900302
佛山,2020-02-13T13:35:00.302Z,64,81,0,17,1581600900302
东莞,2020-02-13T13:35:00.302Z,63,70,0,7,1581600900302
珠海,2020-02-13T13:35:00.302Z,62,89,0,27,1581600900302
中山,2020-02-13T13:35:00.302Z,42,64,0,22,1581600900302
惠州,2020-02-13T13:35:00.302Z,41,55,0,14,1581600900302
江门,2020-02-13T13:35:00.302Z,18,22,0,4,1581600900302
汕头,2020-02-13T13:35:00.302Z,17,25,0,8,1581600900302
茂名,2020-02-13T13:35:00.302Z,11,13,0,2,1581600900302
湛江,2020-02-13T13:35:00.302Z,10,21,0,11,1581600900302
肇庆,2020-02-13T13:35:00.302Z,8,16,1,7,1581600900302
阳江,2020-02-13T13:35:00.302Z,8,13,0,5,1581600900302
梅州,2020-02-13T13:35:00.302Z,8,13,0,5,1581600900302
清远,2020-02-13T13:35:00.302Z,7,12,0,5,1581600900302
韶关,2020-02-13T13:35:00.302Z,5,8,0,3,1581600900302
揭阳,2020-02-13T13:35:00.302Z,5,8,0,3,1581600900302
潮州,2020-02-13T13:35:00.302Z,5,5,0,0,1581600900302
汕尾,2020-02-13T13:35:00.302Z,4,5,0,1,1581600900302
河源,2020-02-13T13:35:00.302Z,2,3,0,1,1581600900302
待明确地区,2020-02-13T13:35:00.302Z,0,0,1,0,1581600900302
河南,2020-02-13T13:35:00.302Z,865,1169,10,294,1581600900302
信阳,2020-02-13T13:35:00.302Z,191,240,0,49,1581600900302
南阳,2020-02-13T13:35:00.302Z,105,145,2,38,1581600900302
驻马店,2020-02-13T13:35:00.302Z,92,134,0,42,1581600900302
郑州,2020-02-13T13:35:00.302Z,89,141,0,52,1581600900302
商丘,2020-02-13T13:35:00.302Z,60,87,2,25,1581600900302
周口,2020-02-13T13:35:00.302Z,48,68,0,20,1581600900302
新乡,2020-02-13T13:35:00.302Z,45,54,2,7,1581600900302
安阳,2020-02-13T13:35:00.302Z,37,50,0,13,1581600900302
平顶山,2020-02-13T13:35:00.302Z,36,56,1,19,1581600900302
许昌,2020-02-13T13:35:00.302Z,31,34,0,3,1581600900302
漯河,2020-02-13T13:35:00.302Z,27,33,0,6,1581600900302
洛阳,2020-02-13T13:35:00.302Z,26,30,0,4,1581600900302
焦作,2020-02-13T13:35:00.302Z,23,29,1,5,1581600900302
开封,2020-02-13T13:35:00.302Z,22,25,0,3,1581600900302
鹤壁,2020-02-13T13:35:00.302Z,15,19,0,4,1581600900302
濮阳,2020-02-13T13:35:00.302Z,12,13,0,1,1581600900302
三门峡,2020-02-13T13:35:00.302Z,4,7,0,3,1581600900302
济源,2020-02-13T13:35:00.302Z,4,4,0,0,1581600900302
待明确地区,2020-02-13T13:35:00.302Z,0,0,2,0,1581600900302
浙江,2020-02-13T13:35:00.302Z,786,1145,0,359,1581600900302
温州,2020-02-13T13:35:00.302Z,350,490,0,140,1581600900302
宁波,2020-02-13T13:35:00.302Z,118,153,0,35,1581600900302
杭州,2020-02-13T13:35:00.302Z,99,162,0,63,1581600900302
台州,2020-02-13T13:35:00.302Z,95,144,0,49,1581600900302
嘉兴,2020-02-13T13:35:00.302Z,34,42,0,8,1581600900302
金华,2020-02-13T13:35:00.302Z,32,55,0,23,1581600900302
绍兴,2020-02-13T13:35:00.302Z,26,41,0,15,1581600900302
衢州,2020-02-13T13:35:00.302Z,13,21,0,8,1581600900302
丽水,2020-02-13T13:35:00.302Z,8,17,0,9,1581600900302
湖州,2020-02-13T13:35:00.302Z,6,10,0,4,1581600900302
舟山,2020-02-13T13:35:00.302Z,5,10,0,5,1581600900302
安徽,2020-02-13T13:35:00.302Z,748,910,5,157,1581600900302
蚌埠,2020-02-13T13:35:00.302Z,139,146,4,3,1581600900302
合肥,2020-02-13T13:35:00.302Z,132,161,1,28,1581600900302
阜阳,2020-02-13T13:35:00.302Z,119,142,0,23,1581600900302
亳州,2020-02-13T13:35:00.302Z,84,100,0,16,1581600900302
六安,2020-02-13T13:35:00.302Z,57,60,0,3,1581600900302
安庆,2020-02-13T13:35:00.302Z,51,80,0,29,1581600900302
宿州,2020-02-13T13:35:00.302Z,30,38,0,8,1581600900302
芜湖,2020-02-13T13:35:00.302Z,26,31,0,5,1581600900302
马鞍山,2020-02-13T13:35:00.302Z,24,32,0,8,1581600900302
淮北,2020-02-13T13:35:00.302Z,19,25,0,6,1581600900302
铜陵,2020-02-13T13:35:00.302Z,18,28,0,10,1581600900302
淮南,2020-02-13T13:35:00.302Z,17,23,0,6,1581600900302
池州,2020-02-13T13:35:00.302Z,13,16,0,3,1581600900302
滁州,2020-02-13T13:35:00.302Z,9,13,0,4,1581600900302
黄山,2020-02-13T13:35:00.302Z,8,9,0,1,1581600900302
宣城,2020-02-13T13:35:00.302Z,2,6,0,4,1581600900302
江西,2020-02-13T13:35:00.302Z,701,872,1,170,1581600900302
南昌,2020-02-13T13:35:00.302Z,149,210,0,61,1581600900302
上饶,2020-02-13T13:35:00.302Z,102,119,0,17,1581600900302
九江,2020-02-13T13:35:00.302Z,95,109,0,14,1581600900302
新余,2020-02-13T13:35:00.302Z,93,121,0,28,1581600900302
宜春,2020-02-13T13:35:00.302Z,79,95,0,16,1581600900302
赣州,2020-02-13T13:35:00.302Z,65,76,1,10,1581600900302
抚州,2020-02-13T13:35:00.302Z,55,69,0,14,1581600900302
萍乡,2020-02-13T13:35:00.302Z,27,29,0,2,1581600900302
鹰潭,2020-02-13T13:35:00.302Z,16,18,0,2,1581600900302
吉安,2020-02-13T13:35:00.302Z,15,20,0,5,1581600900302
景德镇,2020-02-13T13:35:00.302Z,4,5,0,1,1581600900302
赣江新区,2020-02-13T13:35:00.302Z,1,1,0,0,1581600900302
湖南,2020-02-13T13:35:00.302Z,627,968,2,339,1581600900302
长沙,2020-02-13T13:35:00.302Z,165,228,0,63,1581600900302
岳阳,2020-02-13T13:35:00.302Z,105,148,1,42,1581600900302
邵阳,2020-02-13T13:35:00.302Z,57,99,1,41,1581600900302
株洲,2020-02-13T13:35:00.302Z,54,75,0,21,1581600900302
常德,2020-02-13T13:35:00.302Z,51,77,0,26,1581600900302
娄底,2020-02-13T13:35:00.302Z,50,72,0,22,1581600900302
益阳,2020-02-13T13:35:00.302Z,37,59,0,22,1581600900302
永州,2020-02-13T13:35:00.302Z,25,43,0,18,1581600900302
郴州,2020-02-13T13:35:00.302Z,23,38,0,15,1581600900302
衡阳,2020-02-13T13:35:00.302Z,20,45,0,25,1581600900302
湘潭,2020-02-13T13:35:00.302Z,20,32,0,12,1581600900302
怀化,2020-02-13T13:35:00.302Z,16,39,0,23,1581600900302
湘西自治州,2020-02-13T13:35:00.302Z,2,8,0,6,1581600900302
张家界,2020-02-13T13:35:00.302Z,2,5,0,3,1581600900302
江苏,2020-02-13T13:35:00.302Z,431,570,0,139,1581600900302
苏州,2020-02-13T13:35:00.302Z,68,85,0,17,1581600900302
南京,2020-02-13T13:35:00.302Z,64,90,0,26,1581600900302
徐州,2020-02-13T13:35:00.302Z,54,71,0,17,1581600900302
淮安,2020-02-13T13:35:00.302Z,45,51,0,6,1581600900302
无锡,2020-02-13T13:35:00.302Z,40,49,0,9,1581600900302
连云港,2020-02-13T13:35:00.302Z,36,42,0,6,1581600900302
南通,2020-02-13T13:35:00.302Z,27,38,0,11,1581600900302
常州,2020-02-13T13:35:00.302Z,26,38,0,12,1581600900302
泰州,2020-02-13T13:35:00.302Z,22,37,0,15,1581600900302
盐城,2020-02-13T13:35:00.302Z,19,25,0,6,1581600900302
扬州,2020-02-13T13:35:00.302Z,14,20,0,6,1581600900302
镇江,2020-02-13T13:35:00.302Z,10,12,0,2,1581600900302
宿迁,2020-02-13T13:35:00.302Z,6,12,0,6,1581600900302
重庆,2020-02-13T13:35:00.302Z,406,525,3,116,1581600900302
万州区,2020-02-13T13:35:00.302Z,79,103,1,23,1581600900302
江北区,2020-02-13T13:35:00.302Z,23,25,0,2,1581600900302
綦江区,2020-02-13T13:35:00.302Z,20,21,0,1,1581600900302
渝中区,2020-02-13T13:35:00.302Z,19,20,0,1,1581600900302
合川区,2020-02-13T13:35:00.302Z,17,21,0,4,1581600900302
垫江县,2020-02-13T13:35:00.302Z,17,20,0,3,1581600900302
奉节县,2020-02-13T13:35:00.302Z,17,19,0,2,1581600900302
九龙坡区,2020-02-13T13:35:00.302Z,16,20,1,3,1581600900302
潼南区,2020-02-13T13:35:00.302Z,16,16,0,0,1581600900302
两江新区,2020-02-13T13:35:00.302Z,14,17,0,3,1581600900302
大足区,2020-02-13T13:35:00.302Z,13,14,0,1,1581600900302
南岸区,2020-02-13T13:35:00.302Z,13,14,0,1,1581600900302
忠县,2020-02-13T13:35:00.302Z,12,19,0,7,1581600900302
渝北区,2020-02-13T13:35:00.302Z,12,15,0,3,1581600900302
石柱县,2020-02-13T13:35:00.302Z,11,14,0,3,1581600900302
云阳县,2020-02-13T13:35:00.302Z,10,22,0,12,1581600900302
长寿区,2020-02-13T13:35:00.302Z,9,17,0,8,1581600900302
丰都县,2020-02-13T13:35:00.302Z,9,10,0,1,1581600900302
开州区,2020-02-13T13:35:00.302Z,8,20,1,11,1581600900302
铜梁区,2020-02-13T13:35:00.302Z,8,8,0,0,1581600900302
荣昌区,2020-02-13T13:35:00.302Z,8,8,0,0,1581600900302
沙坪坝区,2020-02-13T13:35:00.302Z,8,8,0,0,1581600900302
巫溪县,2020-02-13T13:35:00.302Z,6,13,0,7,1581600900302
璧山区,2020-02-13T13:35:00.302Z,6,8,0,2,1581600900302
巫山县,2020-02-13T13:35:00.302Z,5,10,0,5,1581600900302
巴南区,2020-02-13T13:35:00.302Z,5,6,0,1,1581600900302
大渡口区,2020-02-13T13:35:00.302Z,4,7,0,3,1581600900302
永川区,2020-02-13T13:35:00.302Z,4,5,0,1,1581600900302
高新区,2020-02-13T13:35:00.302Z,4,4,0,0,1581600900302
江津区,2020-02-13T13:35:00.302Z,3,4,0,1,1581600900302
涪陵区,2020-02-13T13:35:00.302Z,3,3,0,0,1581600900302
梁平区,2020-02-13T13:35:00.302Z,2,4,0,2,1581600900302
彭水县,2020-02-13T13:35:00.302Z,2,2,0,0,1581600900302
武隆区,2020-02-13T13:35:00.302Z,1,1,0,0,1581600900302
酉阳,2020-02-13T13:35:00.302Z,1,1,0,0,1581600900302
万盛经开区,2020-02-13T13:35:00.302Z,1,1,0,0,1581600900302
城口县,2020-02-13T13:35:00.302Z,0,2,0,2,1581600900302
黔江区,2020-02-13T13:35:00.302Z,0,2,0,2,1581600900302
秀山县,2020-02-13T13:35:00.302Z,0,1,0,1,1581600900302
山东,2020-02-13T13:35:00.302Z,402,509,2,105,1581600900302
烟台,2020-02-13T13:35:00.302Z,39,46,0,7,1581600900302
青岛,2020-02-13T13:35:00.302Z,37,53,1,15,1581600900302
济南,2020-02-13T13:35:00.302Z,37,47,0,10,1581600900302
潍坊,2020-02-13T13:35:00.302Z,36,41,0,5,1581600900302
聊城,2020-02-13T13:35:00.302Z,35,38,0,3,1581600900302
临沂,2020-02-13T13:35:00.302Z,33,45,0,12,1581600900302
济宁,2020-02-13T13:35:00.302Z,29,43,0,14,1581600900302
威海,2020-02-13T13:35:00.302Z,29,38,0,9,1581600900302
德州,2020-02-13T13:35:00.302Z,28,35,1,6,1581600900302
泰安,2020-02-13T13:35:00.302Z,28,32,0,4,1581600900302
淄博,2020-02-13T13:35:00.302Z,22,23,0,1,1581600900302
枣庄,2020-02-13T13:35:00.302Z,19,23,0,4,1581600900302
日照,2020-02-13T13:35:00.302Z,13,15,0,2,1581600900302
菏泽,2020-02-13T13:35:00.302Z,11,18,0,7,1581600900302
滨州,2020-02-13T13:35:00.302Z,6,12,0,6,1581600900302
黑龙江,2020-02-13T13:35:00.302Z,353,395,9,33,1581600900302
哈尔滨,2020-02-13T13:35:00.302Z,143,159,1,15,1581600900302
鸡西,2020-02-13T13:35:00.302Z,43,44,0,1,1581600900302
绥化,2020-02-13T13:35:00.302Z,38,45,4,3,1581600900302
双鸭山,2020-02-13T13:35:00.302Z,36,39,2,1,1581600900302
齐齐哈尔,2020-02-13T13:35:00.302Z,28,33,1,4,1581600900302
七台河,2020-02-13T13:35:00.302Z,15,16,0,1,1581600900302
大庆,2020-02-13T13:35:00.302Z,13,15,1,1,1581600900302
牡丹江,2020-02-13T13:35:00.302Z,11,12,0,1,1581600900302
佳木斯,2020-02-13T13:35:00.302Z,10,15,0,5,1581600900302
黑河,2020-02-13T13:35:00.302Z,10,10,0,0,1581600900302
鹤岗,2020-02-13T13:35:00.302Z,4,5,0,1,1581600900302
大兴安岭,2020-02-13T13:35:00.302Z,2,2,0,0,1581600900302
四川,2020-02-13T13:35:00.302Z,346,451,1,104,1581600900302
成都,2020-02-13T13:35:00.302Z,88,131,1,42,1581600900302
甘孜州,2020-02-13T13:35:00.302Z,34,37,0,3,1581600900302
达州,2020-02-13T13:35:00.302Z,31,36,0,5,1581600900302
南充,2020-02-13T13:35:00.302Z,29,35,0,6,1581600900302
广安,2020-02-13T13:35:00.302Z,23,30,0,7,1581600900302
巴中,2020-02-13T13:35:00.302Z,21,22,0,1,1581600900302
内江,2020-02-13T13:35:00.302Z,18,21,0,3,1581600900302
绵阳,2020-02-13T13:35:00.302Z,17,22,0,5,1581600900302
泸州,2020-02-13T13:35:00.302Z,17,19,0,2,1581600900302
德阳,2020-02-13T13:35:00.302Z,17,17,0,0,1581600900302
宜宾,2020-02-13T13:35:00.302Z,8,11,0,3,1581600900302
凉山州,2020-02-13T13:35:00.302Z,7,10,0,3,1581600900302
自贡,2020-02-13T13:35:00.302Z,7,9,0,2,1581600900302
遂宁,2020-02-13T13:35:00.302Z,6,10,0,4,1581600900302
眉山,2020-02-13T13:35:00.302Z,6,8,0,2,1581600900302
雅安,2020-02-13T13:35:00.302Z,5,7,0,2,1581600900302
广元,2020-02-13T13:35:00.302Z,5,6,0,1,1581600900302
