Name,Dt,ExistingConfirmedDiagnosis,CumulativeDiagnosis,Deaths,Cures,DateMS
南阳,2020-02-15T10:13:23.565Z,96,150,2,52,1581761603565
驻马店,2020-02-15T10:13:23.565Z,79,138,0,59,1581761603565
郑州,2020-02-15T10:13:23.565Z,78,144,0,66,1581761603565
商丘,2020-02-15T10:13:23.565Z,58,90,2,30,1581761603565
周口,2020-02-15T10:13:23.565Z,45,70,0,25,1581761603565
新乡,2020-02-15T10:13:23.565Z,43,55,2,10,1581761603565
平顶山,2020-02-15T10:13:23.565Z,38,58,1,19,1581761603565
安阳,2020-02-15T10:13:23.565Z,33,51,0,18,1581761603565
许昌,2020-02-15T10:13:23.565Z,30,37,0,7,1581761603565
漯河,2020-02-15T10:13:23.565Z,25,34,0,9,1581761603565
洛阳,2020-02-15T10:13:23.565Z,23,31,0,8,1581761603565
焦作,2020-02-15T10:13:23.565Z,23,30,1,6,1581761603565
开封,2020-02-15T10:13:23.565Z,19,25,0,6,1581761603565
濮阳,2020-02-15T10:13:23.565Z,16,17,0,1,1581761603565
鹤壁,2020-02-15T10:13:23.565Z,15,19,0,4,1581761603565
济源,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
三门峡,2020-02-15T10:13:23.565Z,3,7,0,4,1581761603565
待明确地区,2020-02-15T10:13:23.565Z,0,0,4,0,1581761603565
浙江,2020-02-15T10:13:23.565Z,743,1162,0,419,1581761603565
温州,2020-02-15T10:13:23.565Z,338,499,0,161,1581761603565
宁波,2020-02-15T10:13:23.565Z,108,154,0,46,1581761603565
杭州,2020-02-15T10:13:23.565Z,93,166,0,73,1581761603565
台州,2020-02-15T10:13:23.565Z,85,145,0,60,1581761603565
嘉兴,2020-02-15T10:13:23.565Z,33,43,0,10,1581761603565
金华,2020-02-15T10:13:23.565Z,31,55,0,24,1581761603565
绍兴,2020-02-15T10:13:23.565Z,25,42,0,17,1581761603565
衢州,2020-02-15T10:13:23.565Z,12,21,0,9,1581761603565
丽水,2020-02-15T10:13:23.565Z,7,17,0,10,1581761603565
湖州,2020-02-15T10:13:23.565Z,6,10,0,4,1581761603565
舟山,2020-02-15T10:13:23.565Z,5,10,0,5,1581761603565
安徽,2020-02-15T10:13:23.565Z,727,950,6,217,1581761603565
蚌埠,2020-02-15T10:13:23.565Z,141,153,5,7,1581761603565
合肥,2020-02-15T10:13:23.565Z,129,168,1,38,1581761603565
阜阳,2020-02-15T10:13:23.565Z,122,150,0,28,1581761603565
亳州,2020-02-15T10:13:23.565Z,82,107,0,25,1581761603565
安庆,2020-02-15T10:13:23.565Z,49,82,0,33,1581761603565
六安,2020-02-15T10:13:23.565Z,48,63,0,15,1581761603565
宿州,2020-02-15T10:13:23.565Z,28,39,0,11,1581761603565
马鞍山,2020-02-15T10:13:23.565Z,25,35,0,10,1581761603565
芜湖,2020-02-15T10:13:23.565Z,20,31,0,11,1581761603565
淮北,2020-02-15T10:13:23.565Z,20,26,0,6,1581761603565
铜陵,2020-02-15T10:13:23.565Z,18,28,0,10,1581761603565
淮南,2020-02-15T10:13:23.565Z,16,23,0,7,1581761603565
池州,2020-02-15T10:13:23.565Z,13,17,0,4,1581761603565
黄山,2020-02-15T10:13:23.565Z,8,9,0,1,1581761603565
滁州,2020-02-15T10:13:23.565Z,6,13,0,7,1581761603565
宣城,2020-02-15T10:13:23.565Z,2,6,0,4,1581761603565
江西,2020-02-15T10:13:23.565Z,702,913,1,210,1581761603565
南昌,2020-02-15T10:13:23.565Z,150,222,0,72,1581761603565
上饶,2020-02-15T10:13:23.565Z,103,123,0,20,1581761603565
九江,2020-02-15T10:13:23.565Z,97,115,0,18,1581761603565
新余,2020-02-15T10:13:23.565Z,93,127,0,34,1581761603565
宜春,2020-02-15T10:13:23.565Z,82,102,0,20,1581761603565
赣州,2020-02-15T10:13:23.565Z,61,76,1,14,1581761603565
抚州,2020-02-15T10:13:23.565Z,55,72,0,17,1581761603565
萍乡,2020-02-15T10:13:23.565Z,28,32,0,4,1581761603565
鹰潭,2020-02-15T10:13:23.565Z,15,18,0,3,1581761603565
吉安,2020-02-15T10:13:23.565Z,13,20,0,7,1581761603565
景德镇,2020-02-15T10:13:23.565Z,4,5,0,1,1581761603565
赣江新区,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
湖南,2020-02-15T10:13:23.565Z,593,1001,2,406,1581761603565
长沙,2020-02-15T10:13:23.565Z,168,241,0,73,1581761603565
岳阳,2020-02-15T10:13:23.565Z,101,153,1,51,1581761603565
株洲,2020-02-15T10:13:23.565Z,55,78,0,23,1581761603565
常德,2020-02-15T10:13:23.565Z,50,78,0,28,1581761603565
邵阳,2020-02-15T10:13:23.565Z,49,100,1,50,1581761603565
娄底,2020-02-15T10:13:23.565Z,46,75,0,29,1581761603565
益阳,2020-02-15T10:13:23.565Z,34,59,0,25,1581761603565
衡阳,2020-02-15T10:13:23.565Z,21,47,0,26,1581761603565
湘潭,2020-02-15T10:13:23.565Z,21,35,0,14,1581761603565
郴州,2020-02-15T10:13:23.565Z,17,39,0,22,1581761603565
永州,2020-02-15T10:13:23.565Z,16,43,0,27,1581761603565
怀化,2020-02-15T10:13:23.565Z,12,40,0,28,1581761603565
湘西自治州,2020-02-15T10:13:23.565Z,2,8,0,6,1581761603565
张家界,2020-02-15T10:13:23.565Z,1,5,0,4,1581761603565
江苏,2020-02-15T10:13:23.565Z,424,604,0,180,1581761603565
南京,2020-02-15T10:13:23.565Z,64,91,0,27,1581761603565
苏州,2020-02-15T10:13:23.565Z,60,86,0,26,1581761603565
徐州,2020-02-15T10:13:23.565Z,54,77,0,23,1581761603565
淮安,2020-02-15T10:13:23.565Z,49,60,0,11,1581761603565
无锡,2020-02-15T10:13:23.565Z,34,52,0,18,1581761603565
连云港,2020-02-15T10:13:23.565Z,34,46,0,12,1581761603565
常州,2020-02-15T10:13:23.565Z,32,43,0,11,1581761603565
南通,2020-02-15T10:13:23.565Z,27,40,0,13,1581761603565
泰州,2020-02-15T10:13:23.565Z,21,37,0,16,1581761603565
盐城,2020-02-15T10:13:23.565Z,18,27,0,9,1581761603565
扬州,2020-02-15T10:13:23.565Z,15,21,0,6,1581761603565
镇江,2020-02-15T10:13:23.565Z,10,12,0,2,1581761603565
宿迁,2020-02-15T10:13:23.565Z,6,12,0,6,1581761603565
山东,2020-02-15T10:13:23.565Z,375,532,2,155,1581761603565
济南,2020-02-15T10:13:23.565Z,36,47,0,11,1581761603565
青岛,2020-02-15T10:13:23.565Z,34,56,1,21,1581761603565
烟台,2020-02-15T10:13:23.565Z,34,46,0,12,1581761603565
潍坊,2020-02-15T10:13:23.565Z,34,42,0,8,1581761603565
济宁,2020-02-15T10:13:23.565Z,31,49,0,18,1581761603565
威海,2020-02-15T10:13:23.565Z,29,38,0,9,1581761603565
聊城,2020-02-15T10:13:23.565Z,28,38,0,10,1581761603565
德州,2020-02-15T10:13:23.565Z,28,36,1,7,1581761603565
泰安,2020-02-15T10:13:23.565Z,27,32,0,5,1581761603565
淄博,2020-02-15T10:13:23.565Z,25,29,0,4,1581761603565
临沂,2020-02-15T10:13:23.565Z,22,47,0,25,1581761603565
枣庄,2020-02-15T10:13:23.565Z,20,24,0,4,1581761603565
日照,2020-02-15T10:13:23.565Z,14,16,0,2,1581761603565
菏泽,2020-02-15T10:13:23.565Z,8,18,0,10,1581761603565
滨州,2020-02-15T10:13:23.565Z,5,14,0,9,1581761603565
重庆,2020-02-15T10:13:23.565Z,367,538,5,166,1581761603565
万州区,2020-02-15T10:13:23.565Z,67,104,3,34,1581761603565
江北区,2020-02-15T10:13:23.565Z,23,26,0,3,1581761603565
綦江区,2020-02-15T10:13:23.565Z,20,23,0,3,1581761603565
合川区,2020-02-15T10:13:23.565Z,18,23,0,5,1581761603565
九龙坡区,2020-02-15T10:13:23.565Z,16,20,1,3,1581761603565
垫江县,2020-02-15T10:13:23.565Z,16,20,0,4,1581761603565
渝中区,2020-02-15T10:13:23.565Z,15,20,0,5,1581761603565
奉节县,2020-02-15T10:13:23.565Z,15,20,0,5,1581761603565
潼南区,2020-02-15T10:13:23.565Z,15,17,0,2,1581761603565
两江新区,2020-02-15T10:13:23.565Z,13,17,0,4,1581761603565
南岸区,2020-02-15T10:13:23.565Z,13,15,0,2,1581761603565
大足区,2020-02-15T10:13:23.565Z,13,14,0,1,1581761603565
忠县,2020-02-15T10:13:23.565Z,10,19,0,9,1581761603565
长寿区,2020-02-15T10:13:23.565Z,10,18,0,8,1581761603565
渝北区,2020-02-15T10:13:23.565Z,10,15,0,5,1581761603565
石柱县,2020-02-15T10:13:23.565Z,9,14,0,5,1581761603565
荣昌区,2020-02-15T10:13:23.565Z,9,9,0,0,1581761603565
丰都县,2020-02-15T10:13:23.565Z,8,10,0,2,1581761603565
铜梁区,2020-02-15T10:13:23.565Z,8,9,0,1,1581761603565
沙坪坝区,2020-02-15T10:13:23.565Z,8,8,0,0,1581761603565
云阳县,2020-02-15T10:13:23.565Z,7,23,0,16,1581761603565
开州区,2020-02-15T10:13:23.565Z,7,20,1,12,1581761603565
巫溪县,2020-02-15T10:13:23.565Z,5,13,0,8,1581761603565
巫山县,2020-02-15T10:13:23.565Z,5,10,0,5,1581761603565
巴南区,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
璧山区,2020-02-15T10:13:23.565Z,4,8,0,4,1581761603565
大渡口区,2020-02-15T10:13:23.565Z,3,7,0,4,1581761603565
永川区,2020-02-15T10:13:23.565Z,3,5,0,2,1581761603565
高新区,2020-02-15T10:13:23.565Z,3,4,0,1,1581761603565
江津区,2020-02-15T10:13:23.565Z,2,4,0,2,1581761603565
涪陵区,2020-02-15T10:13:23.565Z,2,3,0,1,1581761603565
彭水县,2020-02-15T10:13:23.565Z,2,2,0,0,1581761603565
武隆区,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
酉阳县,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
万盛经开区,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
梁平区,2020-02-15T10:13:23.565Z,0,4,0,4,1581761603565
黔江区,2020-02-15T10:13:23.565Z,0,2,0,2,1581761603565
城口县,2020-02-15T10:13:23.565Z,0,2,0,2,1581761603565
秀山县,2020-02-15T10:13:23.565Z,0,1,0,1,1581761603565
黑龙江,2020-02-15T10:13:23.565Z,359,425,11,55,1581761603565
哈尔滨,2020-02-15T10:13:23.565Z,145,167,3,19,1581761603565
双鸭山,2020-02-15T10:13:23.565Z,45,48,2,1,1581761603565
鸡西,2020-02-15T10:13:23.565Z,44,45,0,1,1581761603565
绥化,2020-02-15T10:13:23.565Z,31,46,4,11,1581761603565
齐齐哈尔,2020-02-15T10:13:23.565Z,27,36,1,8,1581761603565
大庆,2020-02-15T10:13:23.565Z,17,19,1,1,1581761603565
黑河,2020-02-15T10:13:23.565Z,13,13,0,0,1581761603565
七台河,2020-02-15T10:13:23.565Z,12,16,0,4,1581761603565
牡丹江,2020-02-15T10:13:23.565Z,11,12,0,1,1581761603565
佳木斯,2020-02-15T10:13:23.565Z,8,15,0,7,1581761603565
鹤岗,2020-02-15T10:13:23.565Z,3,5,0,2,1581761603565
大兴安岭,2020-02-15T10:13:23.565Z,2,2,0,0,1581761603565
伊春,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
四川,2020-02-15T10:13:23.565Z,350,470,1,119,1581761603565
成都,2020-02-15T10:13:23.565Z,94,139,1,44,1581761603565
甘孜州,2020-02-15T10:13:23.565Z,41,44,0,3,1581761603565
达州,2020-02-15T10:13:23.565Z,31,36,0,5,1581761603565
南充,2020-02-15T10:13:23.565Z,26,35,0,9,1581761603565
巴中,2020-02-15T10:13:23.565Z,23,24,0,1,1581761603565
广安,2020-02-15T10:13:23.565Z,22,30,0,8,1581761603565
绵阳,2020-02-15T10:13:23.565Z,17,22,0,5,1581761603565
内江,2020-02-15T10:13:23.565Z,17,22,0,5,1581761603565
泸州,2020-02-15T10:13:23.565Z,17,19,0,2,1581761603565
德阳,2020-02-15T10:13:23.565Z,17,17,0,0,1581761603565
自贡,2020-02-15T10:13:23.565Z,7,9,0,2,1581761603565
凉山州,2020-02-15T10:13:23.565Z,6,11,0,5,1581761603565
遂宁,2020-02-15T10:13:23.565Z,6,10,0,4,1581761603565
眉山,2020-02-15T10:13:23.565Z,6,8,0,2,1581761603565
宜宾,2020-02-15T10:13:23.565Z,5,11,0,6,1581761603565
雅安,2020-02-15T10:13:23.565Z,5,7,0,2,1581761603565
广元,2020-02-15T10:13:23.565Z,4,6,0,2,1581761603565
攀枝花,2020-02-15T10:13:23.565Z,3,13,0,10,1581761603565
乐山,2020-02-15T10:13:23.565Z,1,3,0,2,1581761603565
资阳,2020-02-15T10:13:23.565Z,1,3,0,2,1581761603565
阿坝州,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
北京,2020-02-15T10:13:23.565Z,273,375,4,98,1581761603565
海淀区,2020-02-15T10:13:23.565Z,59,59,0,0,1581761603565
朝阳区,2020-02-15T10:13:23.565Z,58,58,0,0,1581761603565
西城区,2020-02-15T10:13:23.565Z,46,46,0,0,1581761603565
大兴区,2020-02-15T10:13:23.565Z,37,39,0,2,1581761603565
丰台区,2020-02-15T10:13:23.565Z,35,38,0,3,1581761603565
外地来京人员,2020-02-15T10:13:23.565Z,24,26,0,2,1581761603565
昌平区,2020-02-15T10:13:23.565Z,24,24,0,0,1581761603565
通州区,2020-02-15T10:13:23.565Z,16,17,0,1,1581761603565
房山区,2020-02-15T10:13:23.565Z,14,14,0,0,1581761603565
石景山区,2020-02-15T10:13:23.565Z,13,14,0,1,1581761603565
东城区,2020-02-15T10:13:23.565Z,11,12,0,1,1581761603565
顺义区,2020-02-15T10:13:23.565Z,10,10,0,0,1581761603565
怀柔区,2020-02-15T10:13:23.565Z,7,7,0,0,1581761603565
密云区,2020-02-15T10:13:23.565Z,7,7,0,0,1581761603565
门头沟区,2020-02-15T10:13:23.565Z,3,3,0,0,1581761603565
延庆区,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
待明确地区,2020-02-15T10:13:23.565Z,0,0,4,88,1581761603565
福建,2020-02-15T10:13:23.565Z,215,285,0,70,1581761603565
福州,2020-02-15T10:13:23.565Z,46,66,0,20,1581761603565
莆田,2020-02-15T10:13:23.565Z,43,55,0,12,1581761603565
泉州,2020-02-15T10:13:23.565Z,33,46,0,13,1581761603565
厦门,2020-02-15T10:13:23.565Z,30,34,0,4,1581761603565
宁德,2020-02-15T10:13:23.565Z,19,25,0,6,1581761603565
南平,2020-02-15T10:13:23.565Z,15,20,0,5,1581761603565
漳州,2020-02-15T10:13:23.565Z,14,20,0,6,1581761603565
三明,2020-02-15T10:13:23.565Z,10,13,0,3,1581761603565
龙岩,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
上海,2020-02-15T10:13:23.565Z,201,326,1,124,1581761603565
外地来沪人员,2020-02-15T10:13:23.565Z,73,109,1,35,1581761603565
浦东新区,2020-02-15T10:13:23.565Z,33,56,0,23,1581761603565
宝山区,2020-02-15T10:13:23.565Z,18,20,0,2,1581761603565
徐汇区,2020-02-15T10:13:23.565Z,14,18,0,4,1581761603565
闵行区,2020-02-15T10:13:23.565Z,13,18,0,5,1581761603565
松江区,2020-02-15T10:13:23.565Z,13,14,0,1,1581761603565
静安区,2020-02-15T10:13:23.565Z,11,16,0,5,1581761603565
长宁区,2020-02-15T10:13:23.565Z,10,13,0,3,1581761603565
普陀区,2020-02-15T10:13:23.565Z,10,11,0,1,1581761603565
杨浦区,2020-02-15T10:13:23.565Z,8,9,0,1,1581761603565
嘉定区,2020-02-15T10:13:23.565Z,8,9,0,1,1581761603565
奉贤区,2020-02-15T10:13:23.565Z,8,9,0,1,1581761603565
虹口区,2020-02-15T10:13:23.565Z,5,7,0,2,1581761603565
黄浦区,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
崇明区,2020-02-15T10:13:23.565Z,3,3,0,0,1581761603565
青浦区,2020-02-15T10:13:23.565Z,2,5,0,3,1581761603565
金山区,2020-02-15T10:13:23.565Z,1,3,0,2,1581761603565
待明确地区,2020-02-15T10:13:23.565Z,0,0,0,34,1581761603565
河北,2020-02-15T10:13:23.565Z,191,291,3,97,1581761603565
唐山,2020-02-15T10:13:23.565Z,37,46,0,9,1581761603565
沧州,2020-02-15T10:13:23.565Z,30,46,2,14,1581761603565
张家口,2020-02-15T10:13:23.565Z,24,33,0,9,1581761603565
邯郸,2020-02-15T10:13:23.565Z,22,31,0,9,1581761603565
石家庄,2020-02-15T10:13:23.565Z,20,27,0,7,1581761603565
廊坊,2020-02-15T10:13:23.565Z,17,29,0,12,1581761603565
保定,2020-02-15T10:13:23.565Z,15,32,0,17,1581761603565
邢台,2020-02-15T10:13:23.565Z,11,22,1,10,1581761603565
秦皇岛,2020-02-15T10:13:23.565Z,7,10,0,3,1581761603565
衡水,2020-02-15T10:13:23.565Z,4,8,0,4,1581761603565
承德,2020-02-15T10:13:23.565Z,4,7,0,3,1581761603565
广西,2020-02-15T10:13:23.565Z,189,235,2,44,1581761603565
南宁,2020-02-15T10:13:23.565Z,38,49,0,11,1581761603565
北海,2020-02-15T10:13:23.565Z,35,43,1,7,1581761603565
桂林,2020-02-15T10:13:23.565Z,23,31,0,8,1581761603565
河池,2020-02-15T10:13:23.565Z,21,22,1,0,1581761603565
柳州,2020-02-15T10:13:23.565Z,16,24,0,8,1581761603565
防城港,2020-02-15T10:13:23.565Z,16,17,0,1,1581761603565
来宾,2020-02-15T10:13:23.565Z,11,11,0,0,1581761603565
玉林,2020-02-15T10:13:23.565Z,9,10,0,1,1581761603565
钦州,2020-02-15T10:13:23.565Z,7,8,0,1,1581761603565
贵港,2020-02-15T10:13:23.565Z,6,8,0,2,1581761603565
贺州,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
百色,2020-02-15T10:13:23.565Z,3,3,0,0,1581761603565
梧州,2020-02-15T10:13:23.565Z,0,5,0,5,1581761603565
陕西,2020-02-15T10:13:23.565Z,176,232,0,56,1581761603565
西安,2020-02-15T10:13:23.565Z,91,114,0,23,1581761603565
汉中,2020-02-15T10:13:23.565Z,20,21,0,1,1581761603565
安康,2020-02-15T10:13:23.565Z,19,24,0,5,1581761603565
渭南,2020-02-15T10:13:23.565Z,15,15,0,0,1581761603565
咸阳,2020-02-15T10:13:23.565Z,12,17,0,5,1581761603565
宝鸡,2020-02-15T10:13:23.565Z,6,13,0,7,1581761603565
商洛,2020-02-15T10:13:23.565Z,6,7,0,1,1581761603565
铜川,2020-02-15T10:13:23.565Z,4,8,0,4,1581761603565
延安,2020-02-15T10:13:23.565Z,2,8,0,6,1581761603565
榆林,2020-02-15T10:13:23.565Z,2,3,0,1,1581761603565
杨凌,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
韩城,2020-02-15T10:13:23.565Z,0,1,0,1,1581761603565
待明确地区,2020-02-15T10:13:23.565Z,0,0,0,2,1581761603565
云南,2020-02-15T10:13:23.565Z,126,168,0,42,1581761603565
昆明,2020-02-15T10:13:23.565Z,40,48,0,8,1581761603565
昭通,2020-02-15T10:13:23.565Z,23,25,0,2,1581761603565
西双版纳,2020-02-15T10:13:23.565Z,12,15,0,3,1581761603565
玉溪,2020-02-15T10:13:23.565Z,11,14,0,3,1581761603565
曲靖,2020-02-15T10:13:23.565Z,8,13,0,5,1581761603565
大理州,2020-02-15T10:13:23.565Z,7,13,0,6,1581761603565
保山,2020-02-15T10:13:23.565Z,7,9,0,2,1581761603565
红河州,2020-02-15T10:13:23.565Z,5,8,0,3,1581761603565
德宏州,2020-02-15T10:13:23.565Z,3,5,0,2,1581761603565
普洱,2020-02-15T10:13:23.565Z,3,4,0,1,1581761603565
楚雄州,2020-02-15T10:13:23.565Z,3,4,0,1,1581761603565
丽江,2020-02-15T10:13:23.565Z,2,7,0,5,1581761603565
文山州,2020-02-15T10:13:23.565Z,2,2,0,0,1581761603565
临沧,2020-02-15T10:13:23.565Z,0,1,0,1,1581761603565
海南,2020-02-15T10:13:23.565Z,120,162,4,38,1581761603565
三亚,2020-02-15T10:13:23.565Z,38,54,1,15,1581761603565
海口,2020-02-15T10:13:23.565Z,24,33,0,9,1581761603565
儋州,2020-02-15T10:13:23.565Z,13,15,0,2,1581761603565
万宁,2020-02-15T10:13:23.565Z,10,13,0,3,1581761603565
澄迈,2020-02-15T10:13:23.565Z,7,9,1,1,1581761603565
昌江,2020-02-15T10:13:23.565Z,7,7,0,0,1581761603565
琼海,2020-02-15T10:13:23.565Z,4,6,1,1,1581761603565
陵水,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
临高,2020-02-15T10:13:23.565Z,3,6,0,3,1581761603565
保亭,2020-02-15T10:13:23.565Z,3,3,0,0,1581761603565
文昌,2020-02-15T10:13:23.565Z,2,3,0,1,1581761603565
东方,2020-02-15T10:13:23.565Z,2,3,0,1,1581761603565
乐东,2020-02-15T10:13:23.565Z,2,2,0,0,1581761603565
定安,2020-02-15T10:13:23.565Z,1,3,1,1,1581761603565
琼中,2020-02-15T10:13:23.565Z,0,1,0,1,1581761603565
贵州,2020-02-15T10:13:23.565Z,102,143,1,40,1581761603565
贵阳,2020-02-15T10:13:23.565Z,28,34,0,6,1581761603565
遵义,2020-02-15T10:13:23.565Z,26,31,0,5,1581761603565
毕节,2020-02-15T10:13:23.565Z,17,23,0,6,1581761603565
黔南州,2020-02-15T10:13:23.565Z,12,17,0,5,1581761603565
六盘水,2020-02-15T10:13:23.565Z,6,10,1,3,1581761603565
黔东南州,2020-02-15T10:13:23.565Z,6,10,0,4,1581761603565
安顺,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
铜仁,2020-02-15T10:13:23.565Z,3,10,0,7,1581761603565
黔西南州,2020-02-15T10:13:23.565Z,0,4,0,4,1581761603565
辽宁,2020-02-15T10:13:23.565Z,87,119,1,31,1581761603565
沈阳,2020-02-15T10:13:23.565Z,19,28,0,9,1581761603565
大连,2020-02-15T10:13:23.565Z,13,18,0,5,1581761603565
盘锦,2020-02-15T10:13:23.565Z,11,11,0,0,1581761603565
葫芦岛,2020-02-15T10:13:23.565Z,10,11,1,0,1581761603565
阜新,2020-02-15T10:13:23.565Z,8,8,0,0,1581761603565
锦州,2020-02-15T10:13:23.565Z,6,12,0,6,1581761603565
铁岭,2020-02-15T10:13:23.565Z,6,7,0,1,1581761603565
朝阳,2020-02-15T10:13:23.565Z,4,6,0,2,1581761603565
鞍山,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
丹东,2020-02-15T10:13:23.565Z,3,7,0,4,1581761603565
本溪,2020-02-15T10:13:23.565Z,2,3,0,1,1581761603565
辽阳,2020-02-15T10:13:23.565Z,1,3,0,2,1581761603565
营口,2020-02-15T10:13:23.565Z,0,1,0,1,1581761603565
天津,2020-02-15T10:13:23.565Z,85,121,3,33,1581761603565
宝坻区,2020-02-15T10:13:23.565Z,38,47,2,7,1581761603565
河东区,2020-02-15T10:13:23.565Z,8,14,1,5,1581761603565
河北区,2020-02-15T10:13:23.565Z,5,12,0,7,1581761603565
北辰区,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
南开区,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
外地来津人员,2020-02-15T10:13:23.565Z,5,6,0,1,1581761603565
和平区,2020-02-15T10:13:23.565Z,4,6,0,2,1581761603565
宁河区,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
东丽区,2020-02-15T10:13:23.565Z,3,4,0,1,1581761603565
滨海新区,2020-02-15T10:13:23.565Z,3,3,0,0,1581761603565
河西区,2020-02-15T10:13:23.565Z,2,4,0,2,1581761603565
西青区,2020-02-15T10:13:23.565Z,2,4,0,2,1581761603565
武清区,2020-02-15T10:13:23.565Z,1,2,0,1,1581761603565
津南区,2020-02-15T10:13:23.565Z,1,1,0,0,1581761603565
红桥区,2020-02-15T10:13:23.565Z,0,2,0,2,1581761603565
待明确地区,2020-02-15T10:13:23.565Z,0,0,0,1,1581761603565
山西,2020-02-15T10:13:23.565Z,85,127,0,42,1581761603565
晋中,2020-02-15T10:13:23.565Z,24,35,0,11,1581761603565
太原,2020-02-15T10:13:23.565Z,16,19,0,3,1581761603565
大同,2020-02-15T10:13:23.565Z,8,12,0,4,1581761603565
长治,2020-02-15T10:13:23.565Z,8,8,0,0,1581761603565
忻州,2020-02-15T10:13:23.565Z,7,7,0,0,1581761603565
运城,2020-02-15T10:13:23.565Z,6,19,0,13,1581761603565
晋城,2020-02-15T10:13:23.565Z,6,8,0,2,1581761603565
朔州,2020-02-15T10:13:23.565Z,5,7,0,2,1581761603565
阳泉,2020-02-15T10:13:23.565Z,4,4,0,0,1581761603565
临汾,2020-02-15T10:13:23.565Z,1,2,0,1,1581761603565
